cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class,dpd_last_12m,dpd_last_6m,ever_30_plus,ever_60_plus,ever_90_plus,dpd_trend,payment_ratio,missed_payments_count,partial_payment_flag,utilization_ratio,overlimit_count,recent_cash_flag,balance_volatility_12m,payment_volatility_12m,financial_stress_flag,returned_cheque_count,overdue_fee_count,behavior_segment
10493,1,6857531,716897,21,0,321302,62639,0.95,Property,1,0,Senior,Manufacturing,SME,Partially Secured,0,30,0,0,0,-1,1.1653444402207993,1,0,0.7822836869173881,0,0,0.5601343275935693,0.34222753430701935,0,0,3,High-Risk
10494,1,867399,1736023,21,0,1366874,206672,0.05,Property,1,1,Junior,Energy,Corporate,Partially Secured,0,15,0,0,0,-1,0.5563334287385375,1,0,0.2568397711886444,0,0,0.26169988752592793,0.05397946203320525,0,0,0,Good
10495,1,924600,1296903,12,0,1037252,115174,0.05,Vehicles,0,0,Senior,Retail,SME,Partially Secured,30,0,1,0,0,1,0.9411629625036492,1,0,0.7401159053557461,0,0,0.31765292114362914,0.4684790773634537,0,1,0,Irregular
10496,1,1515727,1665379,3,0,1349485,103137,0.1777226373878673,PlantMachinery,0,0,Senior,Energy,Corporate,Secured,0,15,0,0,0,1,0.731057702649121,2,0,0.47452720542121873,0,0,0.2516655760310015,0.28640618673164053,0,0,0,High-Risk
10497,1,1914489,1963957,9,0,1618875,269431,0.295141418937377,Inventory,0,0,Junior,Construction,SME,Secured,15,30,0,0,0,0,0.9454779861308528,0,0,0.6840665589611092,1,0,0.14234892585725445,0.14048656938605214,1,0,0,Stressed
10498,1,1510493,106859,13,0,79561,5297,0.95,Property,0,0,Senior,Transport,Corporate,Secured,15,60,0,0,0,0,0.49863803090859465,3,0,0.45455465968178904,1,0,0.19629143358535855,0.33961013333750567,0,0,0,Good
10499,1,332895,153924,6,0,118824,27964,0.7270610853272053,Inventory,0,0,Senior,Energy,SME,Secured,0,60,0,0,0,0,0.5929219041193874,0,1,0.7679912663391498,2,0,0.19168438697862375,0.21955926377703558,0,0,3,Good
10500,1,1643790,2645277,38,0,1836733,115436,0.05,Property,1,0,Junior,Energy,SME,Partially Secured,0,0,0,0,0,-1,0.9450625029020251,3,1,0.8125606031685718,0,0,0.3447553663958026,0.3392249733896133,0,1,0,Stressed
10501,1,827220,308688,23,0,158460,12180,0.8231667512874447,PlantMachinery,0,0,Senior,Energy,Corporate,Secured,0,0,0,0,0,-1,0.723999818867372,1,0,0.5315838642802161,0,0,0.3173378869016474,0.659538362781356,0,0,0,Stressed
10502,1,672678,348045,24,0,153669,31018,0.8176675913289866,PlantMachinery,0,0,Senior,Construction,Mortgage,Partially Secured,0,0,0,0,0,0,0.7853764788107659,1,0,0.5026200756882425,0,0,0.3273278269013669,0.5086556116306846,0,0,1,High-Risk
10503,0,1242308,181838,12,0,41243,9391,0.95,Receivables,0,1,Senior,Manufacturing,Mortgage,Unsecured,30,0,1,0,0,0,1.2172570349654714,0,0,0.6031430613814361,0,0,0.10911320523792031,0.3581826624950209,0,0,0,Irregular
10504,1,459768,467220,25,1,231999,20053,0.5390153294705156,PlantMachinery,1,0,Senior,Retail,Other,Secured,0,45,0,0,0,0,0.877514293833771,1,0,0.7382364357623452,0,0,0.14569670413870442,0.6005365535071783,0,0,0,Stressed
10505,0,386392,496705,7,0,89405,5406,0.7826067827491252,Receivables,0,0,Senior,Services,Corporate,Unsecured,45,0,1,0,0,1,1.0303033028563267,1,0,0.5380934763962366,0,0,0.38246279774934144,0.27200039343312304,0,1,1,High-Risk
10506,1,87950,260092,14,0,227287,17522,0.05,PlantMachinery,1,0,Senior,Retail,Mortgage,Secured,15,15,0,0,0,0,0.6981455700791015,1,0,0.6206396669511929,0,0,0.2273823884033843,0.27072964368129027,0,1,0,High-Risk
10507,1,6901417,229030,32,0,184877,35650,0.95,Inventory,0,0,Senior,Retail,Other,Secured,15,15,0,0,0,1,0.5817592614195348,2,1,0.2736956171807415,0,0,0.4400597105018399,0.5611229105674429,0,0,1,Good
10508,1,2096398,1035639,35,0,928038,211502,0.6582061230739582,Receivables,0,0,Senior,Manufacturing,SME,Secured,15,30,0,0,0,1,0.8338529357916247,1,0,0.6898449742347033,0,0,0.2988122109372028,0.40240021558770106,0,0,1,Good
10509,0,1070071,300007,39,0,68328,13203,0.9484847267143957,Receivables,1,0,Junior,Services,Corporate,Unsecured,30,0,1,0,0,1,0.5519061193330693,0,0,0.48750891910739025,0,0,0.08157739499276132,0.2951172049519088,0,0,0,Irregular
10510,1,617094,374391,20,0,155762,19193,0.778690118523272,Inventory,0,0,Senior,Manufacturing,Mortgage,Secured,0,0,0,0,0,0,0.7102820793516651,0,0,0.7148842601482092,0,0,0.15517933852585053,0.2170651649443881,0,0,0,Stressed
10511,1,67776,65847,6,0,48843,8346,0.4024876062322946,Vehicles,0,0,Senior,Services,Corporate,Secured,0,0,0,0,0,-1,0.8975508436996129,1,0,0.7630071510948871,0,0,0.5514854004613535,0.4662432994938829,0,0,0,Irregular
10512,1,580399,6150354,29,0,2538888,385510,0.05,Property,0,0,Senior,Energy,SME,Partially Secured,15,0,0,0,0,0,0.8277478205876498,0,0,0.8570139622586035,0,0,0.42529883203050833,0.6030081896641969,0,0,1,Good
10513,1,2460478,2055452,25,0,1737603,267857,0.4026583452483623,PlantMachinery,1,0,Senior,Services,SME,Partially Secured,0,90,0,0,0,0,0.9169038770990243,0,0,0.6161794472408367,1,0,0.12156812726897978,0.13665035684099625,0,0,2,High-Risk
10514,1,3085345,423247,8,0,269221,57918,0.9315139797980452,Property,0,0,Senior,Retail,SME,Secured,15,30,0,0,0,0,0.9700636792004163,1,1,0.4946845616145187,0,0,0.4220600125124233,0.23557102192455118,0,0,0,Good
10515,1,2285949,271308,9,0,233922,56400,0.922342099495658,PlantMachinery,0,0,Senior,Construction,SME,Partially Secured,30,0,1,0,0,1,0.6108550568387788,0,0,1.0167138018344712,0,0,0.2786796727477906,0.03827971457370177,0,0,2,Irregular
10516,1,1409001,738205,21,0,387503,88144,0.7875381209807516,Guarantee,1,0,Senior,Construction,Corporate,Secured,15,45,0,0,0,1,0.6616131457139133,2,0,0.911043239356546,0,1,0.47925153831599066,0.6654568593223037,0,0,1,Stressed
10517,1,4429840,716270,17,0,516576,104195,0.906908375923284,Receivables,1,0,Senior,Retail,Corporate,Partially Secured,30,0,1,0,0,0,0.4142831609275622,2,0,0.6184928125644813,0,0,0.31526264563361656,0.2524716919141674,0,0,0,Stressed
10518,1,865846,179232,24,0,134339,19017,0.8668100331929697,Guarantee,1,0,Senior,Services,SME,Partially Secured,15,30,0,0,0,0,0.775895338471424,0,0,0.9107397406061744,1,0,0.17641041660706924,0.11781750267658325,0,0,0,Good
10519,0,3559707,44108,34,1,13034,1272,0.95,Vehicles,1,0,Senior,Energy,Corporate,Unsecured,30,0,1,0,0,1,0.9973511915234461,1,0,0.8083940260368618,0,0,0.4017723587435975,0.26906298948757423,0,0,2,Irregular
10520,0,818654,408937,17,0,68726,8606,0.9265623816655144,Receivables,0,0,Senior,Construction,Other,Unsecured,30,30,1,0,0,-1,1.1482553727212972,0,0,1.0725945596385205,0,0,0.0577642696561442,0.7363321582472927,0,1,0,Good
10521,1,498250,130651,8,0,88284,19675,0.8623000501756146,Inventory,0,0,Senior,Transport,Mortgage,Secured,15,0,0,0,0,-1,0.8880963738166341,0,0,0.8240233732372952,0,0,0.36796161136582367,0.8122034966985112,0,0,0,Good
10522,0,439893,880740,8,0,122440,6310,0.7360039827867231,Receivables,0,0,Senior,Retail,Mortgage,Unsecured,30,0,1,0,0,1,1.1246457727085382,1,0,0.7387559365727813,1,0,0.23438388604319682,0.33800403979485816,0,0,0,Irregular
10523,0,414780,887256,8,0,293711,33557,0.372790394908144,PlantMachinery,0,0,Senior,Services,SME,Unsecured,60,0,1,1,0,0,0.9267654047551969,1,1,0.5553592539455288,0,0,0.2554511620593797,0.5260200812931142,0,0,1,Irregular
10524,1,2324622,250062,14,0,157039,23200,0.9424254782067796,Inventory,1,0,Junior,Services,SME,Secured,15,0,0,0,0,0,0.8714898841002037,3,0,0.7236376265559015,1,0,0.1167914730584576,0.39568871926889015,0,0,0,Stressed
10525,1,572206,405127,4,1,296956,17228,0.5111410925435944,PlantMachinery,0,0,Senior,Energy,Corporate,Secured,15,15,0,0,0,1,0.7277418246829638,3,0,0.44671138852470127,0,0,0.31429913214036403,0.44106189186098643,0,0,0,Stressed
10526,0,428039,5072507,27,0,380494,26984,0.1741173117402853,Guarantee,0,0,Senior,Services,Corporate,Unsecured,45,0,1,0,0,0,0.3729679913968265,3,0,0.8930984051709877,2,1,0.25514040877003125,0.29897656109365717,1,0,0,Good
10527,1,2455240,1711090,6,1,1502870,287942,0.5051693520796338,Property,1,0,Senior,Services,Other,Partially Secured,15,15,0,0,0,0,1.094637897443919,2,0,0.4644642649213665,0,0,0.3394016697818796,0.31615439307961063,0,1,1,Good
10528,1,1669392,443530,8,0,200219,47789,0.9086913079732022,PlantMachinery,1,1,Senior,Construction,SME,Secured,0,15,0,0,0,0,0.8393550049916801,1,0,0.803108559653374,0,1,0.2281750399917793,0.5325244842268402,0,0,0,Good
10529,0,3148988,9076101,39,0,3453283,638525,0.1061388611198264,Vehicles,0,0,Senior,Services,SME,Unsecured,60,15,1,1,0,-1,1.1276593049601031,1,0,0.6125482199300287,0,0,0.17198324167939405,0.04363627933780978,0,0,0,Irregular
10530,1,2007899,195510,16,0,79054,7678,0.95,PlantMachinery,1,0,Senior,Energy,SME,Secured,0,30,0,0,0,-1,0.660073376228865,1,0,0.8299272229645808,0,0,0.5667877777504788,0.13618126237659534,0,1,1,Good
10531,0,566305,298353,21,0,73748,8078,0.8840377535073856,Vehicles,1,1,Junior,Construction,Mortgage,Unsecured,30,0,1,0,0,1,1.3357640420144694,2,0,0.8544005540312647,0,0,0.4882360066025312,0.34721013619285185,0,0,1,Irregular
10532,0,1297697,645922,9,0,239851,41099,0.8468425217905258,Receivables,0,1,Senior,Manufacturing,Mortgage,Unsecured,45,15,1,0,0,-1,0.800242549066744,0,1,0.787982523702833,1,0,0.293719245029627,0.5185537141768354,0,0,0,Irregular
10533,0,1362910,135386,20,1,19469,4812,0.95,Receivables,1,0,Senior,Energy,Mortgage,Unsecured,90,60,1,1,1,-1,0.7115622012514324,0,0,0.6370224482550262,0,0,0.4121352587703392,0.1533093741087812,0,0,1,Good
10534,1,479664,5226958,10,0,3271453,590929,0.05,Guarantee,1,0,Junior,Construction,SME,Secured,0,15,0,0,0,0,0.8070955907242028,0,0,0.8034226935057835,0,0,0.10096356433208709,0.433721559239329,0,0,0,Good
10535,1,398465,892219,30,0,733393,48880,0.05,PlantMachinery,0,0,Senior,Retail,SME,Partially Secured,15,15,0,0,0,-1,0.8840912844964509,3,1,0.36717837847583357,1,0,0.5465392749339877,0.42281065928038475,0,0,0,Good
10536,1,608820,305913,23,0,239720,20268,0.6395453500213528,Property,1,0,Senior,Retail,SME,Secured,15,15,0,0,0,1,0.8360195987847948,3,0,1.0065277998992985,2,0,0.38065543787707845,0.336296735954021,0,0,0,High-Risk
10537,1,9217204,1193696,37,0,566961,109202,0.95,Property,1,1,Senior,Construction,Mortgage,Secured,0,0,0,0,0,-1,0.7469339181747392,0,0,0.8942298008228473,0,0,0.44254850487756525,0.23039475379467642,0,0,0,Irregular
10538,1,795921,856544,12,0,533912,106045,0.4624252909522427,Vehicles,0,0,Senior,Construction,Other,Partially Secured,0,15,0,0,0,0,0.4893114887734768,3,0,0.36705182092932925,0,0,0.26403899201528497,0.41970337572242733,0,0,0,Good
10539,1,4126197,521718,30,0,295484,19332,0.9330734814648936,Guarantee,1,0,Senior,Services,Corporate,Secured,15,45,0,0,0,0,0.6891344841752319,1,0,1.010212954356228,0,0,0.4052487914579618,0.38303170737776215,0,1,0,Good
10540,1,752637,193036,21,0,168760,27959,0.812923095728751,Guarantee,1,0,Senior,Manufacturing,Mortgage,Partially Secured,15,0,0,0,0,1,1.0648871338951742,1,0,0.17370573006178014,0,0,0.20873919173815464,0.5110046645990804,0,0,0,Good
10541,1,2925098,150266,37,0,124400,26631,0.95,Guarantee,0,0,Senior,Transport,SME,Secured,0,45,0,0,0,0,0.6740554599054256,1,1,0.8091379752020031,2,0,0.49195740043334524,0.1269014287594158,0,0,0,High-Risk
10542,1,2965308,8084676,30,0,3841936,338914,0.05,PlantMachinery,1,0,Junior,Transport,SME,Secured,30,0,1,0,0,0,0.5066102725805025,1,1,0.4266391933931254,0,0,0.3657025800910756,0.007916749947083968,0,1,0,Good
10543,0,3117651,164718,5,1,19820,3787,0.95,Guarantee,1,0,Junior,Construction,Corporate,Unsecured,30,0,1,0,0,1,0.6389000504463391,1,0,0.659832337481721,1,0,0.1642634393231,0.21513364699991244,0,0,0,Good
10544,0,1772368,4722090,29,0,1708007,226102,0.1638841369286739,Vehicles,0,0,Senior,Construction,Corporate,Unsecured,45,30,1,0,0,-1,0.8322707424321728,2,1,0.7720114451023953,0,0,0.060514088469774185,0.7648876457676402,0,0,0,Stressed
10545,0,4767661,288014,19,0,71010,12865,0.95,Receivables,1,0,Senior,Retail,Corporate,Unsecured,60,30,1,1,0,0,0.6981557665536506,0,0,0.9423185352880795,0,0,0.226015761365239,0.3773808236713789,1,0,0,Stressed
10546,1,1755657,1739373,17,0,1387373,224715,0.3377647228359526,PlantMachinery,1,0,Junior,Services,SME,Partially Secured,15,45,0,0,0,1,0.7940325842581607,1,0,0.6665304330764028,0,0,0.27930247295671784,0.6497547289396092,0,0,0,Irregular
10547,0,6672663,1217093,24,0,124766,29639,0.95,PlantMachinery,0,1,Senior,Services,Corporate,Unsecured,90,60,1,1,1,0,0.6903093590708391,1,0,0.5677648967386318,0,0,0.43538549393259196,0.03307615136425657,0,0,0,Irregular
10548,0,238012,1516568,22,0,108551,8846,0.5810925499554644,PlantMachinery,0,0,Senior,Energy,SME,Unsecured,60,0,1,1,0,0,1.0519487792790954,1,0,0.38101410757559556,1,1,0.313232282032931,0.506913991260304,0,0,0,Irregular
10549,1,1703654,1631834,29,1,1220228,112819,0.3499801015933986,Vehicles,0,0,Senior,Transport,SME,Partially Secured,0,15,0,0,0,-1,0.9481699021597166,1,0,0.6954503159311701,0,0,0.026915809275460056,0.8567699887531521,0,0,0,Stressed
10550,1,1596498,123905,37,0,69401,5932,0.95,PlantMachinery,1,0,Senior,Construction,SME,Secured,0,0,0,0,0,-1,1.29359191330571,2,0,0.33038305546348024,0,0,0.3993756699933881,0.5698591613345203,0,1,0,Good
10551,1,471408,346632,7,0,281558,53531,0.5162852560839019,Guarantee,0,0,Junior,Services,Corporate,Secured,15,0,0,0,0,-1,0.7736557406793697,2,1,0.8369456904576882,0,0,0.55023114875525,0.538523063626739,0,0,1,Stressed
10552,1,2147004,161966,4,1,142537,12388,0.939381109676554,Inventory,0,0,Senior,Construction,SME,Secured,15,0,0,0,0,1,0.793024164952147,2,0,0.7025510111459163,0,0,0.47525797924243607,0.49612753531688647,0,0,2,Good
10553,1,271011,898274,22,1,633339,84263,0.05,Vehicles,0,0,Senior,Construction,Corporate,Secured,15,15,0,0,0,1,1.08670040470839,1,0,0.7650909776339649,0,1,0.21441570779886285,0.2126596584218405,0,0,0,Good
10554,1,625192,170130,9,0,113028,25676,0.8602797220693803,Guarantee,0,0,Junior,Manufacturing,SME,Secured,15,0,0,0,0,0,0.9282016770392506,1,0,0.9099898407711893,0,0,0.18449159141612137,0.47489957036748953,0,0,0,Stressed
10555,0,162903,82524,38,0,25963,2742,0.857455049937693,Property,1,0,Junior,Construction,Mortgage,Unsecured,30,30,1,0,0,-1,0.6616986639595135,1,0,0.7999570578265154,0,0,0.3986243433719358,0.4374849795533196,0,0,0,Good
10556,1,5715123,561729,10,0,478880,38278,0.922905946206232,Property,0,1,Senior,Services,SME,Secured,15,15,0,0,0,-1,0.9612842637647243,2,1,0.9701061333475886,0,0,0.41612166387929156,0.23049583974485444,0,0,2,Irregular
10557,1,954030,64216,29,0,28582,4477,0.95,Inventory,0,1,Senior,Construction,Mortgage,Secured,0,0,0,0,0,0,0.9293057794626038,1,0,0.5033048886305886,0,0,0.30547193621413765,0.5618905530317851,0,0,1,Irregular
10558,0,10499981,969573,8,0,170652,30903,0.95,Property,1,0,Senior,Construction,Corporate,Unsecured,60,15,1,1,0,0,0.4912408223748519,2,1,0.6729962114923256,0,0,0.058625753953708726,0.26522225967315916,0,0,0,High-Risk
10559,1,2684352,182884,26,0,130621,19494,0.95,PlantMachinery,1,0,Senior,Retail,SME,Partially Secured,0,0,0,0,0,0,0.7197378600174246,1,0,0.42458415421681733,1,0,0.28389907335327025,0.3747708847763551,0,0,0,Irregular
10560,0,1882475,289341,38,0,76221,12141,0.95,Receivables,0,0,Senior,Services,Mortgage,Unsecured,90,0,1,1,1,1,0.8880640380119236,2,0,0.32028825169019143,0,0,0.31895365805835435,0.546800286106276,0,0,0,Good
10561,1,669155,59369,7,1,27454,2431,0.95,Property,1,1,Senior,Transport,Corporate,Secured,0,30,0,0,0,0,1.1392559414488093,3,0,0.5072017250337443,0,0,0.16862190713435937,0.7083856855617829,0,0,1,Good
10562,0,422375,4479905,22,0,1214425,132311,0.05,Guarantee,0,0,Senior,Energy,SME,Unsecured,90,0,1,1,1,0,0.989599688858724,0,0,0.6341989694379538,0,0,0.4939653144155366,0.5858792663471644,0,0,1,Irregular
10563,1,2028833,145917,22,0,70695,12854,0.95,Vehicles,0,0,Senior,Services,SME,Secured,0,45,0,0,0,0,0.737191077173601,0,0,0.8011239955454186,0,0,0.2775660111138713,0.3841370977934734,0,0,0,Good
10564,1,1119604,488746,36,0,254778,53840,0.8205276151210606,Property,1,0,Senior,Services,SME,Secured,0,15,0,0,0,0,0.7083596190981801,1,0,0.6324581191404636,3,0,0.2556427614652412,0.7095124467743926,0,0,1,Good
10565,1,315126,101629,12,0,87279,10661,0.7568655077651479,Inventory,0,0,Senior,Services,SME,Secured,0,15,0,0,0,0,1.0095466487819458,0,0,0.8152985363021246,0,0,0.5320595209563048,0.4043539753979398,1,0,0,Good
10566,0,263851,290908,5,0,15246,2925,0.95,PlantMachinery,1,0,Junior,Transport,SME,Unsecured,30,30,1,0,0,0,0.3647347207668186,5,0,1.1672210734445567,0,0,0.22366078580869247,0.27077157598391305,0,0,0,Good
10567,0,461065,5010288,36,1,1409061,126143,0.05,Guarantee,0,0,Senior,Transport,SME,Unsecured,60,0,1,1,0,-1,0.6884837352933848,2,0,0.39598902898891664,1,0,0.16789995615188438,0.32838991341874796,0,1,1,Good
10568,1,7429485,1011782,37,0,506962,55500,0.939233742311883,Property,0,0,Junior,Retail,SME,Partially Secured,15,0,0,0,0,0,1.131861600475026,1,1,0.7888946363951801,0,0,0.23301363105028683,0.41219046013832533,0,0,0,High-Risk
10569,0,10998593,329063,39,0,49032,2515,0.95,PlantMachinery,0,0,Senior,Transport,SME,Unsecured,60,0,1,1,0,1,0.9093634958466091,2,0,0.4350925630120638,0,0,0.39627011269498924,0.49369374079304545,0,0,1,Good
10570,1,1476210,702505,25,0,514223,48348,0.6844114319778352,Guarantee,0,0,Senior,Transport,Mortgage,Secured,15,0,0,0,0,0,0.6982677695544142,1,0,0.8856475997035744,0,1,0.27088287127564425,0.35524721943135884,0,0,1,Irregular
10571,1,1395750,393715,39,0,184638,37363,0.8944832527315063,Guarantee,0,0,Senior,Transport,SME,Secured,30,0,1,0,0,1,0.6095833148999338,0,0,0.8250313728986487,0,0,0.007592792494930889,0.3952526241240544,1,0,0,Good
10572,0,859133,658906,23,1,144011,9644,0.8436016309465473,Guarantee,0,0,Junior,Energy,SME,Unsecured,45,90,1,0,0,-1,1.0179469335978295,1,0,0.2578012398581738,0,0,0.42435612504262066,0.2686442849058953,0,0,0,Good
10573,1,472368,1653253,29,0,722122,47366,0.05,Inventory,0,0,Senior,Transport,Corporate,Secured,0,0,0,0,0,0,0.8655622693186015,0,0,0.5088948580150529,1,1,0.5408158047129079,0.1568356776993201,0,0,1,Good
10574,1,4757243,506759,3,0,231425,41163,0.95,Property,0,0,Senior,Construction,SME,Partially Secured,0,15,0,0,0,1,0.8062579080549633,0,0,1.2497676617465778,0,0,0.22889692225841363,0.5997724598163438,0,0,0,Good
10575,0,7830809,929117,11,0,170910,25646,0.95,Inventory,0,0,Senior,Services,Mortgage,Unsecured,60,0,1,1,0,0,0.9247961114644384,1,0,0.29620451878687887,0,0,0.44070363476104074,0.25099134665591777,0,0,1,Good
10576,0,492170,946139,5,0,314112,64365,0.4925594814799764,PlantMachinery,0,0,Junior,Construction,Other,Unsecured,60,0,1,1,0,1,0.8829196099293795,4,0,0.32174444041873657,0,0,0.5591528726434221,0.7405981885317824,0,0,0,Irregular
10577,0,1106997,509527,38,0,126687,16240,0.9002282752347116,Guarantee,0,0,Junior,Retail,Corporate,Unsecured,90,0,1,1,1,0,0.8675811614757574,1,0,0.7995642477829854,0,0,0.10609817787695072,0.33183682488398364,0,0,0,Good
10578,0,766916,324643,36,0,40183,6526,0.95,Receivables,0,0,Senior,Retail,Corporate,Unsecured,60,15,1,1,0,-1,0.5851625962154231,1,0,0.645974024378269,1,0,0.1470112460465712,0.0755886579919971,0,0,0,Good
10579,1,789978,409338,32,0,238270,56746,0.7702163857727684,Receivables,0,0,Senior,Services,SME,Partially Secured,0,0,0,0,0,-1,0.6447149693345495,2,0,0.32249894133956736,0,0,0.3677193772386481,0.09037876453785343,0,0,1,Good
10580,0,3936916,1573957,33,0,91372,20459,0.95,Vehicles,1,0,Senior,Construction,Mortgage,Unsecured,45,0,1,0,0,0,0.9996560872188831,0,0,0.8327938453125276,0,0,0.2197697815454574,0.4548682112506594,0,0,1,Good
10581,1,323850,1724863,32,0,783690,133469,0.05,PlantMachinery,1,1,Junior,Construction,Mortgage,Secured,15,15,0,0,0,1,0.9618302867356474,0,0,0.868798344455007,2,0,0.3371602611530318,0.22854002168223805,0,0,2,Irregular
10582,0,1917378,208652,18,0,78833,11501,0.95,Property,0,0,Senior,Manufacturing,SME,Unsecured,120,30,1,1,1,-1,0.9264239851557299,2,0,0.2399014828189341,0,0,0.2447972655986778,0.9495148197721571,0,0,1,Good
10583,1,2491107,547387,31,0,469306,28024,0.8228570671592991,Inventory,1,0,Junior,Services,SME,Secured,15,0,0,0,0,0,0.7326974674310827,0,0,1.1735973567956142,1,0,0.38164654149070193,0.37009998517149534,0,0,0,Good
10584,1,1043247,318630,8,0,213442,33188,0.8272182905869847,Guarantee,0,0,Senior,Transport,SME,Secured,15,30,0,0,0,0,1.0030379857529295,1,0,0.902252275069419,0,0,0.2893556780369137,0.6207503234520821,0,1,1,Good
10585,1,2937495,1758457,16,0,1370127,196938,0.6006158308354568,Inventory,0,0,Senior,Energy,SME,Secured,15,15,0,0,0,-1,0.7758510376825645,1,0,0.7326980893986859,0,1,0.4746139971738017,0.5449607464937687,0,0,1,Irregular
10586,1,1393949,434380,12,0,268699,63417,0.8527334931191888,PlantMachinery,1,0,Senior,Services,SME,Secured,0,15,0,0,0,-1,1.1103066922164546,0,0,0.4353713232183598,0,1,0.6139020580256864,0.43269992301515525,0,0,0,Irregular
10587,1,4061772,8211253,26,0,6428175,842120,0.05,Receivables,0,0,Junior,Energy,SME,Secured,0,0,0,0,0,0,0.7006354021190545,0,0,0.4829385215755784,0,0,0.28547617236725376,0.405790901888658,0,0,1,Irregular
10588,0,262444,926979,38,0,272671,47534,0.1421522305710932,Inventory,0,0,Senior,Energy,SME,Unsecured,60,0,1,1,0,-1,0.7449424727293066,0,0,0.38570784844788686,0,0,0.6353358900048058,0.2717780814527946,0,0,0,Good
10589,0,848499,2676969,26,0,629925,146732,0.4305320336264392,Vehicles,0,0,Junior,Construction,Corporate,Unsecured,45,0,1,0,0,-1,0.8197102402375597,1,0,0.2861373743569317,2,0,0.5584960103277958,0.43758702832580815,0,0,0,Stressed
10590,1,1119269,238930,9,0,189766,16873,0.8455304310223906,PlantMachinery,0,0,Senior,Energy,SME,Partially Secured,0,60,0,0,0,-1,1.0194600961148466,2,0,0.707557064219476,1,0,0.38895838768134333,0.43261258607043185,0,0,1,Stressed
10591,0,83099,738882,39,0,46114,5771,0.5145188269413591,Property,0,0,Junior,Energy,SME,Unsecured,45,0,1,0,0,-1,0.8429843858559984,1,0,0.6016259317115682,0,0,0.38098583144081843,0.13851394714043985,0,0,2,Good
10592,1,405975,1436600,27,0,1152766,141706,0.05,Inventory,0,0,Senior,Transport,SME,Partially Secured,30,90,1,0,0,0,0.8575364697365796,2,0,0.8801393278173373,1,0,0.33651528274201126,0.05483379101840785,0,0,0,Irregular
10593,1,533066,234068,36,0,133985,14297,0.7754724555683536,Guarantee,0,0,Senior,Manufacturing,Corporate,Secured,15,0,0,0,0,0,0.7716817565905818,1,0,0.7946475491456997,1,0,0.06608283392540398,0.2658509202116641,0,1,0,Stressed
10594,1,3104011,745922,3,0,369200,82146,0.90752159061292,Property,0,0,Senior,Energy,Mortgage,Secured,0,0,0,0,0,0,0.9036183973282204,1,0,0.7740002247490338,0,0,0.3390960301097064,0.44055054969054974,0,0,0,Good
10595,0,593122,2319923,30,0,338928,63099,0.5349540229497473,Receivables,0,0,Junior,Retail,Corporate,Unsecured,60,0,1,1,0,0,0.835853901181189,0,0,0.6707715067190585,1,0,0.43129041628869774,0.2678838822951809,0,0,1,Irregular
10596,0,530683,508797,31,0,89124,21837,0.873206792002005,Receivables,0,0,Senior,Energy,SME,Unsecured,30,0,1,0,0,1,0.6931395232170562,1,0,0.4453524802123562,0,0,0.24173333848480882,0.610262537187476,1,0,0,Irregular
10597,1,2723656,285807,34,0,152939,32696,0.95,Property,0,0,Senior,Transport,Corporate,Secured,15,45,0,0,0,1,0.8754582965096759,0,0,0.8230880309473234,0,0,0.0988631139423069,0.25609311722545003,0,0,0,Irregular
10598,1,238491,5300201,7,0,3729490,845074,0.05,Inventory,0,0,Senior,Retail,SME,Secured,30,30,1,0,0,1,0.8801617537250043,1,0,0.7149870197548632,0,0,0.4306477595864827,0.7122684077099173,0,0,0,Good
10599,1,151562,201004,36,0,165480,9628,0.05,Receivables,0,0,Senior,Construction,Other,Partially Secured,0,15,0,0,0,0,1.319960129758785,1,0,0.6151258102991236,0,1,0.5731961357606552,0.6400307701457161,0,1,0,Good
10600,1,837693,865861,28,0,749110,40131,0.153652949230804,Inventory,1,1,Junior,Services,Mortgage,Partially Secured,15,15,0,0,0,1,0.7277947841959376,1,0,0.5466741524076779,2,0,0.42896074862605826,0.2897114461749241,0,0,0,Good
10601,1,282742,334668,15,0,254711,46440,0.2633885308868156,Inventory,0,0,Senior,Retail,SME,Secured,0,15,0,0,0,0,0.6821248514862255,1,0,0.603418133089548,0,0,0.3002274279817732,0.3285755641088005,0,0,0,Stressed
10602,1,293701,260271,14,0,220169,37921,0.3794777682064412,Receivables,1,0,Junior,Transport,Corporate,Secured,0,90,0,0,0,0,0.9058068521187265,0,0,0.4015567715977938,0,0,0.3171681294351039,0.26092616165649485,0,0,0,Irregular
10603,0,2133840,1649236,24,0,600399,32985,0.7340878416376111,Inventory,0,0,Senior,Construction,Corporate,Unsecured,30,0,1,0,0,-1,0.6514327165657737,2,0,0.9695426850310901,2,0,0.25751337117006895,0.4078769024374945,0,0,1,Irregular
10604,0,2887708,581816,11,1,153920,9878,0.95,Vehicles,1,0,Junior,Energy,Corporate,Unsecured,60,30,1,1,0,0,0.6353899704252353,1,0,0.2215512640994819,0,0,0.40639222346115517,0.07361251363127747,0,0,0,Good
