cust_id,age_years,monthly_income,loan_amount,property_value,monthly_instalment,dbr_ratio,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,base_pd,default_flag,flood_index,heat_index,storm_index,drought_index,sealevel_index,carbon_index,emissions_intensity_idx,transition_risk_idx,greeninv_risk_index,governance_risk_index,ndvi_vulnerability,vuln_index_from_raw,VULNCI,PCCI,TCCI,PCI,CHRC,segment,RCI,RSI
8324,33,26447.732439,474292.59443,663597.09689,437832210.66,1655462.1901,62,1,0,65,6622.2387602,1,89.072450227,39.306500461,53.256800724,61.467202171,53.471935238,37.035937607,26.084778924,0.0535929576,24.250751641,76.006070571,50.603346876,60.545250471,60.545250471,60.775738396,21.058103163,47.459697343,47.459697343,SME,39.454749529,40.916920779
8325,52,13884.297503,495303.50231,722874.99652,1485419049.9,10698553.885,270,1,0,82,42794.707538,1,76.484431676,27.057809127,34.553559264,42.982902122,49.469400779,21.481280075,2.2922898876,49.720072583,11.262165569,86.390756909,55.92828053,46.031933355,46.031933355,45.269675547,24.497880849,38.599829917,38.599829917,Retail,53.968066645,34.883778198
8326,52,22257.17712,50968.185044,85914.921846,26610037.042,119557.1069,111,1,0,0,478.2284276,1,10.573097691,79.943227605,58.002112433,73.205138883,33.028538525,1.7082008766,71.490336535,78.236513305,27.716561616,6.6470411373,30.101030413,49.50614591,49.50614591,55.430894153,50.478350239,51.805130101,51.805130101,Corpor,50.49385409,52.954622196
8327,61,18099.283841,459484.67449,599739.24698,89950137.499,496981.74959,41,1,1,37,1988.1489984,1,77.521136845,22.35577493,32.278024126,52.615445503,74.547284842,10.028581508,60.210994561,86.054573115,4.6255402733,46.215874958,19.325705245,44.0516453,44.0516453,46.192595351,52.098049728,47.447430126,47.447430126,SME,55.9483547,49.145322539
8328,45,5665.9798033,244266.94505,332918.43019,90015316.725,1588698.1572,292,1,0,70,6355.212629,1,38.072706829,93.795155152,65.434353915,49.692774867,95.670248312,18.482484156,43.109645904,17.518602428,96.891527204,67.510556849,80.969003937,65.767405299,65.767405299,61.748747691,26.370244163,51.295465717,51.295465717,Retail,34.232594701,44.059495927
8329,21,17265.915819,70031.634939,102097.79831,8633829.5395,50005.048268,269,0,0,6,200.05619307,1,98.028822383,95.481592906,89.882495068,97.112426162,70.036300109,92.66376819,64.008662035,26.089042705,96.193992486,29.590294813,35.804518592,94.464303452,94.464303452,95.12633413,60.920490976,83.503709519,83.503709519,Corpor,5.5356965478,78.023412553
8330,29,11919.371471,314626.46805,537374.2585,96634744.546,810736.91498,111,0,0,75,3243.3976599,1,33.403454302,53.750488465,75.071156444,89.170403662,78.555417573,4.7799476888,85.46145726,1.022157073,70.127616101,33.03784586,29.534556344,54.07503307,54.07503307,62.848875718,30.421187341,49.115032043,49.115032043,SME,45.92496693,46.635031529
8331,45,5198.3056543,142058.68341,222330.13654,25408433.068,488782.97579,189,0,0,61,1955.4979032,1,25.44804893,62.507852027,45.560310478,30.32950745,83.574451087,36.047197157,81.57826399,55.010774452,7.9616915667,29.793033539,99.242872396,44.505403812,44.505403812,40.961429721,57.545411866,47.670748466,47.670748466,Retail,55.494596188,49.253420794
8332,44,13437.895007,488709.33618,811586.16587,226066997.57,1682309.5988,169,0,0,70,6729.658395,1,92.100341618,25.750544481,53.19477343,84.590509464,23.365835031,55.934377038,82.902991143,23.962622811,76.737388643,61.026068125,20.194111438,57.015219843,57.015219843,63.909042248,54.266663664,58.396975252,58.396975252,Corpor,42.984780157,59.087852956
8333,60,10954.989133,408214.33938,685594.11743,60732465.928,554381.79983,244,1,0,88,2218.0551993,1,46.365507087,22.695315816,0.9365816601,64.809104125,25.348139484,2.0168571267,19.654698716,20.878605149,19.664472248,71.914279787,17.197800102,23.332468187,23.332468187,33.701627172,14.183386997,23.739160786,23.739160786,SME,76.667531813,23.942507085
8334,62,23795.627943,103814.88572,166457.28779,19657787.753,82610.922476,292,0,1,73,330.8816899,1,20.145738241,13.044398162,35.487837973,5.3495363332,94.974836009,30.108620855,73.199517024,79.423373844,61.632865737,1.8847105093,74.357587495,22.892658125,22.892658125,18.506877677,60.910503908,34.10334657,34.10334657,Retail,77.107341875,39.708690793
8335,51,17388.573936,347030.78606,457961.70863,84787609.311,487605.30692,67,0,0,81,1950.9072277,1,83.905868325,15.697833779,47.793761501,67.742113513,79.753520852,73.708070768,7.0542030036,49.471350596,27.67409049,96.993277501,97.664882452,49.132487869,49.132487869,53.78489428,43.411208123,48.776196757,48.776196757,Corpor,50.867512131,48.598051201
8336,38,27181.894782,420782.907,694914.61422,139597047.28,513566.2852,282,1,0,20,2054.3851408,1,27.982116793,25.718399649,68.391844025,20.678015356,47.482471983,43.706087815,93.689532205,50.012623868,25.476908055,98.44309818,80.737147876,40.697453489,40.697453489,35.692593956,62.469414629,46.286487358,46.286487358,SME,59.302546511,49.081004293
8337,38,19066.411101,315780.9783,433010.1259,47717136.508,250268.05651,72,0,0,8,1001.120226,1,44.599935832,93.298568204,41.329389764,65.652972832,20.844234852,67.470296635,55.481710774,39.581806655,54.05163425,30.518481135,41.743799183,59.742631267,59.742631267,61.220216658,54.177938021,58.380261982,58.380261982,Retail,40.257368733,57.69907734
8338,59,13858.061407,168994.85755,204785.68206,64854870.027,467993.81329,92,1,1,62,1872.3472531,1,87.710372661,45.117414533,63.377046725,36.928576906,31.444374216,94.994218927,60.464707878,40.849560639,23.536887323,78.547044238,9.1642294545,65.401611306,65.401611306,58.283352706,65.436162481,63.040375498,63.040375498,Corpor,34.598388694,61.859757594
8339,44,11499.041151,337234.28345,500433.20328,209812326.36,1824607.1442,224,0,0,55,7298.7585766,1,14.822418685,64.534071018,96.125805238,43.957400788,42.231990327,94.226862513,5.5361454841,33.762303554,93.882715958,87.776450557,36.854695575,58.494098314,58.494098314,54.859923932,44.508437184,52.62081981,52.62081981,SME,41.505901686,49.684180558
8340,65,27403.560585,225747.38282,391777.93664,36271049.636,132358.89374,75,0,1,36,529.65157496,1,39.46967118,29.304451495,54.404358543,45.71843599,32.407856896,39.893858926,19.722978794,15.646061325,31.53702321,34.52214906,54.263803246,41.059493739,41.059493739,42.224229302,25.087633015,36.123785352,36.123785352,Retail,58.940506261,33.655931158
8341,45,12794.186234,444433.55112,515847.62808,624656218.4,4882344.2692,236,1,0,1,19529.383077,1,68.593271822,7.6377484715,74.437521724,60.160742095,27.715463703,44.640164217,91.126878327,81.255740672,52.228775644,23.959556851,25.418554572,50.222847339,50.222847339,52.707321028,72.340927739,58.423698702,58.423698702,Corpor,49.777152661,62.524124383
8342,62,24464.037323,172564.14035,283725.26492,55008473.154,224854.43604,74,0,0,77,899.87974414,1,20.489309239,96.056333021,69.841318717,88.253607624,85.258149169,55.594550143,32.35836043,93.051198474,22.066503763,38.601706107,6.2166856136,62.128986993,62.128986993,68.66014215,60.334703016,63.707944053,63.707944053,SME,37.871013007,64.497422583
8343,36,17650.572305,205072.78309,312443.03926,26442192.066,149809.26176,43,0,0,22,599.36904704,1,79.193193302,23.808595189,97.044713632,28.778002877,85.044930573,64.82573899,1.1816718383,80.557139008,12.089940999,3.5904245218,17.664522585,66.682167375,66.682167375,57.20612625,48.854849945,57.581047857,57.581047857,Retail,33.317832625,53.030488098
8344,34,29978.519266,187745.26431,232922.87435,282637241.32,942799.20503,187,0,0,3,3771.2148201,1,19.315918861,16.385599202,37.476701313,91.772741196,30.726046837,11.244052555,69.806524203,87.707617646,52.392420545,86.487283162,9.0124063194,24.392739792,24.392739792,41.237740143,56.252731468,40.627737134,40.627737134,Corpor,75.607260208,48.745235806
8345,53,5708.4682467,110102.06474,147191.30688,55036592.781,964121.90455,45,0,0,80,3856.9676182,1,57.060123328,16.449925513,73.583618784,12.59362956,34.986014757,55.089743133,31.265708571,26.096022991,38.067676662,79.470293014,87.651876919,49.031222542,49.031222542,39.921824296,37.483824898,42.145623912,42.145623912,SME,50.968777458,38.702824597
8346,22,7483.0671726,483220.53385,721425.50717,174982633.44,2338381.1664,280,0,0,70,9353.9446658,1,56.313690613,55.319435033,16.130437423,24.007588206,29.541549785,1.9041472347,11.628065561,20.147724263,68.188900081,66.65162826,88.699586666,42.587854356,42.587854356,37.942787819,11.226645686,30.58576262,30.58576262,Retail,57.412145644,24.584716752
8347,30,17834.004802,122540.76326,209377.70609,49099950.451,275316.45862,122,0,0,2,1101.2778345,1,4.3211581418,67.930924334,22.681290912,68.677262194,4.4650905533,61.159859784,92.618279159,14.081828482,76.650038082,32.921179477,19.991408265,31.644457796,31.644457796,40.902658895,55.953322475,42.833479722,42.833479722,Corpor,68.355542204,48.427990685
8348,60,26876.542887,420685.29325,685250.59399,105929046.08,394131.96306,61,1,0,88,1577.0558522,1,41.347990814,31.082029198,35.79319343,58.895085286,14.888008568,8.2988155773,72.384841624,60.019734874,48.260017973,67.524156137,60.975927883,36.074404481,36.074404481,41.779574682,46.901130692,41.585036618,41.585036618,SME,63.925595519,44.340352687
8349,49,17074.049382,66469.207697,102861.63194,13624700.576,79797.710964,134,0,1,5,319.22084386,1,71.351523721,16.744221188,11.552208662,65.410301881,41.28524093,90.635857335,51.10815526,17.566357413,84.375525219,84.402864031,20.991837815,33.215984524,33.215984524,41.264563863,53.103456669,42.528001685,42.528001685,Retail,66.784015476,47.184010266
8350,33,26481.791144,225265.60496,335578.30984,104943789.24,396286.59808,89,1,0,25,1585.2963923,1,45.090106712,88.766626269,23.032921623,57.011132687,89.316942566,93.258754117,44.406339503,75.004492793,50.990524073,93.563954369,96.101168869,52.296551534,52.296551534,53.475196823,70.889862138,58.887203498,58.887203498,Corpor,47.703448466,62.18252948
8351,34,18099.450071,283623.51645,494777.89102,148647281.31,821280.65068,119,0,0,48,3285.4106027,1,60.518186376,25.799764553,79.480634816,47.242073691,41.33431369,2.9195817886,49.09976765,2.2759328829,31.88111342,51.073179906,30.726411636,55.266195249,55.266195249,53.260164859,18.098427441,42.208262516,42.208262516,SME,44.733804751,35.67929615
8352,29,22691.384885,436113.41943,742955.14406,401555611.63,1769639.0664,279,1,0,80,7079.0362656,1,8.3976111608,51.202854514,15.62427117,95.681620413,39.351964649,71.159682167,6.0469362652,48.828620114,56.193910958,23.498622584,49.933437421,25.074912282,25.074912282,42.726589314,42.011746182,36.604415926,36.604415926,Retail,74.925087718,42.369167748
8353,28,23351.560947,112414.08763,145399.61359,23600058.236,101064.15708,289,0,0,82,404.74862831,1,26.327961357,52.630912629,96.814994002,53.966952651,12.778619491,97.205655486,79.658252164,19.286237634,50.967841991,90.639879112,41.918691597,58.591289329,58.591289329,57.43520516,65.383381761,60.46995875,60.46995875,Corpor,41.408710671,61.409293461
8354,32,7996.6762813,436079.73529,672102.51013,355074427.29,4440275.1193,201,0,0,78,17761.568477,1,31.522289524,96.560287336,77.602376649,42.879105965,12.74374947,3.6794733722,57.512393594,27.265963587,88.54135666,96.53395887,5.1163507858,68.56165117,68.56165117,62.141014868,29.485943518,53.396203185,53.396203185,SME,31.43834883,45.813479193
8355,58,26834.887838,156203.75071,250975.29472,49723572.913,185294.50622,26,0,0,74,741.62202487,1,86.020461889,51.327437162,18.708380172,11.966551864,56.349708536,13.63589426,88.061960042,39.804825722,90.702977544,56.139473035,0.7739480585,52.018759741,52.018759741,42.005707772,47.167560008,47.064009174,47.064009174,Retail,47.981240259,44.58663389
8356,38,18147.637685,480893.69301,606754.46922,245281587.86,1351589.6236,59,0,0,30,5406.5384942,1,98.092639376,3.6278114887,38.109383499,49.61545486,63.37983557,7.4965507956,73.886705493,15.352176619,76.371118333,90.838871477,30.434360728,46.609944788,46.609944788,47.361322306,32.245144302,42.072137132,42.072137132,Corpor,53.390055212,39.803233304
8357,62,29622.701976,245240.86898,290764.93033,52311919.733,176594.01825,60,0,0,54,706.700073,1,38.610155624,88.954675524,70.753534394,56.411089678,50.833461108,22.006967268,81.37585714,88.498420198,36.003864463,63.860440953,81.962800142,66.106121847,66.106121847,63.682363805,63.960414869,64.58296684,64.58296684,SME,33.893878153,63.821389337
8358,48,21571.517912,118950.15952,184244.84014,74133053.684,343661.73947,224,0,0,80,1375.1269579,1,74.721042602,23.425435415,87.672241079,11.580412602,84.043024085,65.841178759,51.664916403,53.899325896,86.548845866,27.962985076,94.928248436,61.939573032,61.939573032,49.349782924,57.135140353,56.14149877,56.14149877,Retail,38.060426968,53.242461638
8359,33,12375.845336,136726.0702,165915.83175,27081111.142,218822.314,32,1,0,16,875.385256,1,98.987106886,99.052149057,68.768351455,27.358255186,13.352044579,77.916896483,79.919293127,83.731405623,58.400938334,31.900243694,75.562413828,88.935869133,88.935869133,73.541465646,80.522531744,80.999955508,80.999955508,Corpor,11.064130867,77.031998695
8360,37,19751.962735,296600.80485,350225.55151,94532553.45,478598.27763,300,0,0,12,1914.4651105,1,30.905681523,53.80978887,14.570996421,87.178391172,51.385674137,98.517469619,27.494591032,43.791782018,94.403372984,22.989221103,54.059719364,33.095488938,33.095488938,46.616214496,56.60128089,45.437661441,45.437661441,SME,66.904511062,51.608747693
8361,49,17115.349178,232526.44545,367028.23324,169319389.39,989283.87396,257,0,1,21,3957.2614959,1,5.7655363111,70.119385608,18.51873924,6.7371261539,26.627877937,41.280939477,59.368850337,76.897876896,19.845632184,7.5587087777,13.684195583,31.467887053,31.467887053,25.285196828,59.18255557,38.64521315,38.64521315,Retail,68.532112947,42.233876199
8362,57,22951.158021,347529.66898,496193.68588,240012243.04,1045752.2136,277,0,0,46,4183.2848543,1,68.651710497,4.071740713,49.906789861,62.847093213,40.911916411,95.057944348,96.94183676,65.496501722,72.454557265,47.901150025,84.589865129,40.876747024,40.876747024,46.369333571,85.832094277,57.692724957,57.692724957,Corpor,59.123252976,66.100713924
8363,40,9131.1275389,484136.5317,601608.26425,43980869.535,481658.69272,39,0,1,61,1927.0007709,1,71.149703534,5.8092393214,4.8710665666,10.70033724,30.111426883,82.057299325,41.517135734,63.636056404,46.495873923,65.581398713,11.701635947,27.276669807,27.276669807,23.132586665,62.403497154,37.604251209,37.604251209,SME,72.723330193,42.76804191
8364,64,21138.283809,67917.008803,116237.28696,45162622.733,213653.21395,217,1,0,78,855.0808558,1,30.327048688,44.270225591,14.058964048,41.018776316,97.303568944,5.7946824236,18.478814443,89.172347169,29.564349842,13.205220434,7.3369267164,29.552079442,29.552079442,32.418753661,37.815281345,33.262038149,33.262038149,Retail,70.447920558,35.117017503
8365,41,29393.208779,139143.5653,172071.85402,580382016.49,1974544.5993,228,0,1,37,7898.4003971,1,53.338035289,22.75817981,52.268198156,60.050730733,54.855849431,60.074014845,59.372945246,52.427124931,89.815190993,82.04552026,30.328162061,42.788137752,42.788137752,47.103785997,57.291361674,49.061095141,49.061095141,Corpor,57.211862248,52.197573836
8366,26,26944.744303,474710.28363,645074.46252,133281462.7,494647.34643,75,0,1,75,1979.0393857,1,92.519671819,49.050169392,79.923999636,96.794446418,63.496049307,92.997635412,52.576043573,76.574711478,86.513359728,24.219098338,51.956207096,73.831280282,73.831280282,79.572071816,74.049463488,75.817605195,75.817605195,SME,26.168719718,76.810767652
8367,58,6107.0692854,219783.14773,349473.3865,122401210.55,2004254.4931,253,1,1,63,8017.3959726,1,19.158333307,83.189091971,69.555867882,94.042701437,15.414731577,51.123903086,66.194364405,33.756081481,36.010214384,3.6934234435,28.541016951,57.30109772,57.30109772,66.486498649,50.358116324,58.048570898,58.048570898,Retail,42.69890228,58.422307487
8368,48,18742.51332,248609.40342,382900.98878,556548628.83,2969445.0222,126,1,0,42,11878.032089,1,97.968956805,60.198141355,14.929403458,1.5502743889,93.931244034,70.833013835,98.864379013,69.342916133,23.990231426,84.211786208,67.602190119,57.698833873,57.698833873,43.661694002,79.680102994,60.346876956,60.346876956,Corpor,42.301166127,61.670898498
8369,39,7682.6534769,296223.25082,476827.04448,36741111.394,478234.65557,158,0,1,5,1912.9686223,1,63.164842874,0.7855886361,23.60270808,33.265414089,43.96561957,49.401330994,81.479193247,35.281926207,74.159168755,76.314247912,49.990355922,29.184379863,29.184379863,30.20463842,55.387483483,38.258833922,38.258833922,SME,70.815620137,42.796060951
8370,53,5004.9374648,465921.93327,678741.52031,128067350.88,2558820.2006,170,1,0,67,10235.682802,1,38.240001514,28.57971366,82.483821944,47.170717409,4.8388547264,93.925670045,29.693717416,72.432450857,15.717829484,63.927502069,67.45271429,49.767845706,49.767845706,49.118563632,65.350612773,54.745674037,54.745674037,Retail,50.232154294,57.234588202
8371,41,16312.996951,68307.102367,85722.528731,88348869.307,541585.76484,83,0,0,2,2166.3550594,1,35.278356797,5.7116532,42.117901612,42.443377012,99.992149067,56.852057739,67.389434529,57.78172859,75.763073424,85.937990993,66.675191745,27.702637203,27.702637203,31.387822155,60.674406953,39.921622104,39.921622104,Corpor,72.297362797,46.031114554
8372,48,18315.046584,208625.07116,252278.1794,70807503.716,386608.37355,300,0,1,82,1546.9254942,1,61.052815453,14.028980024,71.276141307,43.538101157,88.265538891,55.655612797,66.479547229,60.535636777,80.384482746,82.112894859,28.175076493,48.785978928,48.785978928,47.474009485,60.890265601,52.383418005,52.383418005,SME,51.214021072,54.182137543
8373,37,6411.4656136,298445.75184,463870.89826,304782889.69,4753716.3585,262,1,0,88,19015.393434,1,84.622403607,41.907913354,23.729874357,11.537502799,97.153772623,24.487530743,33.659926755,72.143390775,74.890160537,66.309926938,81.399644911,50.086730439,50.086730439,40.449423529,43.430282758,44.655478909,44.655478909,Retail,49.913269561,41.939853143
8374,60,9386.608419,164786.70975,257478.24623,34390528.857,366378.64628,198,1,0,19,1465.6285851,1,30.954440963,67.954489449,53.860196681,12.020416721,34.701295523,73.469248042,93.717706855,79.34929193,98.862948664,33.225999447,91.557885613,50.923042364,50.923042364,41.197385953,82.178748942,58.099725753,58.099725753,Corpor,49.076957636,61.688067448
8375,37,11002.071325,235841.71457,408433.73952,721862079.43,6561147.0612,50,0,0,41,26244.834245,1,64.182793722,27.67293707,81.340529188,71.713703754,7.9161063768,26.696157898,15.177514823,55.771398963,17.222990864,45.201462694,31.456713309,57.73208666,57.73208666,61.227490933,32.548357228,50.50264494,50.50264494,SME,42.26791334,46.887924081
8376,41,19023.555588,300604.72569,508072.43168,98194852.236,516175.07453,31,0,1,36,2064.9162981,1,73.719288618,38.331380975,56.579728937,52.250509616,25.525487307,84.750110307,0.0597673003,39.914174099,40.168353217,6.0181809124,52.809848706,56.210132844,56.210132844,55.220227037,41.574683902,51.001681261,51.001681261,Retail,43.789867156,48.397455469
8377,61,11656.552997,450269.5543,555548.58866,989072432.67,8485119.3397,104,0,0,39,33940.711359,1,44.2212553,26.999916043,70.617769356,32.235988672,66.673578159,21.305328654,29.624980199,88.683842123,89.628094458,85.921634361,61.042320332,47.2796469,47.2796469,43.518732343,46.538050325,45.778809856,45.778809856,Corpor,52.7203531,45.028391334
8378,62,28491.555749,112146.24413,168459.61109,29573109.229,103796.04922,177,1,1,51,415.49019688,1,39.291688683,58.09245361,69.392717723,67.267334997,6.4735646127,21.594601334,14.796830877,6.1064512702,81.949773384,5.2828785963,57.231950411,55.592286672,55.592286672,58.511048753,14.16596116,42.756432195,42.756432195,SME,44.407713328,36.338504957
8379,46,25410.783956,306368.28963,400868.85807,56397136.786,221941.74286,44,0,0,53,888.08497145,1,1.7897268059,55.873494479,41.215199558,5.8588165557,29.909049277,85.170419514,84.428579151,28.55651346,73.097113962,99.43714072,92.228291486,32.959473614,32.959473614,26.18430935,66.051837375,41.731873446,41.731873446,Retail,67.040526386,46.118073362
8380,28,14157.712781,276045.88078,416163.19801,571558453.45,4037081.8528,247,0,0,72,16148.759411,1,84.773971001,0.9954118403,86.755831284,22.514014342,91.048051603,39.960838179,52.052188618,34.418607154,72.13666311,86.810756451,15.460713138,57.508404708,57.508404708,48.759807117,42.143877984,49.470696603,49.470696603,Corpor,42.491595292,45.45184255
8381,46,15715.362744,367290.09445,443808.45027,275341311.05,1752051.8969,217,0,1,49,7008.5015875,1,98.586789635,47.00087558,5.3786198841,27.306215512,89.887138316,48.377779569,74.801174272,75.279141823,77.150118514,83.417535666,89.250635402,50.322095033,50.322095033,44.568125153,66.152698554,53.680972913,53.680972913,SME,49.677904967,55.360411854
8382,54,20979.682945,161617.57985,232789.12464,27651372.439,131800.71649,43,1,1,21,527.32886596,1,40.766716143,44.721888308,40.583129646,17.484881263,36.91170339,58.438731357,97.859916603,52.503011446,10.973806214,72.664360958,54.788313224,42.023911366,42.023911366,35.88915384,69.600553135,49.171206114,49.171206114,Retail,57.976088634,52.744853488
8383,45,19233.513846,476192.00305,679518.94487,197517390.2,1026943.8636,98,0,0,88,4108.3034546,1,1.9588079536,2.1251430968,45.263665868,1.0077450192,58.229953004,28.509868705,48.180538858,13.222798519,15.79855117,34.597787727,19.299818762,16.449205639,16.449205639,12.588840484,29.971068694,19.669704939,19.669704939,Corpor,83.550794361,21.279954589
8384,45,27014.862258,143287.19171,195915.11191,455347577.26,1685544.6936,120,0,0,35,6742.3887742,1,91.731201904,21.977376379,18.77954402,69.173121173,65.585167357,43.083577231,58.38232052,75.31244487,21.680943039,33.818208775,74.35884357,44.162707434,44.162707434,50.415310869,58.926114207,51.16804417,51.16804417,SME,55.837292566,54.670712538
8385,21,14007.038677,249493.48664,401984.8932,73748449.331,526509.92857,194,0,1,2,2106.0517143,1,17.659620941,91.080687731,58.604202745,31.373621733,20.181230153,76.738454984,92.641731608,46.370384423,19.58187893,97.040139744,67.119831056,55.781503806,55.781503806,49.679533287,71.916857005,59.125964699,59.125964699,Retail,44.218496194,60.798195146
8386,52,14789.802117,207592.88295,246725.9074,40135503.428,271372.82238,204,0,1,76,1085.9472895,1,50.428680889,28.512877435,22.515338147,26.15159587,35.659908014,87.465894269,40.775524382,60.555054713,78.837161628,29.930266179,41.182296909,33.818965491,33.818965491,31.902123085,62.932157788,42.884415455,42.884415455,Corpor,66.181034509,47.417140437
8387,33,9222.7847036,466421.70666,710867.92429,41130765.961,445969.05688,285,0,0,5,1783.9062275,1,0.0251223566,19.083869318,27.993856301,61.282962491,37.303541554,83.995581907,33.164087357,61.090516555,8.9645727538,49.098378466,5.2261533681,15.700949325,15.700949325,27.096452616,59.416728606,34.071376849,34.071376849,SME,84.299050675,43.256590611
8388,26,28727.076035,129001.76567,191729.8627,29481297.704,102625.47315,157,0,0,24,410.64589261,1,81.910264445,75.540486909,43.986678007,72.908777976,84.810491721,16.641528625,89.385349164,69.369976991,49.815166369,12.98788446,13.179938099,67.145809787,67.145809787,68.586551835,58.46561826,64.732659961,64.732659961,Retail,32.854190213,63.526085047
8389,56,13095.435955,193979.71823,230937.20588,112362854.87,858030.65475,261,0,0,70,3432.542619,1,57.398206345,96.765242331,73.778236634,76.712270197,94.958071806,53.796244296,19.231575052,83.059848566,21.978940559,58.643373707,23.916591937,75.98056177,75.98056177,76.163488877,52.029222638,68.057757762,68.057757762,Corpor,24.01943823,64.096355757
8390,30,29214.791477,95363.127661,147034.94674,10838936.603,37100.852188,92,0,0,58,148.75140875,1,64.547259524,63.055270538,8.4400624502,29.595561372,6.7913559731,0.5061259726,16.686030314,50.539543969,53.496421338,90.655699209,48.611980374,45.347530837,45.347530837,41.409538471,22.577233419,36.444767576,36.444767576,SME,54.652469163,31.993385945
8391,57,11001.25136,473898.27481,796776.05487,306288129.7,2784120.8212,189,0,0,71,11136.909285,1,11.455457611,81.661673752,29.036790156,91.173288529,56.034930446,99.359619874,80.469635339,98.131613736,97.032720689,51.811190438,91.75230558,40.717973839,40.717973839,53.331802512,92.653622983,62.234466445,62.234466445,Retail,59.282026161,72.992712747
8392,37,10781.076936,415421.78139,531694.06697,71769955.412,665703.02613,210,0,0,15,2662.9021045,1,78.930375469,15.53001923,80.22751403,78.940296825,41.850813525,41.138023837,96.366345114,85.070636263,61.806062236,17.355933343,25.776335434,58.22930291,58.22930291,63.407051389,74.191668405,65.276007568,65.276007568,Corpor,41.77069709,68.799359897
8393,29,5408.9839291,392725.39055,505849.63239,713552661.56,13191990.786,282,1,1,46,52768.239146,1,78.233237774,97.214394994,26.943502016,63.33023815,52.644642768,22.53942925,39.220926142,36.808710289,16.197381332,95.033800113,27.263122983,67.463711595,67.463711595,66.430343234,32.856355227,55.583470019,55.583470019,SME,32.536288405,49.64334923
8394,33,24734.432304,138693.31691,228950.39343,14167566.597,57278.721514,231,1,1,18,229.22288605,1,95.92058959,80.770721636,30.426250352,44.517242117,30.49055615,15.530363121,19.73082365,46.121065831,19.088295521,59.551319084,19.075123058,69.039187192,69.039187192,62.908700923,27.127417534,53.025101883,53.025101883,Retail,30.960812808,45.018059229
8395,39,10915.629031,81289.423571,98803.782847,12019264.661,110110.60037,232,1,0,39,440.67640148,1,6.5218853299,72.686199658,0.2307390328,27.418337623,5.0082068658,78.914621053,43.483015243,37.381407293,11.926119425,11.892422475,66.08176739,26.479608007,26.479608007,26.714290411,53.259681196,35.484526538,35.484526538,Corpor,73.520391993,39.986985804
8396,38,17050.029001,415305.16711,676954.87097,155919253.59,914480.87027,248,0,0,31,3658.1094811,1,91.557095177,66.929654661,3.7574172486,13.394347834,79.111169558,80.523606809,75.460061268,75.183063862,99.805154046,61.25170486,68.935439689,54.081389029,54.081389029,43.90962873,77.055577313,58.348865024,58.348865024,SME,45.918610971,60.482603021
8397,59,11369.831046,463100.16012,709614.63095,347670072.37,3057829.7158,53,0,0,37,12231.540863,1,57.304105745,32.795088622,39.090395696,42.38273059,48.434003559,81.557161408,83.98447386,37.874445389,96.736497409,7.345850789,27.756470884,43.063196687,43.063196687,42.893080163,67.805360219,51.253879023,51.253879023,Retail,56.936803313,55.349220191
8398,50,10706.084013,497207.19638,641518.31247,49901799.18,466106.92685,41,0,0,21,1864.5537074,1,49.627253413,9.9314646795,29.848902277,65.078911465,50.491091632,97.656446602,28.136250167,15.848330036,85.914301989,7.2166061494,61.009310419,29.802540123,29.802540123,38.621632959,47.213675602,38.545949561,38.545949561,Corpor,70.197459877,42.91765428
8399,32,25631.606551,377581.05014,486747.87385,111238277.65,433988.7062,97,0,0,77,1736.4168248,1,16.948006256,64.328849153,2.4448321899,82.412513485,39.52515272,25.525099039,79.498590692,75.854044873,48.266688595,5.474681803,22.17391571,27.907229199,27.907229199,41.533550271,60.292578201,43.244452557,43.244452557,SME,72.092770801,50.913064236
8400,26,13198.400913,486933.75111,751541.71594,5710081426.7,43263433.687,167,0,0,38,173053.96275,1,10.939555429,8.2922592759,6.3913563266,39.925640123,76.669962425,45.2987856,72.413443611,24.340538098,94.682114827,90.4125534,95.7382767,8.5410570105,8.5410570105,16.387202789,47.350922436,24.093060745,24.093060745,Retail,91.45894299,31.869062613
8401,54,17068.164442,150284.339,253376.11189,26852928.249,157327.56935,196,1,1,9,629.36427741,1,68.710087868,31.048557302,8.4393833531,25.780773116,18.695815117,16.219210881,77.180977399,36.154532549,36.704792827,97.915938729,52.852133592,36.066009508,36.066009508,33.49470041,43.184906943,37.581872287,37.581872287,Corpor,63.933990492,38.339803676
8402,44,8136.5409202,356063.47235,593191.20225,74944794.631,921089.13807,144,0,0,56,3684.6925523,1,4.7414943576,90.396463452,65.655069426,83.879158902,44.542936585,79.253908084,39.492128277,57.026932784,10.678848252,25.431375136,0.8446091786,53.597675745,53.597675745,61.168046534,58.590989715,57.785570665,57.785570665,SME,46.402324255,59.879518125
8403,29,16807.602289,67765.257589,117904.84084,17622595.712,104848.95709,123,0,0,55,419.72582837,1,7.7118375571,39.179415116,31.03889348,12.324214773,33.888808568,38.545605121,75.231718342,79.973654612,77.630741638,27.325277939,76.254967297,25.976715384,25.976715384,22.563590232,64.583659358,37.707988325,37.707988325,Retail,74.023284616,43.573624795
