cust_id,region,sector,loan_amount,flood_risk_raw,storm_risk_raw,drought_risk_raw,heat_stress_raw,flood_index_100,storm_index_100,drought_index_100,heat_index_100,flood_score_1000,storm_score_1000,drought_score_1000,heat_score_1000,hazard_index_100,hazard_score_1000
8093,SE_Asia_StormBel,RealEstate,50000.0,0.005551,0.880378,0.207396,1.741767,91.35658,97.547197,28.617487,62.088329,913.565796,975.471972,286.174866,620.883286,69.902398,699.02398
8094,South_Asia_Coast,RealEstate,50000.0,0.00267,0.324297,0.276086,1.617074,35.95973,28.037078,41.10652,55.853681,359.597301,280.370784,411.065203,558.536808,40.239252,402.392524
8095,SE_Asia_StormBel,AutoManufacturing,82288.0,0.004578,0.750298,0.352816,2.324806,72.654185,81.287198,55.057486,91.240312,726.541851,812.871975,550.574862,912.403124,75.059795,750.597953
8096,South_Asia_Coast,Agriculture,50000.0,0.00521,0.508255,0.353893,0.947696,84.801032,51.031867,55.253328,22.384778,848.010317,510.318674,552.533279,223.847783,53.367751,533.677513
8097,EastAfrica_Droug,RealEstate,50000.0,0.003069,0.261932,0.317495,2.277373,43.637043,20.241454,48.635538,88.868633,436.370427,202.414541,486.355376,888.686328,50.345667,503.456668
8098,Gulf_Coast_Urban,Banking,54498.0,0.001068,0.677549,0.501186,1.876942,5.150855,72.193639,82.03386,68.847088,51.508546,721.936385,820.338597,688.470882,57.05636,570.563603
8099,Gulf_Coast_Urban,Banking,52244.0,0.005738,0.544112,0.134105,0.755493,94.966143,55.513941,15.291888,12.774642,949.661434,555.139411,152.91888,127.74642,44.636654,446.366536
8100,SE_Asia_StormBel,Steel,80754.0,0.001177,0.526427,0.096839,1.243809,7.248005,53.303344,8.516141,37.190469,72.480053,533.033439,85.161409,371.904685,26.56449,265.644897
8101,South_Asia_Coast,AutoManufacturing,88434.0,0.00261,0.123922,0.142709,1.372598,34.810959,2.990239,16.85618,43.629889,348.109591,29.902393,168.561801,436.298893,24.571817,245.71817
8102,South_Asia_Coast,Retail,131546.0,0.003902,0.367076,0.437203,0.665867,59.64473,33.384527,70.400479,8.293363,596.447298,333.845269,704.004794,82.933627,42.930775,429.307747
8103,Gulf_Coast_Urban,Agriculture,50000.0,0.001411,0.687765,0.129885,1.608398,11.753671,73.470649,14.524463,55.419921,117.536708,734.706493,145.244634,554.19921,38.792176,387.921761
8104,EastAfrica_Droug,AutoManufacturing,132802.0,0.005159,0.736869,0.227554,1.018728,83.820633,79.608658,32.282591,25.936394,838.206327,796.086579,322.825914,259.363939,55.412069,554.120689
8105,South_Asia_Coast,OilGas,95800.0,0.001858,0.751845,0.533824,1.416255,20.342216,81.480686,87.968072,45.812772,203.422156,814.806856,879.680716,458.127724,58.900936,589.009363
8106,SE_Asia_StormBel,RealEstate,120381.0,0.005927,0.129915,0.127126,1.377536,98.600366,3.739326,14.022896,43.876797,986.003663,37.393261,140.228961,438.767967,40.059846,400.598463
8107,Gulf_Coast_Urban,Steel,50000.0,0.005565,0.230169,0.340496,1.543348,91.643344,16.271123,52.8174,52.167417,916.433441,162.711231,528.173995,521.674169,53.224821,532.248209
8108,SE_Asia_StormBel,Banking,55136.0,0.003944,0.888461,0.328322,2.192415,60.455609,98.557669,50.60409,84.620726,604.556087,985.576687,506.040904,846.20726,73.559523,735.595235
8109,South_Asia_Coast,Steel,272717.0,0.004232,0.224357,0.068725,2.061522,66.001009,15.544628,3.404618,78.07612,660.010089,155.446281,34.046183,780.761199,40.756594,407.565938
8110,South_Asia_Coast,Retail,50000.0,0.003575,0.270412,0.113478,2.246003,53.360647,21.301531,11.541488,87.30014,533.606468,213.015306,115.414884,873.001404,43.375952,433.759516
8111,SE_Asia_StormBel,AutoManufacturing,251005.0,0.002834,0.742099,0.572716,1.644695,39.110397,80.262434,95.039242,57.234741,391.103969,802.624344,950.392424,572.347414,67.911704,679.117038
8112,Gulf_Coast_Urban,Steel,242274.0,0.002629,0.41475,0.578564,1.73161,35.17081,39.343766,96.102557,61.580509,351.708097,393.437664,961.025568,615.805088,58.04941,580.494104
8113,South_Asia_Coast,AutoManufacturing,107535.0,0.005437,0.193053,0.531062,1.360973,89.165491,11.631635,87.465838,43.048646,891.654907,116.316346,874.658379,430.486457,57.827902,578.279022
8114,South_Asia_Coast,RealEstate,50000.0,0.003798,0.200076,0.287523,1.934438,57.661973,12.509441,43.186045,71.72191,576.619726,125.094413,431.860452,717.219095,46.269842,462.698422
8115,Gulf_Coast_Urban,RealEstate,50349.0,0.005081,0.167022,0.376118,0.909791,82.329373,8.377718,59.294142,20.48953,823.293732,83.777183,592.94142,204.895305,42.622691,426.22691
8116,Gulf_Coast_Urban,Banking,112877.0,0.003473,0.244535,0.503283,1.450367,51.407104,18.066831,82.415169,47.518366,514.071044,180.668309,824.151694,475.183658,49.851868,498.518676
8117,South_Asia_Coast,Steel,50000.0,0.002397,0.497586,0.42188,1.928346,30.702492,49.698254,67.614457,71.417314,307.024922,496.982536,676.144568,714.173137,54.858129,548.581291
8118,Gulf_Coast_Urban,RealEstate,102846.0,0.001277,0.112059,0.542323,2.055758,9.175948,1.507386,89.513264,77.787891,91.759477,15.073855,895.132641,777.878911,44.496122,444.961221
8119,Gulf_Coast_Urban,AutoManufacturing,65277.0,0.002483,0.193705,0.223657,0.9959,32.36968,11.713119,31.574087,24.794977,323.696803,117.131191,315.740866,247.94977,25.112966,251.129658
8120,SE_Asia_StormBel,Banking,50000.0,0.005377,0.825699,0.393283,0.863097,88.011751,90.712326,62.415029,18.15487,880.117514,907.123259,624.150286,181.548702,64.823494,648.23494
8121,Gulf_Coast_Urban,RealEstate,50000.0,0.004502,0.801265,0.361871,1.077068,71.196117,87.658137,56.703879,28.853405,711.961174,876.581371,567.038788,288.534047,61.102885,611.028845
8122,SE_Asia_StormBel,Banking,192382.0,0.004886,0.766464,0.591527,2.340311,78.582991,83.308038,98.45949,92.015558,785.82991,833.080377,984.594904,920.155584,88.091519,880.915194
8123,EastAfrica_Droug,OilGas,111460.0,0.004822,0.665025,0.532942,0.758241,77.343422,70.628162,87.807715,12.912044,773.434216,706.281623,878.077153,129.120437,62.172836,621.728357
8124,SE_Asia_StormBel,AutoManufacturing,52472.0,0.001424,0.629217,0.140855,2.40619,11.997242,66.152166,16.519096,95.309516,119.972417,661.521657,165.190959,953.095158,47.494505,474.945048
8125,Gulf_Coast_Urban,Banking,61566.0,0.001626,0.320413,0.082391,2.489625,15.886057,27.551581,5.889284,99.481261,158.860566,275.515811,58.892845,994.812606,37.202046,372.020457
8126,EastAfrica_Droug,Agriculture,50000.0,0.00245,0.367996,0.295522,2.066889,31.723925,33.499453,44.640285,78.344431,317.239249,334.994533,446.402846,783.44431,47.052023,470.520234
8127,EastAfrica_Droug,RealEstate,50000.0,0.002365,0.288642,0.350034,2.020845,30.102878,23.580218,54.551592,76.042255,301.028779,235.80218,545.515916,760.422547,46.069236,460.692355
8128,South_Asia_Coast,RealEstate,167844.0,0.001144,0.884251,0.484426,2.406573,6.608104,98.031363,78.986617,95.328653,66.081038,980.313632,789.866169,953.286531,69.738684,697.386843
8129,South_Asia_Coast,AutoManufacturing,71330.0,0.001598,0.607444,0.13785,1.081071,15.347151,63.430479,15.972708,29.053533,153.47151,634.304785,159.72708,290.53533,30.950968,309.509676
8130,Gulf_Coast_Urban,Retail,128477.0,0.005252,0.872614,0.55596,0.757964,85.623028,96.576737,91.992751,12.898221,856.230284,965.767369,919.927511,128.982206,71.772684,717.726842
8131,South_Asia_Coast,Agriculture,50000.0,0.003863,0.317429,0.364372,2.146201,58.904484,27.178645,57.158624,82.310037,589.044838,271.786449,571.586241,823.100375,56.387948,563.879476
8132,SE_Asia_StormBel,Banking,64454.0,0.00258,0.596967,0.513511,0.84186,34.228299,62.120911,84.274761,17.093005,342.282993,621.209112,842.747607,170.93005,49.429244,494.29244
8133,South_Asia_Coast,Agriculture,77338.0,0.003538,0.707161,0.510062,0.59082,52.64779,75.895075,83.647685,4.540991,526.477898,758.950754,836.476854,45.409915,54.182886,541.828855
8134,Gulf_Coast_Urban,Banking,136616.0,0.002159,0.175791,0.573525,0.892923,26.131339,9.473909,95.186449,19.646149,261.313392,94.739087,951.864486,196.461488,37.609461,376.094613
8135,South_Asia_Coast,Agriculture,251299.0,0.003836,0.633569,0.412304,1.375813,58.384232,66.696095,65.873539,43.790659,583.842317,666.960954,658.735386,437.906586,58.686131,586.861311
8136,EastAfrica_Droug,Steel,50000.0,0.001188,0.235258,0.481104,1.490205,7.463088,16.907257,78.38251,49.510226,74.630883,169.072568,783.825098,495.102263,38.06577,380.657703
8137,Gulf_Coast_Urban,OilGas,50000.0,0.005494,0.362466,0.50129,0.625003,90.26507,32.808245,82.052724,6.25017,902.650699,328.082446,820.527243,62.501698,52.844052,528.440521
8138,South_Asia_Coast,OilGas,50000.0,0.00205,0.672922,0.307465,1.386789,24.044658,71.6153,46.811728,44.339436,240.446585,716.153004,468.117284,443.39436,46.702781,467.027808
8139,SE_Asia_StormBel,Retail,50000.0,0.005059,0.452052,0.287754,1.708615,81.90755,44.006474,43.227988,60.43076,819.075502,440.064735,432.279883,604.307595,57.393193,573.931929
8140,Gulf_Coast_Urban,Agriculture,497410.0,0.004232,0.836929,0.570638,2.363613,65.999887,92.116185,94.661537,93.180648,659.998866,921.161853,946.61537,931.806478,86.489564,864.895642
8141,EastAfrica_Droug,Agriculture,50000.0,0.00352,0.292962,0.086834,0.954639,52.300694,24.12022,6.697165,22.731958,523.006942,241.202202,66.971646,227.319578,26.462509,264.625092
8142,South_Asia_Coast,RealEstate,513558.0,0.005635,0.223025,0.574119,0.921941,92.979646,15.378121,95.29442,21.097039,929.796461,153.781209,952.944197,210.970391,56.187306,561.873064
8143,SE_Asia_StormBel,Banking,99801.0,0.001615,0.369738,0.368166,1.27885,15.681318,33.717197,57.848317,38.942508,156.81318,337.171971,578.483167,389.425077,36.547335,365.473349
8144,Gulf_Coast_Urban,AutoManufacturing,56047.0,0.00142,0.781539,0.212075,2.467309,11.927747,85.192322,29.468148,98.365452,119.27747,851.923224,294.681475,983.654521,56.238417,562.384172
8145,South_Asia_Coast,Steel,50000.0,0.002474,0.77794,0.356462,1.17245,32.186013,84.742456,55.720275,33.622478,321.860132,847.424555,557.202755,336.224781,51.567806,515.678056
8146,EastAfrica_Droug,Steel,57967.0,0.005117,0.395444,0.400785,0.587736,83.022123,36.930558,63.779142,4.386785,830.221227,369.30558,637.791421,43.867847,47.029652,470.296519
8147,Gulf_Coast_Urban,Retail,50000.0,0.000983,0.747874,0.110933,1.03123,3.520146,80.984232,11.078647,26.561485,35.201456,809.842318,110.78647,265.614855,30.536127,305.361275
8148,South_Asia_Coast,OilGas,180645.0,0.002045,0.162231,0.418458,1.616603,23.940571,7.778825,66.992454,55.830158,239.405707,77.788253,669.924539,558.301585,38.635502,386.355021
8149,Gulf_Coast_Urban,Agriculture,99193.0,0.003008,0.106081,0.546418,1.325087,42.470219,0.76016,90.257891,41.254373,424.702192,7.6016,902.578906,412.543726,43.685661,436.856606
8150,Gulf_Coast_Urban,AutoManufacturing,227916.0,0.004507,0.791844,0.584212,2.048446,71.294099,86.480475,97.129483,77.422306,712.940989,864.804751,971.294826,774.223058,83.081591,830.815906
8151,SE_Asia_StormBel,Retail,50000.0,0.002356,0.799257,0.379884,1.714543,29.931307,87.407169,59.978865,60.727159,299.313068,874.071686,599.788655,607.271587,59.511125,595.111249
8152,South_Asia_Coast,Banking,67042.0,0.00313,0.214719,0.229875,1.618914,44.811245,14.339888,32.704485,55.945721,448.112446,143.398883,327.044852,559.457207,36.950335,369.503347
8153,EastAfrica_Droug,Steel,55386.0,0.002552,0.338171,0.35991,1.145988,33.685049,29.771433,56.347248,32.299395,336.850491,297.714335,563.472482,322.993952,38.025781,380.257815
8154,South_Asia_Coast,Steel,50000.0,0.001279,0.780477,0.051566,1.603692,9.206025,85.059624,0.284759,55.184604,92.060255,850.596243,2.847588,551.846041,37.433753,374.337532
8155,South_Asia_Coast,Steel,50000.0,0.004641,0.167014,0.555581,1.731181,73.867598,8.376695,91.923908,61.559072,738.675985,83.766949,919.239075,615.590719,58.931818,589.318182
8156,Gulf_Coast_Urban,Agriculture,106457.0,0.003199,0.790474,0.481551,0.85841,46.13794,86.309279,78.463899,17.920476,461.379396,863.092786,784.638993,179.20476,57.207898,572.078984
8157,South_Asia_Coast,Agriculture,78655.0,0.005025,0.559746,0.141542,1.971736,81.251212,57.468257,16.64395,73.586792,812.51212,574.682572,166.439495,735.86792,57.237553,572.375527
8158,Gulf_Coast_Urban,Agriculture,57654.0,0.004412,0.625822,0.385152,1.285866,69.469292,65.72772,60.936683,39.293299,694.692917,657.277199,609.366833,392.932995,58.856749,588.567486
8159,Gulf_Coast_Urban,RealEstate,89532.0,0.001101,0.575855,0.061331,1.984551,5.78152,59.481895,2.060115,74.227571,57.8152,594.818946,20.601147,742.27571,35.387775,353.877751
8160,South_Asia_Coast,OilGas,50000.0,0.0034,0.566026,0.168823,0.855421,50.00759,58.253233,21.604181,17.771058,500.0759,582.53233,216.041806,177.710581,36.909015,369.090154
8161,South_Asia_Coast,Banking,60607.0,0.005952,0.248049,0.143507,1.813042,99.085562,18.506109,17.001203,65.652078,990.855624,185.061088,170.012029,656.520779,50.061238,500.61238
8162,EastAfrica_Droug,Steel,119327.0,0.002401,0.288846,0.135882,0.553766,30.787026,23.605807,15.614989,2.688325,307.870262,236.058066,156.149888,26.883245,18.174037,181.740365
8163,Gulf_Coast_Urban,Steel,133108.0,0.003363,0.564043,0.353656,0.817932,49.29581,58.005366,55.210158,15.896579,492.9581,580.053659,552.101582,158.965792,44.601978,446.019783
8164,SE_Asia_StormBel,RealEstate,203323.0,0.004191,0.421124,0.580435,2.282242,65.203244,40.140541,96.442652,89.11209,652.032444,401.405414,964.426519,891.120896,72.724632,727.246318
8165,Gulf_Coast_Urban,Steel,50000.0,0.001852,0.533031,0.121685,1.422944,20.22656,54.128914,13.033711,46.147196,202.2656,541.289139,130.337114,461.471956,33.384095,333.840952
8166,Gulf_Coast_Urban,Banking,50000.0,0.004453,0.302693,0.530049,1.515726,70.250721,25.336601,87.281573,50.786283,702.50721,253.366005,872.815727,507.862834,58.413794,584.137944
8167,EastAfrica_Droug,Steel,50000.0,0.004231,0.471058,0.095242,2.315156,65.977668,46.382265,8.225731,90.757782,659.776676,463.822653,82.257309,907.57782,52.835861,528.358615
8168,South_Asia_Coast,Agriculture,50000.0,0.00275,0.214724,0.095563,1.469867,37.496047,14.340467,8.28419,48.493341,374.960467,143.404667,82.841899,484.933407,27.153511,271.53511
8169,Gulf_Coast_Urban,Agriculture,50000.0,0.002279,0.130716,0.395443,1.809177,28.443927,3.839538,62.807748,65.458855,284.439267,38.39538,628.077477,654.588552,40.137517,401.375169
8170,Gulf_Coast_Urban,OilGas,84936.0,0.005579,0.860893,0.365978,0.94391,91.91027,95.111637,57.450587,22.195507,919.102701,951.116375,574.505867,221.955072,66.667,666.670004
8171,South_Asia_Coast,Banking,152001.0,0.001461,0.678444,0.239326,0.663146,12.702357,72.305515,34.422822,8.157314,127.023573,723.055146,344.228221,81.573145,31.897002,318.970021
8172,South_Asia_Coast,Banking,50000.0,0.003047,0.498451,0.343364,1.206704,43.203079,49.806386,53.338849,35.335177,432.030791,498.063856,533.388489,353.351765,45.420873,454.208725
8173,SE_Asia_StormBel,Steel,94767.0,0.004788,0.540809,0.465204,2.097359,76.698363,55.101178,75.491622,79.867947,766.983628,551.011783,754.916218,798.679467,71.789777,717.897774
8174,Gulf_Coast_Urban,Retail,166441.0,0.00157,0.508939,0.475312,1.393675,14.81371,51.117377,77.329471,44.683731,148.137095,511.173766,773.294712,446.83731,46.986072,469.860721
8175,SE_Asia_StormBel,Steel,50000.0,0.005651,0.819048,0.056592,0.836301,93.292753,89.880947,1.198489,16.815036,932.927534,898.809472,11.98489,168.150364,50.296806,502.968065
8176,Gulf_Coast_Urban,Steel,50000.0,0.003537,0.718911,0.092946,1.590196,52.625241,77.363857,7.808323,54.509803,526.252407,773.638566,78.083228,545.098029,48.076806,480.768057
8177,Gulf_Coast_Urban,OilGas,63126.0,0.003425,0.360114,0.051887,1.027681,50.481565,32.514271,0.343053,26.384036,504.815654,325.142708,3.430533,263.840361,27.430731,274.307314
8178,South_Asia_Coast,Retail,50000.0,0.003006,0.274549,0.058603,2.393336,42.427741,21.818681,1.564157,94.666781,424.277411,218.186809,15.641574,946.667807,40.11934,401.1934
8179,EastAfrica_Droug,Steel,90133.0,0.005311,0.153223,0.511801,1.654825,86.745019,6.652929,83.963864,57.741264,867.450191,66.52929,839.638644,577.412641,58.775769,587.757691
8180,EastAfrica_Droug,AutoManufacturing,50000.0,0.005732,0.218231,0.095954,2.465925,94.844141,14.778912,8.355287,98.296243,948.441409,147.789123,83.552873,982.962426,54.068646,540.686458
8181,EastAfrica_Droug,AutoManufacturing,112619.0,0.002776,0.492049,0.441053,0.586146,38.006803,49.006113,71.100621,4.307279,380.068026,490.061134,711.006215,43.072786,40.605204,406.05204
8182,EastAfrica_Droug,Banking,50000.0,0.00362,0.262056,0.589018,0.523119,54.239365,20.257029,98.003283,1.155959,542.39365,202.570295,980.032828,11.55959,43.413909,434.139091
8183,EastAfrica_Droug,Banking,50000.0,0.00244,0.349915,0.5015,1.454191,31.542313,31.239392,82.090949,47.709558,315.423133,312.393918,820.909488,477.095579,48.145553,481.45553
8184,South_Asia_Coast,Retail,50000.0,0.002714,0.206663,0.086518,2.223999,36.801676,13.332911,6.63958,86.199949,368.016762,133.329113,66.395796,861.999487,35.743529,357.435289
8185,Gulf_Coast_Urban,AutoManufacturing,92300.0,0.000947,0.838251,0.541634,1.548814,2.833356,92.281415,89.387927,52.440695,28.333561,922.81415,893.879269,524.406947,59.235848,592.358482
8186,EastAfrica_Droug,Agriculture,91820.0,0.004887,0.12698,0.576992,2.252373,78.593548,3.372504,95.816807,87.618665,785.935484,33.725039,958.168069,876.186653,66.350381,663.503811
8187,Gulf_Coast_Urban,Agriculture,50000.0,0.005841,0.381449,0.438505,0.761132,96.933314,35.181072,70.637296,13.056607,969.333141,351.81072,706.37296,130.566066,53.952072,539.520722
8188,South_Asia_Coast,Retail,252235.0,0.004802,0.306524,0.388971,1.898655,76.952655,25.815467,61.631077,69.932728,769.526552,258.154672,616.310773,699.327285,58.582982,585.82982
8189,SE_Asia_StormBel,Steel,61540.0,0.003495,0.106642,0.380988,1.819755,51.821142,0.830269,60.17957,65.987735,518.211421,8.302689,601.795697,659.877347,44.704679,447.046788
8190,Gulf_Coast_Urban,Banking,59209.0,0.005103,0.842878,0.501139,1.589928,82.750999,92.859803,82.025232,54.496381,827.509993,928.59803,820.252315,544.963815,78.033104,780.331038
8191,South_Asia_Coast,Retail,62783.0,0.005261,0.350886,0.354399,1.31021,85.787904,31.360746,55.345201,40.510479,857.879043,313.607464,553.452007,405.104794,53.251083,532.510827
8192,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.003632,0.50182,0.233578,1.794137,54.452263,50.227508,33.377857,64.706834,544.522631,502.275085,333.77857,647.068342,50.691116,506.911157
8193,Gulf_Coast_Urban,Retail,50000.0,0.005673,0.566085,0.583739,1.600185,93.715749,58.26065,97.043471,55.009228,937.157486,582.606497,970.434708,550.092281,76.007274,760.072743
8194,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.000957,0.588384,0.076652,1.045251,3.017019,61.047976,4.845815,27.262564,30.170193,610.479757,48.458152,272.625639,24.043344,240.433435
8195,Gulf_Coast_Urban,Banking,99428.0,0.000852,0.468209,0.415942,0.709231,1.009601,46.026073,66.534824,10.461543,10.09601,460.260728,665.348236,104.615426,31.00801,310.0801
8196,Gulf_Coast_Urban,Agriculture,50000.0,0.001224,0.575064,0.372095,1.273297,8.145936,59.382939,58.562672,38.664866,81.459364,593.829394,585.626723,386.648665,41.189104,411.891037
8197,South_Asia_Coast,Retail,50000.0,0.001101,0.701409,0.401532,1.524872,5.785772,75.1761,63.914968,51.243612,57.857715,751.761004,639.149682,512.436117,49.030113,490.30113
8198,Gulf_Coast_Urban,Banking,50000.0,0.003008,0.861671,0.403214,1.517031,42.461099,95.208903,64.220675,50.851538,424.610988,952.089028,642.206749,508.515375,63.185554,631.855535
8199,SE_Asia_StormBel,Banking,50000.0,0.00569,0.62563,0.117941,1.351165,94.03211,65.703727,12.352911,42.55824,940.321104,657.03727,123.529112,425.582402,53.661747,536.617472
8200,EastAfrica_Droug,RealEstate,50000.0,0.004311,0.469784,0.123431,1.15471,67.522355,46.222952,13.351141,32.735517,675.22355,462.229523,133.511407,327.355169,39.957991,399.579912
8201,Gulf_Coast_Urban,AutoManufacturing,114413.0,0.004229,0.455684,0.087055,1.200988,65.945286,44.460451,6.737223,35.049408,659.452861,444.604506,67.372233,350.494075,38.048092,380.480919
8202,Gulf_Coast_Urban,RealEstate,50000.0,0.002801,0.667886,0.566111,1.031691,38.488604,70.985736,93.838275,26.584528,384.886042,709.857364,938.382754,265.845283,57.474286,574.742861
8203,South_Asia_Coast,Agriculture,50000.0,0.003576,0.601628,0.385447,1.659817,53.376646,62.703521,60.990364,57.990827,533.766456,627.035213,609.903644,579.908266,58.765339,587.653395
8204,Gulf_Coast_Urban,Banking,66968.0,0.002382,0.436309,0.09241,2.199775,30.41747,42.038659,7.710932,84.988744,304.174697,420.38659,77.10932,849.887444,41.288951,412.889513
8205,South_Asia_Coast,Banking,65643.0,0.003493,0.368709,0.288512,2.259379,51.783774,33.588681,43.365743,87.968971,517.837739,335.886812,433.657428,879.689713,54.176792,541.767923
8206,Gulf_Coast_Urban,Steel,152007.0,0.004683,0.894519,0.247628,2.48745,74.666091,99.314864,35.932293,99.372496,746.660909,993.148643,359.322933,993.724956,77.321436,773.21436
8207,EastAfrica_Droug,AutoManufacturing,50000.0,0.003705,0.713438,0.131512,0.677637,55.869246,76.679699,14.820363,8.881827,558.692464,766.796988,148.203632,88.818271,39.062784,390.627839
8208,EastAfrica_Droug,Steel,50000.0,0.002978,0.265421,0.50211,0.928517,41.887184,20.67757,82.201802,21.425826,418.871839,206.775698,822.018016,214.258262,41.548095,415.480954
8209,Gulf_Coast_Urban,Agriculture,50000.0,0.005194,0.333737,0.476583,1.960414,84.492206,29.217167,77.560614,73.020697,844.922064,292.171672,775.606145,730.206971,66.072671,660.726713
8210,EastAfrica_Droug,Steel,81872.0,0.002295,0.814951,0.305241,1.790481,28.744288,89.368867,46.407451,64.524052,287.44288,893.68867,464.074508,645.240522,57.261164,572.611645
8211,Gulf_Coast_Urban,Banking,605322.0,0.003304,0.628663,0.337357,0.767731,48.148693,66.082919,52.246777,13.386572,481.486928,660.829189,522.467773,133.865722,44.96624,449.662403
8212,South_Asia_Coast,AutoManufacturing,95713.0,0.005886,0.348602,0.290037,1.762036,97.814727,31.075284,43.643079,63.101803,978.147271,310.752837,436.430793,631.01803,58.908723,589.087233
8213,EastAfrica_Droug,OilGas,50000.0,0.00583,0.391368,0.353061,1.312924,96.732163,36.42103,55.101997,40.646186,967.321629,364.210303,551.019971,406.461859,57.225344,572.253441
8214,SE_Asia_StormBel,AutoManufacturing,50000.0,0.000833,0.403126,0.45291,2.413719,0.628462,37.890766,73.256341,95.685949,6.284617,378.907665,732.563409,956.859485,51.865379,518.653794
8215,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.003568,0.249036,0.531784,2.210486,53.223341,18.62952,87.597034,85.524281,532.233409,186.295197,875.970343,855.242813,61.243544,612.43544
8216,SE_Asia_StormBel,RealEstate,123317.0,0.002552,0.508935,0.375776,0.646485,33.691926,51.116873,59.231991,7.324228,336.919259,511.168728,592.319908,73.24228,37.841254,378.412544
8217,SE_Asia_StormBel,OilGas,50000.0,0.002314,0.712457,0.119188,0.679979,29.122387,76.557064,12.579724,8.998963,291.22387,765.570644,125.797235,89.989632,31.814535,318.145345
8218,Gulf_Coast_Urban,OilGas,50000.0,0.003901,0.551248,0.47463,1.334114,59.625218,56.405995,77.205542,41.705681,596.252179,564.059949,772.055415,417.056805,58.735609,587.356087
8219,Gulf_Coast_Urban,OilGas,225441.0,0.003121,0.624754,0.254753,0.516742,44.630432,65.594195,37.227888,0.837117,446.304323,655.94195,372.278881,8.371166,37.072408,370.72408
8220,South_Asia_Coast,AutoManufacturing,50000.0,0.004611,0.576309,0.396433,0.688774,73.284208,59.538639,62.987786,9.438691,732.842082,595.386388,629.877862,94.386914,51.312331,513.123311
8221,South_Asia_Coast,Agriculture,74339.0,0.000941,0.147116,0.159224,2.365191,2.713419,5.889543,19.858905,93.259566,27.13419,58.895429,198.589046,932.595656,30.430358,304.30358
8222,Gulf_Coast_Urban,OilGas,50000.0,0.00562,0.250448,0.139875,2.084864,92.689085,18.806006,16.340926,79.243183,926.890847,188.060061,163.409258,792.431832,51.7698,517.697999
8223,EastAfrica_Droug,Retail,221686.0,0.003751,0.380279,0.078971,1.845418,56.759329,35.034844,5.267413,67.270898,567.593292,350.348437,52.674128,672.70898,41.083121,410.831209
8224,South_Asia_Coast,Steel,50000.0,0.004357,0.811388,0.222951,2.160474,68.40667,88.9235,31.445564,83.023723,684.066702,889.235003,314.455635,830.237233,67.949864,679.498643
8225,Gulf_Coast_Urban,Agriculture,102246.0,0.003944,0.378954,0.378429,1.00011,60.458647,34.869233,59.714384,25.005486,604.586475,348.692334,597.14384,250.054855,45.011938,450.119376
8226,SE_Asia_StormBel,Retail,50000.0,0.005943,0.361694,0.225326,1.951134,98.913161,32.711697,31.87754,72.556696,989.131606,327.116972,318.775396,725.566963,59.014773,590.147734
8227,Gulf_Coast_Urban,AutoManufacturing,207445.0,0.005929,0.164469,0.182484,1.731134,98.629844,8.058665,24.087948,61.556716,986.298441,80.586646,240.879477,615.567155,48.083293,480.83293
8228,EastAfrica_Droug,AutoManufacturing,124964.0,0.003971,0.877663,0.597176,2.197295,60.989144,97.207928,99.486563,84.864742,609.891435,972.079278,994.865631,848.647416,85.637094,856.37094
8229,SE_Asia_StormBel,Retail,50000.0,0.004357,0.72284,0.599363,1.065375,68.396329,77.854967,99.884171,28.268743,683.963295,778.54967,998.841707,282.687431,68.601053,686.010526
8230,SE_Asia_StormBel,RealEstate,81993.0,0.004017,0.712742,0.382721,2.027432,61.856985,76.592723,60.494773,76.37158,618.569845,765.927226,604.947731,763.715798,68.829015,688.29015
8231,Gulf_Coast_Urban,RealEstate,128780.0,0.002416,0.406964,0.227975,2.205303,31.068092,38.370551,32.359115,85.26514,310.680924,383.705515,323.591155,852.651404,46.765725,467.657249
8232,Gulf_Coast_Urban,Retail,67661.0,0.001802,0.162696,0.523896,1.598014,19.261356,7.836945,86.162886,54.900687,192.613556,78.369454,861.628862,549.006875,42.040469,420.404687
8233,South_Asia_Coast,RealEstate,50000.0,0.002894,0.310816,0.455235,1.32757,40.276315,26.352027,73.679004,41.378524,402.763152,263.520268,736.790035,413.785239,45.421467,454.214674
8234,SE_Asia_StormBel,Steel,55355.0,0.00435,0.78232,0.388766,2.397305,68.275682,85.289964,61.593828,94.865258,682.756822,852.899645,615.938276,948.652576,77.506183,775.06183
8235,EastAfrica_Droug,Steel,65383.0,0.001091,0.244238,0.54954,0.837939,5.597735,18.029791,90.825441,16.896962,55.977354,180.29791,908.254405,168.969616,32.837482,328.374821
8236,SE_Asia_StormBel,AutoManufacturing,62635.0,0.003474,0.8154,0.294922,0.572546,51.430521,89.424959,44.531237,3.627304,514.305207,894.249589,445.312374,36.273043,47.253505,472.535053
8237,South_Asia_Coast,RealEstate,84763.0,0.002924,0.528604,0.190501,0.858281,40.839733,53.575452,25.545632,17.914026,408.397327,535.754515,255.456316,179.140264,34.468711,344.687106
