cust_id,region,sector,loan_amount,emissions_intensity_raw,transition_risk_raw,emissions_index_100,transition_index_100,emissions_score_1000,transition_score_1000,transition_combined_index_100,transition_combined_score_1000
7458,Gulf_Coast_Urban,Agriculture,50000.0,1.807441,0.303755,89.865302,24.167123,898.653016,241.671234,50.446395,504.463947
7459,Gulf_Coast_Urban,Steel,62805.0,1.658099,0.801295,82.005186,71.551861,820.051858,715.518615,75.733191,757.331912
7460,Gulf_Coast_Urban,Steel,51230.0,0.337157,0.139506,12.481929,8.524356,124.819287,85.243558,10.107385,101.07385
7461,SE_Asia_StormBel,RealEstate,146967.0,1.321207,0.622566,64.274027,54.530128,642.740267,545.301283,58.427688,584.276877
7462,Gulf_Coast_Urban,OilGas,123204.0,0.407026,0.618533,16.159273,54.14596,161.592726,541.459596,38.951285,389.512848
7463,South_Asia_Coast,Banking,50000.0,0.381953,0.168412,14.839634,11.277346,148.396341,112.773461,12.702261,127.022613
7464,Gulf_Coast_Urban,Banking,58821.0,0.953537,0.544782,44.922994,47.122082,449.22994,471.220817,46.242447,462.424466
7465,Gulf_Coast_Urban,Retail,424210.0,1.022539,0.312242,48.554674,24.975444,485.546739,249.754438,34.407136,344.071358
7466,Gulf_Coast_Urban,Steel,50000.0,0.297803,0.224862,10.410692,16.653556,104.106922,166.535558,14.15641,141.564103
7467,South_Asia_Coast,Agriculture,51564.0,1.072441,0.136144,51.181128,8.204194,511.811283,82.041938,25.394968,253.949676
7468,SE_Asia_StormBel,OilGas,109316.0,0.435345,0.252997,17.649716,19.333093,176.497165,193.330927,18.659742,186.597422
7469,SE_Asia_StormBel,Retail,50000.0,1.146223,0.72715,55.064382,64.490467,550.643822,644.904671,60.720033,607.200331
7470,Gulf_Coast_Urban,Banking,50000.0,1.681002,0.815805,83.210613,72.933832,832.106132,729.338322,77.044545,770.445446
7471,South_Asia_Coast,Retail,50000.0,0.263304,0.289974,8.594959,22.854631,85.949589,228.546308,17.150762,171.50762
7472,EastAfrica_Droug,Retail,50000.0,0.858579,0.652446,39.925225,57.375813,399.25225,573.758127,50.395578,503.955776
7473,South_Asia_Coast,Banking,52300.0,0.544044,0.440176,23.370757,37.15964,233.707568,371.596404,31.644087,316.44087
7474,SE_Asia_StormBel,Retail,136056.0,1.191838,0.618659,57.465152,54.157981,574.651521,541.579807,55.480849,554.808492
7475,Gulf_Coast_Urban,RealEstate,50000.0,1.797686,0.308507,89.351901,24.61971,893.519008,246.197105,50.512587,505.125866
7476,SE_Asia_StormBel,Retail,74114.0,0.474817,0.098236,19.727235,4.593888,197.272353,45.938877,10.647227,106.472267
7477,South_Asia_Coast,OilGas,141945.0,1.384979,0.393191,67.63047,32.684824,676.304695,326.848243,46.663082,466.630824
7478,EastAfrica_Droug,Steel,58893.0,0.276878,0.218715,9.309391,16.068102,93.093908,160.681017,13.364617,133.646173
7479,South_Asia_Coast,OilGas,50000.0,1.137014,0.820982,54.579658,73.42684,545.796581,734.268395,65.887967,658.87967
7480,Gulf_Coast_Urban,Agriculture,102690.0,1.384542,0.816905,67.607485,73.038545,676.074847,730.385447,70.866121,708.661207
7481,Gulf_Coast_Urban,AutoManufacturing,50000.0,1.3747,0.12636,67.089479,7.272397,670.894792,72.723968,31.19923,311.992297
7482,EastAfrica_Droug,RealEstate,83912.0,1.502665,0.466569,73.824498,39.673217,738.244978,396.732167,53.333729,533.337291
7483,Gulf_Coast_Urban,RealEstate,52406.0,0.89301,0.147506,41.73738,9.286248,417.3738,92.862479,22.266701,222.667007
7484,SE_Asia_StormBel,Agriculture,62951.0,1.54405,0.800582,76.002612,71.484007,760.026125,714.840074,73.291449,732.914494
7485,Gulf_Coast_Urban,Banking,228943.0,0.998499,0.069265,47.289445,1.834717,472.894453,18.347175,20.016609,200.166086
7486,South_Asia_Coast,OilGas,150987.0,0.713546,0.509923,32.291887,43.802236,322.91887,438.022356,39.198096,391.980962
7487,Gulf_Coast_Urban,OilGas,195874.0,0.711715,0.210044,32.195515,15.242323,321.955147,152.423232,22.0236,220.235998
7488,South_Asia_Coast,Agriculture,50000.0,0.433775,0.748111,17.567115,66.486777,175.671153,664.867765,46.918912,469.18912
7489,SE_Asia_StormBel,Banking,50000.0,1.469095,0.274657,72.057645,21.395931,720.576451,213.959309,41.660617,416.606166
7490,South_Asia_Coast,AutoManufacturing,86977.0,0.399492,0.477001,15.762734,40.666741,157.627342,406.667407,30.705138,307.051381
7491,EastAfrica_Droug,Retail,77592.0,1.308804,0.055322,63.621279,0.506817,636.212787,5.068174,25.752602,257.52602
7492,Gulf_Coast_Urban,Banking,50000.0,1.364187,1.088361,66.536134,98.891526,665.361339,988.915256,85.949369,859.493689
7493,Gulf_Coast_Urban,Retail,78441.0,0.644606,0.841799,28.663491,75.409393,286.634913,754.093929,56.711032,567.110323
7494,SE_Asia_StormBel,Steel,307998.0,1.028396,0.222624,48.862934,16.440396,488.629337,164.40396,29.409411,294.094111
7495,South_Asia_Coast,OilGas,273113.0,1.374753,0.515939,67.092278,44.375154,670.922778,443.75154,53.462004,534.620035
7496,EastAfrica_Droug,OilGas,50000.0,0.100333,0.573159,0.017515,49.824669,0.175149,498.246691,29.901807,299.018074
7497,EastAfrica_Droug,Agriculture,105749.0,0.622006,0.287275,27.473991,22.597576,274.739914,225.975762,24.548142,245.481423
7498,South_Asia_Coast,Agriculture,50000.0,0.821312,0.139207,37.963791,8.495914,379.637911,84.959141,20.283065,202.830649
7499,Gulf_Coast_Urban,Retail,55452.0,1.868621,0.647942,93.085305,56.946867,930.853049,569.468672,71.402242,714.022423
7500,South_Asia_Coast,Banking,50000.0,0.98205,0.926871,46.423678,83.511541,464.236784,835.115415,68.676396,686.763963
7501,SE_Asia_StormBel,OilGas,50000.0,1.063268,0.650403,50.698306,57.181247,506.98306,571.812469,54.588071,545.880706
7502,South_Asia_Coast,OilGas,121374.0,1.361834,0.71231,66.412312,63.077109,664.123117,630.771092,64.41119,644.111902
7503,EastAfrica_Droug,RealEstate,75297.0,0.957827,0.670296,45.148801,59.075815,451.488011,590.758145,53.505009,535.050092
7504,EastAfrica_Droug,Steel,85416.0,0.921531,0.529272,43.238457,45.644948,432.38457,456.449478,44.682351,446.823515
7505,SE_Asia_StormBel,Steel,99352.0,1.951319,0.204661,97.437859,14.729663,974.378589,147.296626,47.812941,478.129411
7506,South_Asia_Coast,Retail,70109.0,1.64341,0.262486,81.232096,20.236761,812.320958,202.367615,44.634895,446.348952
7507,Gulf_Coast_Urban,AutoManufacturing,50000.0,1.433348,0.394146,70.176237,32.775766,701.762366,327.757655,47.735954,477.35954
7508,Gulf_Coast_Urban,Banking,70849.0,1.013022,0.358818,48.053766,29.411194,480.53766,294.111942,36.868223,368.682229
7509,SE_Asia_StormBel,OilGas,50297.0,0.757989,0.597675,34.631011,52.159513,346.310111,521.595135,45.148113,451.481125
7510,South_Asia_Coast,RealEstate,51373.0,1.224614,0.491854,59.190185,42.081289,591.90185,420.812887,48.924847,489.248472
7511,South_Asia_Coast,Banking,50000.0,0.947802,0.718728,44.621165,63.688364,446.211647,636.883643,56.061484,560.614845
7512,South_Asia_Coast,OilGas,50000.0,0.986521,0.932348,46.658975,84.033152,466.589754,840.331517,69.083481,690.834812
7513,EastAfrica_Droug,Agriculture,50000.0,0.521045,0.101567,22.160283,4.911106,221.602831,49.11106,11.810777,118.107769
7514,EastAfrica_Droug,Banking,92623.0,1.603421,0.535526,79.127416,46.240595,791.274165,462.405951,59.395324,593.953237
7515,SE_Asia_StormBel,Retail,56640.0,1.603046,0.276429,79.107663,21.564664,791.076626,215.646642,44.581864,445.818635
7516,South_Asia_Coast,Banking,249331.0,0.671753,1.005737,30.092287,91.022574,300.922869,910.225739,66.650459,666.504591
7517,Gulf_Coast_Urban,AutoManufacturing,56816.0,0.64933,0.621673,28.912127,54.445037,289.121274,544.450372,44.231873,442.318733
7518,Gulf_Coast_Urban,Banking,69978.0,0.628296,0.978396,27.805061,88.418685,278.050611,884.186853,64.173236,641.732356
7519,South_Asia_Coast,Banking,60676.0,0.409031,0.753844,16.264766,67.032803,162.647663,670.328027,46.725588,467.255881
7520,EastAfrica_Droug,Banking,50000.0,1.730621,0.192028,85.822148,13.526492,858.221484,135.264919,42.444755,424.447545
7521,Gulf_Coast_Urban,Steel,58855.0,0.604606,0.939119,26.558202,84.677959,265.582022,846.779589,61.430056,614.300562
7522,SE_Asia_StormBel,OilGas,50000.0,1.427446,0.383319,69.865568,31.744668,698.655684,317.44668,46.993028,469.930281
7523,SE_Asia_StormBel,AutoManufacturing,56682.0,0.289356,0.830734,9.966129,74.355664,99.661292,743.556636,48.59985,485.998498
7524,South_Asia_Coast,Retail,50000.0,1.497225,0.58389,73.538172,50.846636,735.381721,508.466364,59.923251,599.232507
7525,Gulf_Coast_Urban,Steel,56638.0,0.379882,0.816709,14.73062,73.019865,147.306197,730.198653,49.704167,497.041671
7526,SE_Asia_StormBel,OilGas,67403.0,0.401736,0.603937,15.880818,52.75595,158.808182,527.559496,38.005897,380.058971
7527,SE_Asia_StormBel,RealEstate,71403.0,1.67991,1.024348,83.153154,92.795067,831.531538,927.950668,88.938302,889.383016
7528,SE_Asia_StormBel,Retail,50000.0,0.652747,0.58563,29.091933,51.012424,290.919331,510.124241,42.244228,422.442277
7529,SE_Asia_StormBel,OilGas,87954.0,0.427534,0.11374,17.238621,6.070498,172.38621,60.704984,10.537747,105.377474
7530,Gulf_Coast_Urban,Steel,101439.0,1.120096,0.524842,53.689274,45.223046,536.89274,452.230459,48.609537,486.095372
7531,EastAfrica_Droug,Steel,50000.0,0.242232,1.065833,7.48587,96.746035,74.858703,967.460347,61.041969,610.419689
7532,EastAfrica_Droug,RealEstate,131701.0,1.449803,0.879079,71.04224,78.959942,710.422398,789.59942,75.792861,757.928611
7533,Gulf_Coast_Urban,Retail,69630.0,1.698555,0.713122,84.134494,63.154468,841.344938,631.54468,71.546478,715.464783
7534,SE_Asia_StormBel,Retail,57058.0,0.571965,0.208867,24.840248,15.130159,248.40248,151.301595,19.014195,190.141949
7535,South_Asia_Coast,AutoManufacturing,94305.0,1.426197,0.242316,69.799866,18.315773,697.99866,183.157732,38.90941,389.094103
7536,South_Asia_Coast,OilGas,219074.0,0.202205,0.808469,5.379215,72.235132,53.792154,722.35132,45.492765,454.927654
7537,South_Asia_Coast,AutoManufacturing,53496.0,1.008244,0.817194,47.802308,73.066086,478.023078,730.660856,62.960575,629.605745
7538,Gulf_Coast_Urban,Steel,50000.0,1.908701,0.442018,95.194804,37.335079,951.948036,373.350787,60.478969,604.789687
7539,Gulf_Coast_Urban,Steel,316321.0,1.122318,1.094243,53.806215,99.451723,538.06215,994.517231,81.19352,811.935199
7540,Gulf_Coast_Urban,Banking,52139.0,0.880486,0.776035,41.078231,69.146156,410.782309,691.46156,57.918986,579.18986
7541,Gulf_Coast_Urban,RealEstate,80284.0,0.111137,0.989217,0.586155,89.44922,5.861552,894.492203,53.903994,539.039943
7542,EastAfrica_Droug,RealEstate,52121.0,0.586257,0.098631,25.592465,4.631486,255.924652,46.314858,13.015878,130.158776
7543,SE_Asia_StormBel,Retail,50000.0,0.91412,0.704755,42.848415,62.357636,428.484147,623.576361,54.553948,545.539475
7544,South_Asia_Coast,AutoManufacturing,50000.0,0.81711,0.837009,37.742642,74.953259,377.426418,749.532589,60.069012,600.690121
7545,Gulf_Coast_Urban,Steel,145647.0,0.93402,0.887214,43.895785,79.734697,438.95785,797.346972,65.399132,653.991324
7546,EastAfrica_Droug,Banking,50000.0,0.144932,0.756023,2.364867,67.240297,23.648668,672.402966,41.290125,412.901247
7547,South_Asia_Coast,OilGas,171895.0,1.109361,0.686222,53.12425,60.592571,531.242497,605.925708,57.605242,576.052423
7548,Gulf_Coast_Urban,Banking,110295.0,0.577558,0.833431,25.134625,74.61246,251.346246,746.124599,54.821326,548.213258
7549,South_Asia_Coast,Agriculture,50000.0,0.861141,0.090457,40.060066,3.853028,400.600659,38.530276,18.335843,183.358429
7550,South_Asia_Coast,OilGas,50000.0,1.784191,0.838903,88.641636,75.13366,886.416355,751.336601,80.53685,805.368503
7551,South_Asia_Coast,RealEstate,50000.0,1.673404,0.396081,82.810725,32.960134,828.107253,329.601343,52.900371,529.003707
7552,Gulf_Coast_Urban,OilGas,50000.0,0.856138,0.849082,39.796727,76.10306,397.967275,761.030603,61.580527,615.805272
7553,South_Asia_Coast,Steel,50000.0,0.202711,0.865933,5.405846,77.707912,54.058459,777.079123,48.787086,487.870858
7554,SE_Asia_StormBel,AutoManufacturing,158872.0,1.788908,0.340414,88.88991,27.658445,888.899097,276.584451,52.151031,521.510309
7555,SE_Asia_StormBel,Banking,50000.0,0.858085,0.800937,39.899197,71.517765,398.991972,715.177646,58.870338,588.703377
7556,Gulf_Coast_Urban,Retail,50000.0,1.011139,0.395377,47.954709,32.893089,479.547093,328.930891,38.917737,389.177372
7557,Gulf_Coast_Urban,AutoManufacturing,201809.0,0.262821,0.811001,8.569519,72.476239,85.69519,724.762393,46.913551,469.135512
7558,SE_Asia_StormBel,Agriculture,50000.0,1.415828,0.249358,69.254122,18.986469,692.541217,189.86469,39.09353,390.935301
7559,SE_Asia_StormBel,Retail,83883.0,1.45303,0.131555,71.212087,7.767172,712.120874,77.671725,33.145138,331.451385
7560,South_Asia_Coast,Agriculture,86822.0,0.876468,0.667649,40.866739,58.823728,408.667392,588.237275,51.640932,516.409322
7561,South_Asia_Coast,Agriculture,50000.0,1.788875,0.25273,88.888174,19.307584,888.881736,193.075845,47.13982,471.398201
7562,South_Asia_Coast,Steel,113803.0,0.192405,0.989379,4.8634,89.464633,48.634001,894.646329,55.62414,556.241398
7563,EastAfrica_Droug,Steel,97795.0,0.684327,0.216207,30.754052,15.829237,307.540519,158.292373,21.799163,217.991632
7564,South_Asia_Coast,RealEstate,100912.0,0.493018,0.687407,20.685175,60.705414,206.851746,607.054142,44.697318,446.973184
7565,SE_Asia_StormBel,RealEstate,50000.0,1.426022,0.782055,69.790657,69.719562,697.906568,697.195622,69.748,697.48
7566,South_Asia_Coast,Agriculture,75325.0,0.488869,0.05266,20.466799,0.253293,204.667985,2.532934,8.338695,83.386954
7567,South_Asia_Coast,AutoManufacturing,52138.0,1.435178,0.962989,70.272524,86.951331,702.72524,869.513312,80.279808,802.798083
7568,EastAfrica_Droug,RealEstate,64506.0,1.61346,0.813038,79.655795,72.670259,796.557953,726.702587,75.464473,754.644734
7569,South_Asia_Coast,Steel,50000.0,1.588152,0.857995,78.323765,76.951893,783.237651,769.518925,77.500642,775.006416
7570,EastAfrica_Droug,RealEstate,51421.0,0.153299,0.109127,2.805201,5.631176,28.052005,56.311759,4.500786,45.007858
7571,Gulf_Coast_Urban,Agriculture,130813.0,1.867976,0.419698,93.051366,35.209373,930.513664,352.09373,58.34617,583.461704
7572,SE_Asia_StormBel,Banking,50000.0,1.457809,0.724416,71.463628,64.230108,714.636277,642.301085,67.123516,671.235162
7573,EastAfrica_Droug,Retail,50000.0,1.644296,0.290366,81.278753,22.891968,812.787533,228.919679,46.246682,462.466821
7574,South_Asia_Coast,AutoManufacturing,99808.0,1.326917,0.923568,64.574561,83.196911,645.745614,831.969111,75.747971,757.479712
7575,EastAfrica_Droug,AutoManufacturing,50000.0,1.105334,0.478701,52.912317,40.828642,529.123173,408.286421,45.662112,456.621122
7576,Gulf_Coast_Urban,OilGas,82478.0,1.324888,0.891141,64.467798,80.108666,644.677977,801.086656,73.852318,738.523184
7577,SE_Asia_StormBel,RealEstate,87136.0,0.784253,0.969949,36.013309,87.614208,360.133087,876.142076,66.973848,669.73848
7578,South_Asia_Coast,AutoManufacturing,52970.0,0.969849,0.549273,45.78153,47.549764,457.815302,475.497644,46.842471,468.424707
7579,South_Asia_Coast,Banking,76191.0,1.453618,0.288545,71.243059,22.718569,712.430587,227.185687,42.128365,421.283647
7580,South_Asia_Coast,Banking,220337.0,1.368525,0.45016,66.764494,38.110453,667.644936,381.104531,49.572069,495.720693
7581,South_Asia_Coast,Steel,50000.0,1.227714,0.574371,59.353359,49.940135,593.533592,499.401354,53.705425,537.054249
7582,Gulf_Coast_Urban,Retail,50000.0,0.193506,0.528058,4.921389,45.529341,49.213894,455.293415,29.286161,292.861606
7583,EastAfrica_Droug,Steel,50000.0,0.646809,0.054906,28.779416,0.467275,287.794165,4.672752,11.792132,117.921317
7584,EastAfrica_Droug,RealEstate,50000.0,1.246589,0.138714,60.346792,8.448985,603.46792,84.489848,29.208108,292.081077
7585,SE_Asia_StormBel,Agriculture,81472.0,0.98088,0.529073,46.362099,45.626011,463.620992,456.260109,45.920446,459.204462
7586,South_Asia_Coast,Banking,50000.0,0.742357,0.508717,33.808262,43.687347,338.082619,436.873469,39.735713,397.357129
7587,Gulf_Coast_Urban,Banking,97781.0,1.462348,0.984545,71.702517,89.004327,717.025171,890.043273,82.083603,820.836032
7588,South_Asia_Coast,OilGas,75580.0,0.835356,0.340529,38.70297,27.669404,387.029699,276.694042,32.08283,320.828304
7589,SE_Asia_StormBel,OilGas,50000.0,1.825989,1.076244,90.841504,97.737519,908.415044,977.375188,94.979113,949.791131
7590,EastAfrica_Droug,Banking,50000.0,1.110219,1.071148,53.169439,97.252144,531.694395,972.521437,79.619062,796.19062
7591,Gulf_Coast_Urban,Retail,50000.0,1.018667,0.247864,48.350911,18.844189,483.509108,188.441894,30.646878,306.46878
7592,South_Asia_Coast,AutoManufacturing,138846.0,0.740672,0.075693,33.719595,2.446949,337.195947,24.469489,14.956007,149.560072
7593,South_Asia_Coast,AutoManufacturing,91086.0,0.35504,0.257681,13.423167,19.779149,134.231673,197.791485,17.236756,172.36756
7594,South_Asia_Coast,Banking,50000.0,0.118255,0.490437,0.960765,41.946413,9.607646,419.46413,25.552154,255.521536
7595,EastAfrica_Droug,AutoManufacturing,97247.0,1.386092,0.435799,67.689076,36.742715,676.890759,367.427152,49.121259,491.212595
7596,South_Asia_Coast,OilGas,50000.0,0.224213,0.547268,6.537505,47.358833,65.375052,473.588332,31.030302,310.30302
7597,Gulf_Coast_Urban,Agriculture,50000.0,0.717572,0.776425,32.503769,69.183377,325.037693,691.833772,54.511534,545.115341
7598,EastAfrica_Droug,AutoManufacturing,50000.0,1.763707,0.593972,87.563514,51.806838,875.635142,518.068378,66.109508,661.095083
7599,South_Asia_Coast,Steel,74704.0,1.00836,0.412016,47.808402,34.477736,478.084021,344.777361,39.810003,398.100025
7600,Gulf_Coast_Urban,Banking,50000.0,1.778397,0.759488,88.336691,67.570296,883.366909,675.702958,75.876854,758.768538
7601,South_Asia_Coast,AutoManufacturing,50000.0,0.216887,0.400901,6.151922,33.419099,61.519222,334.190986,22.512228,225.122281
7602,Gulf_Coast_Urban,Agriculture,64412.0,1.702436,0.420291,84.33874,35.265803,843.387404,352.658034,54.894978,548.949782
7603,SE_Asia_StormBel,Banking,94695.0,1.869821,0.410395,93.14849,34.323304,931.484898,343.233042,57.853378,578.533784
7604,South_Asia_Coast,Retail,53704.0,1.835885,0.369208,91.362373,30.400725,913.623732,304.007254,54.785385,547.853845
7605,Gulf_Coast_Urban,Retail,149015.0,0.739387,0.785534,33.651965,70.050821,336.519652,700.508207,55.491278,554.912785
7606,South_Asia_Coast,OilGas,113804.0,0.280717,0.23373,9.511447,17.498089,95.114471,174.980886,14.303432,143.03432
7607,Gulf_Coast_Urban,Agriculture,146524.0,1.838638,0.86307,91.507266,77.435252,915.072665,774.35252,83.064058,830.640578
7608,SE_Asia_StormBel,Steel,112086.0,0.398983,1.018699,15.735926,92.257052,157.359259,922.570523,61.648602,616.486017
7609,Gulf_Coast_Urban,Agriculture,72308.0,1.137403,0.340095,54.600182,27.628064,546.001821,276.280641,38.416911,384.169113
7610,Gulf_Coast_Urban,Steel,50000.0,0.874164,0.789282,40.745461,70.407855,407.454608,704.078554,58.542898,585.428976
7611,Gulf_Coast_Urban,Steel,50000.0,1.919924,0.684178,95.785494,60.397928,957.854937,603.979275,74.552954,745.52954
7612,Gulf_Coast_Urban,Agriculture,50000.0,0.890287,0.364505,41.594073,29.952861,415.94073,299.528612,34.609346,346.093459
7613,South_Asia_Coast,Banking,50000.0,0.80359,0.298184,37.031046,23.636596,370.310459,236.365964,28.994376,289.943762
7614,Gulf_Coast_Urban,RealEstate,50000.0,1.214927,1.041053,58.680349,94.385953,586.803487,943.859526,80.103711,801.03711
7615,Gulf_Coast_Urban,Agriculture,50000.0,1.102726,0.781967,52.775064,69.711134,527.750635,697.111336,62.936706,629.367056
7616,Gulf_Coast_Urban,Banking,121437.0,0.959043,0.726892,45.212782,64.465912,452.127823,644.65912,56.76466,567.646601
7617,Gulf_Coast_Urban,Steel,50000.0,1.05492,1.096791,50.258962,99.694379,502.589621,996.943793,79.920212,799.202124
7618,South_Asia_Coast,Banking,114763.0,0.28705,0.421026,9.844748,35.335825,98.447481,353.358252,25.139394,251.393944
7619,South_Asia_Coast,Banking,173060.0,1.876338,0.290214,93.491479,22.877508,934.914791,228.775076,51.123096,511.230962
7620,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.575682,0.396262,25.035874,32.977373,250.358744,329.773732,29.800774,298.007737
7621,South_Asia_Coast,Retail,50000.0,1.18326,0.228656,57.013706,17.01483,570.137063,170.148303,33.014381,330.143807
7622,SE_Asia_StormBel,Retail,89218.0,0.167409,1.021226,3.547833,92.497736,35.478335,924.977365,56.917775,569.177753
7623,EastAfrica_Droug,OilGas,50000.0,0.661772,0.781737,29.566938,69.689203,295.669375,696.892029,53.640297,536.402967
7624,South_Asia_Coast,Retail,50000.0,1.408533,0.685198,68.870178,60.495007,688.701784,604.950067,63.845075,638.450754
7625,SE_Asia_StormBel,RealEstate,85201.0,0.968991,0.896891,45.736383,80.656261,457.363831,806.562606,66.68831,666.883096
7626,SE_Asia_StormBel,Steel,50000.0,1.487316,0.591636,73.016644,51.584419,730.166436,515.844189,60.157309,601.573088
7627,South_Asia_Coast,Agriculture,331107.0,0.395283,0.250304,15.541214,19.076619,155.412137,190.76619,17.662457,176.624569
7628,Gulf_Coast_Urban,Agriculture,93842.0,1.977331,0.211965,98.806913,15.425232,988.069129,154.252324,48.777905,487.779046
7629,South_Asia_Coast,RealEstate,102278.0,0.946879,0.598759,44.572574,52.262788,445.725737,522.627878,49.186702,491.867021
7630,South_Asia_Coast,Retail,55724.0,1.123699,0.895738,53.878898,80.546448,538.788977,805.464484,69.879428,698.794281
7631,SE_Asia_StormBel,Steel,265770.0,0.589407,0.282739,25.75826,22.165613,257.582599,221.656134,23.602672,236.02672
7632,SE_Asia_StormBel,Retail,50000.0,0.74438,0.790159,33.914746,70.491373,339.14746,704.913732,55.860722,558.607223
7633,Gulf_Coast_Urban,Banking,110033.0,1.343717,0.312293,65.458803,24.98027,654.588029,249.8027,41.171683,411.716832
7634,South_Asia_Coast,OilGas,50000.0,0.749281,0.504465,34.172688,43.282368,341.726875,432.823682,39.638496,396.384959
7635,South_Asia_Coast,Retail,375080.0,1.465241,0.114209,71.854793,6.115178,718.54793,61.151785,32.411024,324.110243
7636,EastAfrica_Droug,OilGas,115372.0,0.643132,0.578405,28.585897,50.324322,285.858972,503.243222,41.628952,416.289522
7637,Gulf_Coast_Urban,Agriculture,50000.0,1.554372,0.227746,76.545887,16.928212,765.458871,169.282117,40.775282,407.752819
7638,SE_Asia_StormBel,Steel,91178.0,1.382429,0.936504,67.496273,84.428996,674.962726,844.28996,77.655907,776.559067
7639,EastAfrica_Droug,AutoManufacturing,140112.0,0.502991,1.055248,21.210041,95.737888,212.100413,957.37888,65.926749,659.267493
7640,EastAfrica_Droug,Banking,50000.0,0.195064,0.138061,5.003369,8.386768,50.033687,83.867684,7.033409,70.334085
7641,Gulf_Coast_Urban,OilGas,50000.0,1.867403,0.610494,93.021207,53.380343,930.212075,533.80343,69.236689,692.366888
7642,Gulf_Coast_Urban,Retail,50000.0,0.546861,0.789329,23.519023,70.412301,235.190233,704.123009,51.65499,516.549898
7643,Gulf_Coast_Urban,Banking,87822.0,1.196653,0.118604,57.718587,6.533735,577.185873,65.337355,27.007676,270.076762
7644,Gulf_Coast_Urban,Retail,69267.0,0.665921,0.631355,29.78532,55.367166,297.853198,553.671661,45.134428,451.344276
7645,Gulf_Coast_Urban,Banking,61398.0,1.350578,1.033532,65.819879,93.66974,658.198793,936.697399,82.529796,825.297957
7646,South_Asia_Coast,Agriculture,50000.0,1.432378,0.60285,70.125163,52.652385,701.251628,526.52385,59.641496,596.414961
7647,SE_Asia_StormBel,RealEstate,50740.0,0.241182,0.702053,7.430644,62.100318,74.306436,621.003182,40.232448,402.324483
7648,Gulf_Coast_Urban,Banking,50000.0,0.195036,0.393954,5.001876,32.757513,50.018763,327.575134,21.655259,216.552586
7649,Gulf_Coast_Urban,AutoManufacturing,88235.0,1.982406,0.695907,99.074002,61.514989,990.740023,615.149894,76.538595,765.385946
7650,SE_Asia_StormBel,RealEstate,50000.0,1.559285,0.982405,76.804489,88.800487,768.044893,888.004865,84.002088,840.020876
7651,EastAfrica_Droug,Retail,50000.0,0.597011,0.395803,26.158471,32.933619,261.584713,329.336193,30.22356,302.235601
7652,EastAfrica_Droug,RealEstate,114950.0,1.033621,0.860822,49.137968,77.221097,491.379682,772.210968,65.987845,659.878454
7653,EastAfrica_Droug,Banking,50000.0,1.920165,0.649213,95.798166,57.06788,957.98166,570.678799,72.559994,725.599944
7654,South_Asia_Coast,AutoManufacturing,244930.0,1.133337,0.320101,54.386135,25.723915,543.861348,257.239152,37.188803,371.888031
7655,South_Asia_Coast,AutoManufacturing,70042.0,0.896654,0.460946,41.929183,39.137686,419.291833,391.376857,40.254285,402.542847
7656,South_Asia_Coast,Steel,50000.0,0.171397,0.425829,3.75776,35.79325,37.577598,357.932497,22.979054,229.790538
7657,South_Asia_Coast,RealEstate,50000.0,1.211086,0.541855,58.4782,46.843312,584.781995,468.433119,51.497267,514.972669
7658,South_Asia_Coast,Steel,50000.0,1.775144,0.168406,88.165451,11.276786,881.654511,112.767858,42.032252,420.322519
7659,SE_Asia_StormBel,Retail,108462.0,1.131345,0.208412,54.281296,15.086872,542.812965,150.86872,30.764642,307.646418
7660,SE_Asia_StormBel,Retail,99999.0,1.585383,0.447358,78.178049,37.843589,781.780489,378.435893,53.977373,539.773731
7661,EastAfrica_Droug,Retail,50000.0,1.783357,0.640046,88.597742,56.194815,885.977416,561.94815,69.155986,691.559856
7662,SE_Asia_StormBel,Agriculture,160475.0,0.873904,0.698844,40.731808,61.794627,407.318083,617.946273,53.3695,533.694997
7663,South_Asia_Coast,RealEstate,77885.0,0.882007,1.005904,41.158247,91.038456,411.582465,910.384561,71.086372,710.863723
7664,SE_Asia_StormBel,OilGas,50000.0,1.850639,0.647363,92.138884,56.891741,921.388841,568.917408,70.990598,709.905981
7665,Gulf_Coast_Urban,AutoManufacturing,153044.0,0.747173,0.81628,34.061713,72.979039,340.617129,729.790393,57.412109,574.121087
7666,Gulf_Coast_Urban,OilGas,50000.0,1.356863,0.555808,66.150706,48.172156,661.507057,481.721564,55.363576,553.635761
7667,SE_Asia_StormBel,Retail,93348.0,1.277805,0.599531,61.989712,52.336278,619.897116,523.362785,56.197652,561.976517
7668,South_Asia_Coast,Banking,101290.0,1.021827,0.66942,48.517187,58.992392,485.171869,589.923916,54.80231,548.023097
7669,South_Asia_Coast,Banking,98199.0,1.319763,0.598243,64.198051,52.213622,641.980515,522.136224,57.007394,570.07394
7670,Gulf_Coast_Urban,RealEstate,52867.0,1.435968,0.374904,70.314089,30.943192,703.140889,309.431919,46.691551,466.915507
7671,South_Asia_Coast,Banking,120181.0,1.857141,1.076185,92.481102,97.731903,924.811019,977.319034,95.631583,956.315828
7672,SE_Asia_StormBel,Steel,261259.0,1.621451,0.699672,80.076349,61.873563,800.763493,618.73563,69.154678,691.546776
