cust_id,product_type,age_years,monthly_income,loan_amount,property_value,profit_rate_pct,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,monthly_instalment,dbr_ratio,base_pd,default_flag
641,MURABAHA_A,57,15051.555625,121812.80609,161488.54477,8.176613354,181,0,0,0,1173.2452558,7.7948438359,0.07,0
642,IJARA_HOME,60,16068.520045,198943.02553,293505.81633,3.8957023996,228,5,1,60,1236.3144385,7.6940155975,0.14,1
643,MURABAHA_A,40,5878.8870326,432973.46067,583488.27799,9.331128642,102,0,0,0,6164.1038561,104.85154455,0.12,0
644,MURABAHA_A,53,19529.608124,84498.737287,120198.76365,7.5015707048,165,1,0,30,822.31113913,4.2105869914,0.09,0
645,MURABAHA_P,35,16627.180914,272852.84214,307380.81662,5.4798648389,57,0,0,0,5447.7473958,32.764107301,0.04,0
646,MURABAHA_A,49,15719.982639,317007.1505,445947.52045,6.0632455732,146,1,0,30,3074.9779129,19.560949802,0.09,0
647,IJARA_HOME,39,11620.198604,291612.70084,432218.3543,4.2922713386,47,3,3,60,6751.729025,58.103387515,0.14,0
648,IJARA_HOME,51,12470.217472,348880.91078,467523.87251,4.0161246994,184,4,3,60,2542.5208725,20.388745249,0.14,1
649,IJARA_HOME,47,15623.734989,165566.90503,266481.94863,3.6751938497,60,2,2,60,3024.9583764,19.361301114,0.14,0
650,MURABAHA_A,23,19405.293402,193391.26218,312920.20355,7.9276498899,223,4,2,60,1659.8851531,8.5537750897,0.14,0
651,IJARA_HOME,38,15884.645371,95408.667997,115407.60045,3.6781111977,135,3,3,60,864.07155059,5.4396653523,0.14,0
652,MURABAHA_A,60,13772.811745,197947.41748,249833.5627,8.6319263057,176,3,2,60,1986.545539,14.423674525,0.17,0
653,IJARA_HOME,57,15414.085105,407290.55516,468564.19885,4.556336647,93,0,0,0,5206.3345041,33.776474365,0.04,0
654,MURABAHA_A,52,9539.219748,417429.97933,498312.81236,8.6839513596,182,5,1,60,4133.4969434,43.331604183,0.17,0
655,MURABAHA_A,34,16285.255887,168399.63524,247312.53478,7.6047175259,93,0,0,0,2402.0272484,14.749705286,0.04,0
656,MURABAHA_P,50,21428.022494,164573.86753,218507.05696,7.3351577483,33,2,2,60,5522.1506484,25.770696525,0.14,1
657,IJARA_HOME,24,14411.677061,179949.39843,206303.20272,4.1270391035,89,5,3,60,2350.5536568,16.310063338,0.14,0
658,IJARA_HOME,45,13286.29368,287732.15218,376969.49198,2.9902262035,237,1,3,60,1609.1044726,12.111010876,0.14,0
659,IJARA_HOME,22,11285.97368,198560.86327,223065.10449,3.8556353021,128,4,2,60,1894.5074433,16.786388991,0.14,0
660,MURABAHA_P,59,13366.814696,60279.407166,68435.316726,6.4057498466,229,1,3,60,456.7302413,3.416896633,0.14,0
661,MURABAHA_P,45,7639.7926698,71283.159871,81500.755927,6.8941008364,227,4,1,60,562.86454563,7.367536921,0.14,0
662,MURABAHA_A,39,14550.09304,341502.14018,554152.80258,7.780305012,71,3,3,60,6016.9127591,41.353087863,0.14,1
663,IJARA_HOME,38,14210.53552,223083.21418,328909.56749,4.2517605709,164,1,2,60,1795.872595,12.63761378,0.14,0
664,IJARA_HOME,52,15248.503139,93286.544178,111417.09733,3.5833692667,50,4,1,60,2011.2581095,13.189872417,0.14,0
665,MURABAHA_A,28,19232.901679,448915.76804,520251.20216,6.795382301,261,1,0,30,3297.3860603,17.144506406,0.09,0
666,MURABAHA_A,59,7404.2508218,179878.68795,278993.58557,8.7353269508,256,3,3,60,1551.7600781,20.957691945,0.17,0
667,MURABAHA_A,46,19162.307346,292195.96265,347601.62613,8.6184727253,220,0,0,0,2646.8026138,13.812546506,0.07,0
668,IJARA_HOME,42,15925.371962,148521.16834,170668.94535,3.7036791957,94,5,1,60,1822.697294,11.445241582,0.14,0
669,MURABAHA_P,25,6799.5897268,257401.87224,351779.69249,9.4383062091,229,0,0,0,2428.303704,35.712503278,0.07,0
670,MURABAHA_A,45,14264.401156,317603.43518,364922.5765,7.448727545,295,1,0,30,2350.1534235,16.475654308,0.09,0
671,MURABAHA_A,38,16551.392821,124302.47683,144728.8898,6.8752213341,282,1,1,60,889.85372184,5.3763071873,0.14,0
672,MURABAHA_A,54,10537.074403,353109.53027,513799.73124,7.4055171597,51,0,0,0,8091.5096308,76.790855993,0.06,0
673,MURABAHA_A,41,7083.3354369,244535.14377,393018.54131,6.1640606348,228,1,1,60,1822.9144082,25.735254591,0.14,0
674,MURABAHA_A,52,13005.138019,87831.843458,105929.17042,7.6396089718,216,2,2,60,749.46497012,5.7628374957,0.14,1
675,MURABAHA_A,26,11526.268909,352111.67512,415895.71244,6.3846099267,268,3,3,60,2468.9252632,21.419986664,0.14,0
676,MURABAHA_A,23,13243.937447,254754.64044,289180.94902,7.0348167836,174,0,0,0,2339.5741675,17.665246283,0.04,0
677,IJARA_HOME,54,17379.028933,422422.54429,635073.28684,3.7240975445,136,4,3,60,3812.2432278,21.935881703,0.14,0
678,IJARA_HOME,50,15955.705261,187210.44147,247013.31982,3.3107440927,129,3,2,60,1726.7628983,10.822228601,0.14,0
679,MURABAHA_A,29,9120.236937,210375.04766,251621.48783,5.4918681657,29,1,1,60,7762.9170291,85.117492919,0.19,0
680,MURABAHA_P,44,7556.761354,347547.52396,514476.91665,7.1689599121,135,5,2,60,3757.9099811,49.729107551,0.14,0
681,MURABAHA_P,41,10277.050993,78100.559488,87161.897212,6.4653534542,79,2,3,60,1216.5110911,11.837161185,0.14,0
682,IJARA_HOME,52,15358.021477,351898.5807,476472.55475,4.4397030907,121,0,0,0,3612.9178486,23.524630786,0.04,0
683,MURABAHA_A,29,13065.075537,59860.960301,73171.791496,8.406437726,62,0,0,0,1193.6293009,9.1360306141,0.07,0
684,MURABAHA_A,24,15611.714861,158261.69811,249523.57644,8.3666974671,245,3,1,60,1349.3916643,8.6434557404,0.17,0
685,MURABAHA_P,48,12827.59687,338348.84996,453093.74464,5.3778860576,72,1,0,30,5508.5913288,42.943283801,0.09,0
686,MURABAHA_A,34,12582.691354,301088.32866,471867.32597,5.8110477778,133,4,1,60,3075.8490437,24.445080605,0.14,0
687,IJARA_HOME,45,14477.898621,148127.45042,171551.42918,3.5875894389,37,5,2,60,4234.9266178,29.25097577,0.14,1
688,MURABAHA_A,28,20877.951896,232525.78629,262244.09099,7.8858868133,87,4,3,60,3517.6874076,16.848814602,0.14,0
689,MURABAHA_P,58,14546.609256,62761.390954,76651.130973,9.0573843482,117,0,0,0,809.59007267,5.5654899258,0.07,0
690,MURABAHA_A,46,9057.3534347,67479.209974,110113.4118,6.0599897813,35,1,0,30,2108.230212,23.276448547,0.09,0
691,IJARA_HOME,49,13821.191019,234683.52389,288820.1259,4.7811867405,185,2,3,60,1795.4236498,12.990368539,0.14,1
692,MURABAHA_A,46,17078.003573,248749.60622,365395.77296,7.2840451267,68,0,0,0,4475.7672962,26.207789904,0.04,0
693,MURABAHA_A,54,17790.532497,376878.8334,500260.38353,6.1848860483,159,5,3,60,3478.5029735,19.55255119,0.14,0
694,IJARA_HOME,50,14191.073407,290396.99594,441382.6833,3.8745926591,286,2,0,30,1556.8717727,10.970782322,0.09,0
695,MURABAHA_A,56,16014.317102,415900.35753,490592.45904,5.6754957543,275,5,0,30,2706.4133036,16.899960743,0.09,0
696,IJARA_HOME,54,14588.620427,350038.14865,498034.6961,3.7100086013,139,3,2,60,3101.8305258,21.261986637,0.14,0
697,IJARA_HOME,35,9746.2910844,165716.54314,252473.43342,3.2569051147,90,0,0,0,2077.8110113,21.318991946,0.04,0
698,IJARA_HOME,31,14825.644552,332666.83305,530858.3878,4.2200153643,110,5,3,60,3652.053001,24.633350599,0.14,0
699,IJARA_HOME,57,14990.337855,386670.33846,512615.57167,3.4379418132,290,4,3,60,1964.8762521,13.107618195,0.14,0
700,IJARA_HOME,35,14646.570553,212386.67676,272747.44202,4.9041109149,157,3,2,60,1835.5315037,12.532158958,0.14,0
701,MURABAHA_P,35,13245.39726,209337.60582,255224.96004,9.0759624618,271,4,1,60,1819.3984463,13.736080622,0.17,0
702,MURABAHA_A,26,14086.048628,433540.87174,621611.08196,7.1968787228,239,0,0,0,3419.0707235,24.272745421,0.04,1
703,MURABAHA_A,55,13915.445477,243789.99434,286637.88221,8.7279445556,44,4,3,60,6494.4211242,46.670594448,0.17,0
704,IJARA_HOME,25,15693.71869,275272.60054,340630.03094,4.2181268717,246,2,1,60,1673.5202377,10.663630913,0.14,0
705,MURABAHA_A,58,13283.055897,200780.24054,290169.29763,8.3444135744,40,4,0,30,5767.2267392,43.417921176,0.12,0
706,IJARA_HOME,53,8763.2648104,269680.2563,382111.82076,4.4827715033,99,0,0,0,3263.7624388,37.243681544,0.04,0
707,MURABAHA_A,48,17583.136926,83862.914238,130096.44104,6.722506179,37,5,0,30,2515.8984527,14.308587047,0.09,0
708,MURABAHA_A,29,18839.844014,61846.488621,73364.122594,7.385415478,285,0,0,0,460.82102839,2.4459917399,0.04,0
709,IJARA_HOME,54,15808.831215,98675.138038,142080.96132,4.1762492277,227,3,2,60,629.4914438,3.9818974296,0.14,0
710,MURABAHA_A,30,13782.420768,220710.59523,297756.0835,6.0370687051,154,2,1,60,2062.7806159,14.966751129,0.14,0
711,MURABAHA_A,47,16242.193038,95173.690841,158075.66764,8.11042553,73,1,1,60,1656.027531,10.195837022,0.17,1
712,IJARA_HOME,40,18697.515057,138742.99638,183092.01723,4.7215048664,43,4,1,60,3513.5508224,18.791538938,0.14,0
713,IJARA_HOME,42,18910.205255,346906.72047,425406.59011,3.7369817197,249,5,1,60,2004.5417147,10.600317065,0.14,0
714,MURABAHA_P,45,17831.456698,167947.18364,194386.22876,6.1975450595,129,1,3,60,1786.6500682,10.0196529,0.14,0
715,IJARA_HOME,42,16935.956083,162883.50876,227342.42841,4.0400288308,131,1,3,60,1539.7226447,9.0914421197,0.14,1
716,MURABAHA_A,46,10746.892034,271634.79282,331796.80485,8.0618824242,290,0,0,0,2130.5296826,19.824612323,0.07,0
717,MURABAHA_A,55,19586.531429,116403.00853,137709.46313,6.8941647989,152,2,3,60,1150.3071953,5.8729499885,0.14,0
718,MURABAHA_A,51,17567.23627,78942.197561,90912.794193,7.0970086697,195,3,0,30,683.24814605,3.8893320245,0.09,0
719,MURABAHA_A,38,16070.751855,89139.094017,126813.54134,6.3391719487,225,0,0,0,678.12861345,4.219644604,0.04,0
720,IJARA_HOME,52,17183.028952,325073.55651,370309.20961,3.489064195,194,4,3,60,2194.786895,12.772991893,0.14,0
721,IJARA_HOME,55,19438.277596,424861.96328,575051.1028,4.6342471267,167,3,2,60,3456.7844297,17.783388536,0.14,0
722,MURABAHA_P,23,6774.3902537,349061.78722,525133.7087,7.9283702326,160,0,0,0,3540.801844,52.267461888,0.04,0
723,MURABAHA_A,58,22182.596599,131763.96349,153322.59844,7.5706754883,231,5,1,60,1085.1150198,4.8917403106,0.14,1
724,MURABAHA_P,48,23452.562944,238541.05724,383950.56814,7.1050296577,83,2,0,30,3646.112507,15.54675502,0.09,0
725,MURABAHA_P,52,14783.303049,412905.51862,561859.77029,7.6815463816,127,0,0,0,4759.7528334,32.196815675,0.04,0
726,MURABAHA_A,45,11684.053911,261691.5701,425900.42361,7.6364360363,83,0,0,0,4068.3274846,34.819485734,0.04,0
727,MURABAHA_P,23,8277.8397529,216426.16577,294383.39607,6.6198061413,259,1,0,30,1572.069392,18.991300133,0.09,0
728,IJARA_HOME,59,12284.21213,145986.23877,209310.85397,3.8504667261,85,4,2,60,1965.0703187,15.996714303,0.14,0
729,MURABAHA_A,55,10651.399373,356759.05393,550163.72356,8.155115773,67,4,1,60,6646.4608024,62.399883527,0.19,0
730,MURABAHA_A,26,12629.361162,58759.145997,71060.646233,6.2310887433,109,4,2,60,707.30666369,5.6004943924,0.14,0
731,MURABAHA_A,45,25883.258284,384098.22239,587669.95382,9.122664109,56,3,3,60,8447.8279953,32.63819378,0.17,0
732,MURABAHA_A,33,13344.753644,338304.70471,460618.95572,6.3286770163,104,3,3,60,4234.5251339,31.731759512,0.14,0
733,MURABAHA_A,26,18145.428357,443510.42258,528690.3809,7.283096675,274,2,0,30,3325.3525974,18.326117917,0.09,0
734,MURABAHA_A,45,18139.988834,416126.5539,536372.97759,6.5676191224,263,0,0,0,2988.8078172,16.476348715,0.04,0
735,MURABAHA_P,25,17520.151581,181833.67578,230390.14449,9.0167245174,138,2,3,60,2121.3024863,12.107786148,0.17,0
736,MURABAHA_A,56,16978.336483,346763.86584,386596.93368,5.6122624194,292,5,2,60,2179.8880741,12.839232373,0.14,0
737,MURABAHA_A,36,16439.689521,126174.6903,189398.79593,8.4761311837,257,4,0,30,1065.8455773,6.4833680461,0.12,0
738,MURABAHA_A,56,18164.878931,73818.021268,89922.505172,7.0370088602,131,1,2,60,808.95230637,4.453386722,0.14,0
739,IJARA_HOME,26,19938.009458,406340.99981,597592.32628,4.8582011549,162,5,3,60,3424.9829851,17.178159095,0.14,0
740,IJARA_HOME,54,20247.692545,232670.5562,305680.75698,3.9303923133,162,0,0,0,1853.1099803,9.1522032757,0.04,0
741,MURABAHA_A,40,14435.279814,365026.22915,560838.34903,8.4407898447,121,3,3,60,4490.4715613,31.107617026,0.17,0
742,IJARA_HOME,40,19614.992877,262559.31938,357716.82675,4.4948713562,45,0,0,0,6351.0919385,32.378762401,0.04,0
743,IJARA_HOME,56,21671.431956,224525.30144,343380.99413,4.0217202405,214,2,2,60,1471.7011562,6.7909732924,0.14,0
744,MURABAHA_A,55,19135.652293,204522.15429,235778.1171,9.232781832,245,4,0,30,1857.6740497,9.7079212208,0.12,0
745,MURABAHA_A,55,19575.229119,210883.98583,250555.41397,8.1130431218,145,2,1,60,2286.4406305,11.680275191,0.17,0
746,MURABAHA_A,45,18456.068603,144415.38807,199005.39897,11.202136893,57,4,2,60,3278.7028361,17.764903819,0.17,0
747,IJARA_HOME,57,13394.175476,283407.58216,329519.15177,4.2983174266,37,3,0,30,8192.1359066,61.161927593,0.11,0
748,IJARA_HOME,33,13328.88851,321788.79082,433123.76407,4.471775052,193,4,3,60,2341.100909,17.56411202,0.14,0
749,IJARA_HOME,35,15686.165667,213344.46035,243679.70806,3.5864349223,33,3,3,60,6798.6825157,43.341901776,0.14,0
750,IJARA_HOME,52,18321.992463,261089.47704,340203.80973,4.1978182534,132,5,2,60,2473.037742,13.497646323,0.14,0
751,MURABAHA_A,44,17766.060639,402940.44307,563120.1108,7.3836973563,273,3,2,60,3051.0071378,17.17323384,0.14,0
752,IJARA_HOME,22,23205.226688,54294.173792,71356.077093,3.3925791075,182,0,0,0,382.0337181,1.6463261628,0.04,0
753,IJARA_HOME,31,14010.399249,322866.67572,377485.92406,3.794219916,281,1,0,30,1735.7286047,12.388858974,0.09,0
754,MURABAHA_A,45,9994.9303867,341165.11103,443779.98648,8.3537326492,33,3,1,60,11607.050762,116.12938072,0.22,0
755,MURABAHA_A,22,21770.758908,384850.85387,542534.71249,8.1526790488,198,4,3,60,3541.3214711,16.266412604,0.17,0
756,IJARA_HOME,30,10892.227258,310425.71254,450459.63798,4.2530305205,156,4,0,30,2593.8837008,23.814079888,0.09,0
757,MURABAHA_P,45,16209.43281,364622.16694,409946.51002,8.0749317653,128,1,1,60,4258.3782842,26.270988838,0.17,0
758,MURABAHA_A,50,14046.916607,428637.469,641651.59208,9.9194778641,231,0,0,0,4165.1675307,29.651827851,0.07,0
759,IJARA_HOME,58,17955.177684,73007.38208,96373.12314,5.3169141924,260,3,2,60,473.4821332,2.6370228216,0.14,1
760,IJARA_HOME,41,19321.305109,426682.03684,575786.515,4.2558800357,298,0,0,0,2321.6215692,12.015863091,0.04,0
761,IJARA_HOME,26,14563.374889,208665.49592,313270.11312,5.2157745464,86,2,0,30,2913.2174915,20.003725192,0.09,0
762,MURABAHA_P,54,22981.487892,119051.36211,163973.47633,6.7015196407,63,1,0,30,2246.8019506,9.7765730448,0.09,0
763,IJARA_HOME,59,9297.1873854,70108.471811,83925.337651,4.746979114,188,3,1,60,529.32100837,5.6933455939,0.14,0
764,MURABAHA_A,40,9961.1655312,185850.7555,244937.12633,5.9181904851,258,1,0,30,1274.8614808,12.79831639,0.09,0
765,IJARA_HOME,46,11843.779693,374907.8705,435446.43877,2.5786909268,35,1,1,60,11131.023575,93.98202148,0.19,0
766,IJARA_HOME,52,19078.699909,157113.51763,179809.92314,4.1744726693,253,0,0,0,934.87007693,4.9000722344,0.04,0
767,MURABAHA_P,38,10063.201797,229972.26119,365065.70326,6.8674178247,224,3,3,60,1824.1630349,18.127064047,0.14,0
768,MURABAHA_A,44,22451.670691,240876.2238,280226.45248,7.6093338057,72,0,0,0,4177.5414102,18.606817584,0.04,0
769,MURABAHA_P,46,18417.019899,187137.31486,248015.83078,6.8899634227,40,2,1,60,5249.5755995,28.503936186,0.14,0
770,IJARA_HOME,49,12719.288283,431222.81833,700605.83401,4.6319044779,101,3,3,60,5163.8459281,40.598544613,0.14,0
771,IJARA_HOME,25,17796.181256,354355.43079,451958.43354,3.5248437455,271,1,3,60,1898.171046,10.666170561,0.14,0
772,IJARA_HOME,41,23321.487887,177246.12802,232420.91248,3.42676543,279,5,1,60,922.48132235,3.9554994382,0.14,1
773,MURABAHA_P,34,16427.032553,121170.1666,183606.47625,6.7487910567,76,4,1,60,1963.6851511,11.953985875,0.14,0
774,MURABAHA_A,60,23855.702388,76852.904912,91382.141583,7.8802233692,27,4,2,60,3115.5091453,13.059808907,0.14,0
775,IJARA_HOME,28,8194.3889633,163932.54241,191075.70998,3.9959491589,291,4,2,60,880.56028528,10.745893186,0.14,0
776,MURABAHA_P,32,11739.652001,357541.38082,440628.35777,7.8851160479,242,0,0,0,2955.0280327,25.171342665,0.04,0
777,IJARA_HOME,38,17830.250193,283451.20428,340431.82155,4.3806539274,232,0,0,0,1813.4199283,10.170468213,0.04,0
778,IJARA_HOME,46,20932.952452,306303.52516,400654.43992,4.2857979999,53,5,0,30,6353.8226392,30.353208196,0.09,0
779,IJARA_HOME,33,18204.499231,209471.3374,299671.04057,4.2173642165,249,5,1,60,1263.7407294,6.941914267,0.14,0
780,MURABAHA_P,39,19080.788704,288954.21587,322664.31638,6.8865330444,116,4,2,60,3418.3086346,17.91492316,0.14,0
781,IJARA_HOME,23,12260.53622,352963.19164,568445.54327,4.0475379059,82,2,2,60,4934.3066012,40.245438801,0.14,0
782,IJARA_HOME,38,14778.831795,267259.19591,432447.32556,4.5091000889,95,1,0,30,3350.416307,22.670373095,0.09,0
783,IJARA_HOME,60,17894.800269,210970.16959,292516.87723,4.296750147,63,2,0,30,3746.5900932,20.936752782,0.09,0
784,MURABAHA_P,29,14749.492712,194487.06256,240959.16035,6.8132551455,245,3,1,60,1471.9243755,9.9794915271,0.14,0
785,IJARA_HOME,25,11925.137044,345110.88403,454448.79021,4.0252252803,125,1,3,60,3384.5907357,28.38198608,0.14,0
786,IJARA_HOME,41,17051.624301,100336.84913,114197.109,3.4614689034,66,1,2,60,1671.7429858,9.8040102003,0.14,0
787,IJARA_HOME,29,9374.2984087,343970.73053,393480.62144,5.0558734702,277,2,2,60,2106.5681063,22.471741505,0.14,0
788,IJARA_HOME,50,13006.032666,64764.400478,87038.279921,3.2794915311,114,1,3,60,661.96395408,5.0896685491,0.14,0
789,MURABAHA_A,28,8077.4053027,84555.349033,102318.78526,6.2949858312,259,3,2,60,597.72614774,7.3999771627,0.14,0
790,IJARA_HOME,39,15523.339271,228882.47203,296519.19831,3.6468226367,136,2,0,30,2057.157706,13.25203083,0.09,0
791,MURABAHA_P,51,10664.295166,69844.950736,96112.678673,6.4931753958,167,2,2,60,636.33407878,5.9669586116,0.14,0
792,IJARA_HOME,57,20950.713071,384236.61357,544152.17396,4.5393146927,130,4,3,60,3747.204512,17.885808942,0.14,0
793,MURABAHA_A,58,12936.581273,215317.02708,291616.40374,6.8638143936,154,3,0,30,2106.9553437,16.286801739,0.09,0
794,IJARA_HOME,43,14553.566224,146620.39587,202875.89693,4.1210601562,288,4,2,60,802.50762241,5.5141647761,0.14,0
795,MURABAHA_A,43,17393.508261,295603.64047,491233.99082,8.2510099587,191,1,0,30,2784.8375675,16.010787046,0.12,0
796,IJARA_HOME,23,21466.869615,87745.604012,106500.12522,4.3235632691,50,1,0,30,1920.8789967,8.9481094879,0.09,0
797,IJARA_HOME,33,14437.634155,324403.52524,403841.23167,3.3443176243,80,5,0,30,4529.4975665,31.372851798,0.09,1
798,MURABAHA_A,39,17597.286982,421621.50759,561725.83353,5.8345927808,189,2,3,60,3415.671716,19.41021772,0.14,0
799,IJARA_HOME,45,20526.259554,56147.659011,66976.706951,3.6063844638,90,0,0,0,712.96382418,3.4734230185,0.04,0
800,MURABAHA_A,45,17243.446994,120654.19834,165937.62207,7.972322468,233,3,1,60,1019.5256856,5.9125399111,0.14,0
801,MURABAHA_A,33,18150.79953,376854.08266,526262.48272,7.1408704683,134,3,2,60,4089.0145828,22.528013578,0.14,0
802,IJARA_HOME,39,16498.247082,137695.96675,185555.95333,4.8122595073,232,5,3,60,912.92627498,5.5334743773,0.14,1
803,MURABAHA_A,53,15699.316739,296467.39941,479390.02706,8.3938215122,217,2,1,60,2659.7958804,16.942112352,0.17,1
804,IJARA_HOME,52,17822.33132,76312.303636,122844.42784,3.338163915,137,2,0,30,670.65784045,3.7630197106,0.09,0
805,MURABAHA_P,32,9609.8938246,257391.66643,364470.5567,6.6158170472,296,4,2,60,1765.94085,18.376278471,0.14,1
806,IJARA_HOME,57,12297.172809,242355.26538,316421.8776,4.1523332303,284,5,2,60,1341.6308553,10.910075642,0.14,0
807,IJARA_HOME,38,16494.752002,281055.08927,455882.11394,4.1053214606,255,4,3,60,1653.7350814,10.025825676,0.14,0
808,IJARA_HOME,26,17194.439565,358045.04286,543807.19134,3.6658420185,117,4,3,60,3644.2358915,21.194269681,0.14,0
809,IJARA_HOME,38,10818.045613,381178.67718,568338.82295,4.5014606498,160,4,2,60,3172.7345793,29.328167884,0.14,0
810,MURABAHA_A,30,13494.925707,213864.28196,247220.74269,9.1792317799,235,3,1,60,1963.5028262,14.549934315,0.17,0
811,MURABAHA_P,26,21684.019016,68091.208953,89035.306256,7.3862411763,64,4,2,60,1290.4349655,5.951087594,0.14,0
812,IJARA_HOME,32,21387.290641,391454.39956,471686.86527,4.5386775254,268,2,3,60,2326.4455429,10.87770107,0.14,0
813,IJARA_HOME,32,13959.325188,317873.03146,373457.85879,4.3149352006,291,5,2,60,1763.5355964,12.633387163,0.14,0
814,IJARA_HOME,38,16239.129374,409873.8431,462727.29889,3.6021701709,210,1,2,60,2634.0035739,16.220103388,0.14,0
815,IJARA_HOME,58,18249.630725,327890.26499,437707.29174,3.5715016068,196,0,0,0,2210.4432998,12.112263164,0.04,1
816,MURABAHA_A,28,13140.967612,184314.83479,245822.73548,8.8660021209,170,1,0,30,1907.5325252,14.515921366,0.12,0
817,IJARA_HOME,60,11987.092706,117245.61956,177321.50725,5.4220019247,282,2,3,60,736.24796391,6.1420060891,0.14,0
818,MURABAHA_A,52,10836.959962,377016.39785,582304.13056,6.9555060087,170,4,2,60,3492.9155728,32.231507592,0.14,0
819,MURABAHA_A,41,12459.455847,137033.14029,160081.92608,8.8169973986,31,3,1,60,4959.0938224,39.801849161,0.17,0
820,IJARA_HOME,33,17906.863131,160480.80008,201127.07474,4.1716345249,274,0,0,0,909.21310771,5.0774560629,0.04,0
821,IJARA_HOME,44,15140.682137,423698.24871,483671.47714,4.0342089139,211,4,3,60,2806.98958,18.5393865,0.14,0
822,IJARA_HOME,59,20504.483626,401071.87675,591560.23747,4.0055885256,62,3,3,60,7172.1128969,34.978266352,0.14,1
823,MURABAHA_A,30,9972.7101171,217082.45873,277814.18495,8.5306467398,166,5,0,30,2231.8216569,22.379289388,0.12,0
824,MURABAHA_A,31,9132.3569069,237977.69388,376029.08122,8.0149409396,64,5,0,30,4581.8081869,50.171146765,0.12,0
825,IJARA_HOME,46,22069.827323,448984.1193,622382.92105,4.5609807845,251,1,2,60,2778.8397208,12.591125794,0.14,0
826,MURABAHA_A,51,12654.525947,317099.65644,411238.79912,9.0518353051,29,5,2,60,12215.037849,96.527028358,0.22,1
827,MURABAHA_A,40,5000,78062.703833,104086.9553,8.9423881474,169,1,1,60,813.77604553,16.275520911,0.17,0
828,IJARA_HOME,26,8326.7979976,365180.00448,494574.90356,3.5539971476,295,3,1,60,1858.1491655,22.315290536,0.14,0
829,MURABAHA_P,30,18679.743032,253967.89741,312479.89224,7.9603741612,278,0,0,0,2003.5480242,10.725779368,0.04,0
830,IJARA_HOME,45,13181.519322,216222.16087,306323.72141,4.406961763,61,5,1,60,3962.949383,30.064435564,0.14,0
831,IJARA_HOME,44,15912.48577,381952.50165,529224.99822,3.9061348133,141,5,2,60,3382.2492081,21.255316467,0.14,0
832,MURABAHA_A,50,18129.21635,398512.58984,599183.26623,6.1517683355,183,2,0,30,3361.7545433,18.543297617,0.09,1
833,MURABAHA_P,31,10095.451742,444791.35601,688080.86655,5.4163361915,92,2,1,60,5918.5180293,58.625588836,0.14,0
834,IJARA_HOME,22,20892.729656,383806.37653,468998.80619,3.6385172454,61,0,0,0,6901.210635,33.031637074,0.04,0
835,MURABAHA_P,31,14251.903307,256961.26521,365794.09886,7.8059083613,138,4,2,60,2826.8478512,19.834879527,0.14,0
836,MURABAHA_A,57,18108.214193,321311.02271,388626.80169,9.1443919174,132,4,1,60,3868.8062948,21.364924523,0.17,0
837,MURABAHA_A,22,5000,241931.41861,332040.39922,8.2438756888,37,1,2,60,7427.1911704,148.54382341,0.22,1
838,MURABAHA_A,26,20101.261075,230063.97644,258597.5503,6.8699103014,149,4,1,60,2299.2703096,11.438438121,0.14,0
839,MURABAHA_A,24,15679.020835,307351.80378,347493.35827,7.4450324897,79,1,2,60,4933.3574969,31.464704006,0.14,0
840,IJARA_HOME,57,18356.964677,195960.42996,265268.46142,4.2971082619,54,5,3,60,3997.5304548,21.776641864,0.14,0
841,IJARA_HOME,45,6599.5942131,127853.21306,148253.00619,4.3537485199,24,1,3,60,5572.1683417,84.431984176,0.19,0
842,IJARA_HOME,47,13575.118248,291480.83646,434173.06711,3.6087509934,251,3,3,60,1655.848894,12.197675658,0.14,0
843,IJARA_HOME,33,17895.196455,178372.63988,246061.93187,3.5858047776,120,0,0,0,1771.0319308,9.8966889538,0.04,0
844,MURABAHA_A,59,19089.288451,206001.06725,266172.69501,7.5881300119,40,2,0,30,5844.95212,30.619015135,0.09,0
845,IJARA_HOME,39,11708.871534,295284.99134,367577.19365,4.1671409339,177,5,1,60,2235.9833271,19.09648868,0.14,0
846,MURABAHA_P,23,6732.8938614,405200.41827,465968.45356,7.959341679,144,3,0,30,4377.0742062,65.010295667,0.11,0
847,IJARA_HOME,31,10846.804566,244420.77801,340830.95588,4.139406467,211,4,0,30,1632.5619672,15.051086772,0.09,0
848,IJARA_HOME,38,15945.21555,301435.06248,495247.7549,3.9968105686,276,3,2,60,1671.6911546,10.483967114,0.14,0
849,IJARA_HOME,25,15852.793977,176137.88294,262888.96797,3.8495032188,211,0,0,0,1150.2137632,7.2555901809,0.04,0
850,MURABAHA_A,26,20815.891032,255409.41609,333395.80729,7.0420010559,216,4,0,30,2089.1406659,10.036277874,0.09,0
851,IJARA_HOME,42,12235.251978,367329.13936,496402.3591,4.8983480576,44,3,1,60,9137.5121112,74.681846584,0.16,0
852,IJARA_HOME,39,15641.768487,356608.34685,399331.43907,3.9830054736,202,0,0,0,2425.6742065,15.507672348,0.04,0
853,MURABAHA_A,33,20638.195152,435706.88451,503558.39757,6.4385476247,62,2,0,30,8279.7646168,40.11864679,0.09,0
854,IJARA_HOME,42,18477.765878,370589.94081,576753.86022,4.8313945124,244,0,0,0,2387.8873222,12.923030511,0.04,1
