cust_id,region,sector,loan_amount,hazard_index_100,transition_combined_index_100,exposure_index_100,vulnerability_index_100,hazard_score_1000,transition_combined_score_1000,exposure_score_1000,vulnerability_score_1000,combined_climate_index_100,combined_climate_score_1000,climate_rating
9586,South_Asia_Coast,Agriculture,81503,64.453562,68.73434,68.32353,85.862134,644.535615,687.343405,683.235298,858.621343,69.702534,697.025342,D – High Climate Risk
9587,Gulf_Coast_Urban,Agriculture,108067,40.727447,78.332587,51.012352,97.029559,407.274473,783.325875,510.123516,970.29559,61.145275,611.452752,D – High Climate Risk
9588,Gulf_Coast_Urban,AutoManufacturing,67201,49.244254,64.251331,88.318766,50.717504,492.442541,642.513308,883.187657,507.175043,62.985639,629.856387,D – High Climate Risk
9589,Gulf_Coast_Urban,Banking,50000,68.14149,42.188261,10.083992,31.846216,681.414905,421.882614,100.839918,318.462162,41.694517,416.945174,C – Moderately Vulnerable
9590,South_Asia_Coast,RealEstate,78264,53.212049,68.948957,50.142549,17.546175,532.120491,689.489572,501.425487,175.461753,51.02902,510.290199,C – Moderately Vulnerable
9591,SE_Asia_StormBel,Banking,70420,76.777096,84.782073,61.253682,28.741965,767.770962,847.820734,612.536821,287.419649,67.692217,676.922173,D – High Climate Risk
9592,EastAfrica_Droug,Banking,50000,54.291401,16.30588,86.260042,61.903389,542.914013,163.0588,862.600416,619.03389,53.928979,539.289792,C – Moderately Vulnerable
9593,South_Asia_Coast,RealEstate,61503,48.748933,3.682404,55.373227,94.525666,487.489331,36.824042,553.732273,945.256661,46.004884,460.048844,C – Moderately Vulnerable
9594,Gulf_Coast_Urban,Banking,102495,47.943286,45.555704,18.253447,49.111963,479.432862,455.55704,182.534468,491.119631,40.099232,400.992323,C – Moderately Vulnerable
9595,Gulf_Coast_Urban,RealEstate,50000,69.789944,25.491099,88.881433,13.981682,697.899441,254.910991,888.814332,139.816819,55.116866,551.168658,C – Moderately Vulnerable
9596,Gulf_Coast_Urban,RealEstate,119852,60.916034,32.617842,86.576387,94.61834,609.160336,326.178424,865.763867,946.183401,65.31192,653.119201,D – High Climate Risk
9597,SE_Asia_StormBel,RealEstate,79576,38.339818,41.529902,87.322105,96.286143,383.398176,415.299023,873.221046,962.861431,60.074859,600.748593,D – High Climate Risk
9598,Gulf_Coast_Urban,Banking,50000,51.788002,39.014257,58.691737,89.516155,517.880023,390.142566,586.917372,895.161552,55.979723,559.797225,C – Moderately Vulnerable
9599,Gulf_Coast_Urban,Banking,92367,45.277182,79.267329,96.332304,85.915952,452.771822,792.673294,963.323043,859.159522,72.634315,726.34315,D – High Climate Risk
9600,Gulf_Coast_Urban,OilGas,50000,36.892465,12.156505,55.559161,77.742539,368.924651,121.565051,555.59161,777.425394,41.50266,415.026602,C – Moderately Vulnerable
9601,EastAfrica_Droug,Banking,74715,36.577627,10.236165,14.867007,12.615607,365.776267,102.36165,148.670072,126.156072,20.970303,209.703035,B – Resilient
9602,South_Asia_Coast,OilGas,50000,82.622458,51.892876,39.947502,32.721809,826.224582,518.928758,399.475019,327.21809,56.786226,567.862262,C – Moderately Vulnerable
9603,Gulf_Coast_Urban,AutoManufacturing,92893,61.796743,17.428036,82.489548,75.415127,617.967431,174.28036,824.895475,754.151266,57.920525,579.205249,C – Moderately Vulnerable
9604,EastAfrica_Droug,Retail,175863,52.361955,76.141118,97.838521,86.626013,523.619552,761.411185,978.38521,866.260133,74.815496,748.154962,D – High Climate Risk
9605,SE_Asia_StormBel,Retail,50000,44.329207,55.68048,83.091572,22.745048,443.292074,556.8048,830.915721,227.450484,53.619993,536.199929,C – Moderately Vulnerable
9606,South_Asia_Coast,AutoManufacturing,123227,46.571513,54.794184,36.323518,62.089108,465.715127,547.941836,363.235176,620.89108,48.392821,483.928209,C – Moderately Vulnerable
9607,South_Asia_Coast,AutoManufacturing,50000,61.531307,34.990297,0.97904,5.903583,615.31307,349.902972,9.790399,59.035831,31.413829,314.138292,B – Resilient
9608,SE_Asia_StormBel,Steel,50000,42.50562,78.773625,17.819782,85.591711,425.056196,787.736254,178.197824,855.917113,51.864075,518.640755,C – Moderately Vulnerable
9609,Gulf_Coast_Urban,OilGas,50000,39.937146,53.65686,3.698055,34.745552,399.371465,536.568601,36.980545,347.455518,33.528563,335.285627,B – Resilient
9610,South_Asia_Coast,RealEstate,50000,65.786429,49.28036,82.182407,19.660127,657.864286,492.803604,821.824074,196.601267,58.839961,588.399609,C – Moderately Vulnerable
9611,South_Asia_Coast,Steel,89347,55.905082,87.05873,30.651655,83.764138,559.050817,870.5873,306.516551,837.641385,61.558996,615.589957,D – High Climate Risk
9612,Gulf_Coast_Urban,Agriculture,75150,17.421015,84.281866,69.508346,17.053147,174.210147,842.818659,695.083456,170.531468,47.10288,471.028801,C – Moderately Vulnerable
9613,South_Asia_Coast,OilGas,68211,32.739988,39.221439,40.857673,46.0689,327.399881,392.214388,408.576733,460.689005,38.389109,383.891089,B – Resilient
9614,EastAfrica_Droug,Banking,207651,49.531956,39.339389,27.282675,9.556534,495.319561,393.393891,272.826745,95.565345,35.425181,354.251807,B – Resilient
9615,South_Asia_Coast,AutoManufacturing,226771,77.437119,12.258571,52.456879,44.499431,774.371194,122.585714,524.56879,444.99431,49.956769,499.56769,C – Moderately Vulnerable
9616,South_Asia_Coast,Retail,170477,44.146613,20.166171,48.922213,92.414453,441.466131,201.661713,489.222131,924.144532,46.585579,465.855787,C – Moderately Vulnerable
9617,South_Asia_Coast,OilGas,50000,59.782942,72.156741,82.30564,69.361577,597.82942,721.567409,823.056404,693.615775,69.943862,699.438616,D – High Climate Risk
9618,South_Asia_Coast,AutoManufacturing,50000,76.338588,35.532445,69.622479,98.435902,763.385876,355.324453,696.224786,984.359018,67.772622,677.726219,D – High Climate Risk
9619,South_Asia_Coast,OilGas,50000,34.403338,55.361213,31.042631,44.802336,344.033379,553.612127,310.42631,448.023364,40.36248,403.624797,C – Moderately Vulnerable
9620,Gulf_Coast_Urban,Banking,62911,37.088192,3.473998,80.611437,88.921183,370.881919,34.739978,806.114374,889.211832,47.340403,473.404035,C – Moderately Vulnerable
9621,Gulf_Coast_Urban,OilGas,60271,58.386771,30.049029,59.809271,91.126047,583.867708,300.490289,598.092713,911.260466,56.568852,565.688518,C – Moderately Vulnerable
9622,EastAfrica_Droug,Banking,92112,47.189468,88.86605,33.957775,9.044946,471.894679,888.660505,339.577755,90.449461,48.579012,485.790122,C – Moderately Vulnerable
9623,Gulf_Coast_Urban,OilGas,50000,53.923163,54.058059,81.049192,97.903268,539.231628,540.580588,810.491919,979.032679,67.33541,673.354098,D – High Climate Risk
9624,South_Asia_Coast,Agriculture,50000,46.655205,39.423065,37.014409,89.220052,466.552045,394.230645,370.144094,892.200518,48.821698,488.216978,C – Moderately Vulnerable
9625,Gulf_Coast_Urban,Retail,50000,47.490754,71.109076,5.285126,62.639996,474.907535,711.090763,52.851262,626.39996,45.116314,451.163138,C – Moderately Vulnerable
9626,Gulf_Coast_Urban,OilGas,50000,48.596367,47.847996,87.887642,53.642701,485.963669,478.479956,878.87642,536.427009,58.989043,589.890429,C – Moderately Vulnerable
9627,SE_Asia_StormBel,AutoManufacturing,122285,80.739527,64.541939,44.46597,38.517865,807.395267,645.419394,444.659698,385.178651,61.288491,612.884914,D – High Climate Risk
9628,South_Asia_Coast,Agriculture,50000,53.112434,49.330521,32.257023,58.627084,531.124339,493.305213,322.570231,586.270844,47.780301,477.803006,C – Moderately Vulnerable
9629,EastAfrica_Droug,Steel,241635,46.859481,36.030368,91.356118,73.662024,468.594807,360.303676,913.561177,736.620238,59.296743,592.967432,C – Moderately Vulnerable
9630,Gulf_Coast_Urban,OilGas,134205,34.135846,61.80973,25.184688,70.857899,341.358461,618.0973,251.846877,708.578995,44.324835,443.248355,C – Moderately Vulnerable
9631,EastAfrica_Droug,Banking,89410,62.318148,27.183003,97.016621,30.031046,623.181484,271.830034,970.166211,300.310459,57.365915,573.659149,C – Moderately Vulnerable
9632,South_Asia_Coast,Agriculture,174003,58.094828,92.847048,2.85423,67.1712,580.948285,928.470477,28.542303,671.712001,54.334189,543.341895,C – Moderately Vulnerable
9633,EastAfrica_Droug,RealEstate,54349,67.947139,54.008755,66.970977,0.465336,679.471395,540.087548,669.709769,4.653355,54.096232,540.962321,C – Moderately Vulnerable
9634,South_Asia_Coast,Steel,50000,50.654663,64.792509,5.96824,16.983937,506.546631,647.925091,59.6824,169.839372,37.96691,379.6691,B – Resilient
9635,Gulf_Coast_Urban,Retail,55451,81.061363,19.467508,9.088183,15.186767,810.613631,194.675078,90.881828,151.867667,37.788415,377.884147,B – Resilient
9636,Gulf_Coast_Urban,OilGas,50000,44.522348,78.67198,96.076636,74.102353,445.223479,786.719802,960.766357,741.023531,70.385329,703.853287,D – High Climate Risk
9637,South_Asia_Coast,OilGas,155219,77.431063,37.387575,92.034767,89.69757,774.310631,373.875754,920.347671,896.975701,72.911093,729.110933,D – High Climate Risk
9638,EastAfrica_Droug,Agriculture,50000,68.915473,16.110169,84.381118,8.634214,689.154733,161.101694,843.81118,86.342142,50.53837,505.383696,C – Moderately Vulnerable
9639,Gulf_Coast_Urban,Retail,50000,71.405134,41.750308,67.896141,91.183112,714.051337,417.503078,678.961407,911.831116,66.080876,660.808756,D – High Climate Risk
9640,EastAfrica_Droug,RealEstate,50000,63.156589,76.460429,46.6741,30.661432,631.565891,764.604292,466.740997,306.614316,57.487653,574.876532,C – Moderately Vulnerable
9641,SE_Asia_StormBel,Steel,60673,38.805677,75.137126,67.810925,62.267762,388.056774,751.371261,678.109249,622.67762,58.659164,586.591641,C – Moderately Vulnerable
9642,SE_Asia_StormBel,AutoManufacturing,65887,48.075493,33.09265,55.730158,16.393145,480.754929,330.926501,557.301577,163.931453,41.491096,414.910962,C – Moderately Vulnerable
9643,Gulf_Coast_Urban,Retail,53269,59.23603,62.962008,85.219439,40.279531,592.360304,629.620081,852.194395,402.795312,63.819902,638.199022,D – High Climate Risk
9644,EastAfrica_Droug,OilGas,53080,40.50024,76.872843,74.348417,46.195286,405.002401,768.728426,743.484171,461.952859,58.909692,589.096918,C – Moderately Vulnerable
9645,Gulf_Coast_Urban,Agriculture,92949,40.584131,37.939345,68.098896,37.457347,405.84131,379.393452,680.988964,374.573473,46.332608,463.326083,C – Moderately Vulnerable
9646,South_Asia_Coast,RealEstate,50000,73.24216,48.270171,19.324322,82.213045,732.421603,482.701712,193.243216,822.130454,54.865336,548.653361,C – Moderately Vulnerable
9647,South_Asia_Coast,Agriculture,71693,33.667227,62.375219,65.894498,58.358332,336.67227,623.752192,658.944982,583.583321,52.604709,526.047086,C – Moderately Vulnerable
9648,SE_Asia_StormBel,Steel,50000,18.722116,72.431625,48.646592,49.613547,187.221155,724.31625,486.465919,496.135468,44.264327,442.643267,C – Moderately Vulnerable
9649,SE_Asia_StormBel,Banking,50000,34.287336,81.139764,77.799162,78.396867,342.873363,811.397644,777.991625,783.968671,63.494829,634.948295,D – High Climate Risk
9650,Gulf_Coast_Urban,Banking,50000,31.040617,74.016243,45.466584,70.935429,310.406166,740.162425,454.665838,709.35429,51.375237,513.752367,C – Moderately Vulnerable
9651,Gulf_Coast_Urban,Retail,50000,65.350441,60.256206,49.78061,10.485896,653.504412,602.562061,497.806096,104.858958,51.954743,519.547427,C – Moderately Vulnerable
9652,Gulf_Coast_Urban,Agriculture,227821,55.455209,59.128516,41.511811,51.784418,554.552088,591.285161,415.11811,517.844184,52.337068,523.370676,C – Moderately Vulnerable
9653,Gulf_Coast_Urban,AutoManufacturing,85991,41.769043,52.299704,98.41811,79.788911,417.690434,522.997042,984.181101,797.889114,64.266955,642.669555,D – High Climate Risk
9654,Gulf_Coast_Urban,AutoManufacturing,74369,47.075434,82.296471,59.371571,63.800563,470.754342,822.964711,593.71571,638.005633,61.463497,614.63497,D – High Climate Risk
9655,SE_Asia_StormBel,Banking,50000,47.233214,36.206476,91.139237,71.283363,472.332143,362.064764,911.392374,712.833632,59.060558,590.605579,C – Moderately Vulnerable
9656,SE_Asia_StormBel,Banking,50000,26.07953,50.371877,87.181725,57.333991,260.795303,503.718771,871.817251,573.339912,52.116335,521.163349,C – Moderately Vulnerable
9657,South_Asia_Coast,Agriculture,50000,23.667538,65.662674,75.276737,92.804233,236.67538,656.626736,752.767368,928.042332,57.439126,574.391259,C – Moderately Vulnerable
9658,Gulf_Coast_Urban,OilGas,50000,51.477167,75.454215,50.450773,51.446966,514.771666,754.542151,504.507734,514.469659,57.2103,572.103003,C – Moderately Vulnerable
9659,SE_Asia_StormBel,Agriculture,179960,36.590648,65.435414,53.845829,56.373924,365.906481,654.354137,538.45829,563.739235,51.083126,510.831261,C – Moderately Vulnerable
9660,South_Asia_Coast,RealEstate,50000,69.460811,22.537045,93.428318,87.91985,694.608112,225.37045,934.283178,879.1985,66.490602,664.906021,D – High Climate Risk
9661,SE_Asia_StormBel,Retail,50000,34.951825,22.450584,23.069587,61.475578,349.518247,224.505842,230.695873,614.755776,32.834518,328.345181,B – Resilient
9662,Gulf_Coast_Urban,Steel,125612,32.547978,50.108736,78.378884,43.758717,325.47978,501.087361,783.788844,437.58717,50.077505,500.77505,C – Moderately Vulnerable
9663,Gulf_Coast_Urban,AutoManufacturing,125339,60.236686,33.066214,29.741933,25.357177,602.366856,330.66214,297.419331,253.571766,40.588453,405.884532,C – Moderately Vulnerable
9664,EastAfrica_Droug,Agriculture,50000,59.187627,43.776552,5.832516,96.549595,591.876274,437.765517,58.325163,965.495952,47.600376,476.003759,C – Moderately Vulnerable
9665,Gulf_Coast_Urban,RealEstate,151888,27.132062,62.864534,39.489094,77.101885,271.320615,628.645341,394.890935,771.01885,46.649911,466.499112,C – Moderately Vulnerable
9666,South_Asia_Coast,Banking,50000,55.559062,26.578796,52.239721,8.278025,555.590623,265.787964,522.397208,82.780246,40.392005,403.920048,C – Moderately Vulnerable
9667,EastAfrica_Droug,AutoManufacturing,50000,46.485794,46.932706,13.186689,12.531238,464.857937,469.32706,131.866889,125.312381,33.179562,331.795623,B – Resilient
9668,Gulf_Coast_Urban,AutoManufacturing,198521,61.43655,75.69821,74.71687,20.53585,614.365497,756.982097,747.1687,205.3585,62.18694,621.869398,D – High Climate Risk
9669,South_Asia_Coast,Steel,64445,51.649266,57.838307,74.225708,23.696355,516.492659,578.38307,742.257076,236.963555,54.6477,546.477,C – Moderately Vulnerable
9670,South_Asia_Coast,AutoManufacturing,52350,53.732107,69.525502,73.067352,64.508002,537.321074,695.255021,730.67352,645.080017,64.130651,641.306514,D – High Climate Risk
9671,Gulf_Coast_Urban,RealEstate,68862,50.134458,73.484545,32.098599,53.299197,501.344581,734.845449,320.985993,532.991969,51.937726,519.377259,C – Moderately Vulnerable
9672,South_Asia_Coast,AutoManufacturing,50000,41.704256,69.051067,49.779704,23.581027,417.042555,690.510671,497.797044,235.810268,47.841336,478.413363,C – Moderately Vulnerable
9673,Gulf_Coast_Urban,AutoManufacturing,50000,26.282761,28.753224,17.389342,14.959893,262.82761,287.532244,173.893423,149.598927,22.978592,229.785919,B – Resilient
9674,EastAfrica_Droug,Agriculture,189004,60.052299,44.099646,43.797176,69.179293,600.522989,440.996455,437.971757,691.792928,53.369404,533.694039,C – Moderately Vulnerable
9675,Gulf_Coast_Urban,Agriculture,264953,27.829787,20.4291,95.530869,5.257003,278.297872,204.291003,955.308686,52.57003,39.518968,395.189682,B – Resilient
9676,SE_Asia_StormBel,Banking,50000,57.369393,21.867181,30.249295,21.924317,573.693935,218.671809,302.492951,219.243171,36.397054,363.970543,B – Resilient
9677,South_Asia_Coast,Retail,50000,59.190328,17.658267,4.893054,29.572617,591.903275,176.582666,48.930536,295.726166,30.790337,307.903372,B – Resilient
9678,EastAfrica_Droug,OilGas,60085,53.409929,71.411418,31.238674,18.128903,534.099288,714.114178,312.386739,181.289026,47.075333,470.753334,C – Moderately Vulnerable
9679,SE_Asia_StormBel,RealEstate,70302,56.008154,37.623169,83.511626,57.408618,560.081542,376.231688,835.11626,574.086179,58.497845,584.978454,C – Moderately Vulnerable
9680,Gulf_Coast_Urban,OilGas,50000,57.155403,50.506119,90.680787,71.712125,571.554029,505.061193,906.807866,717.121253,66.057936,660.579363,D – High Climate Risk
9681,SE_Asia_StormBel,OilGas,100745,60.801674,32.109968,0.954118,40.737082,608.016736,321.099677,9.54118,407.370825,35.65717,356.571695,B – Resilient
9682,EastAfrica_Droug,AutoManufacturing,107022,53.8297,67.621808,48.030495,16.662243,538.297003,676.218084,480.304947,166.622426,50.252807,502.528073,C – Moderately Vulnerable
9683,Gulf_Coast_Urban,Banking,118214,61.907079,40.482957,94.811665,40.139825,619.070787,404.829566,948.116647,401.398248,61.512107,615.121066,D – High Climate Risk
9684,South_Asia_Coast,Steel,109313,52.3852,70.134637,12.56912,46.588602,523.852003,701.346374,125.691196,465.886017,45.99905,459.990496,C – Moderately Vulnerable
9685,SE_Asia_StormBel,Steel,63894,50.032092,36.773745,6.262429,87.97536,500.320917,367.737454,62.624288,879.753603,41.46658,414.665797,C – Moderately Vulnerable
9686,Gulf_Coast_Urban,AutoManufacturing,132249,70.240949,65.667212,75.807941,53.158103,702.409493,656.67212,758.079414,531.581033,67.926836,679.268361,D – High Climate Risk
9687,Gulf_Coast_Urban,Banking,92527,77.965821,40.059276,64.003279,5.723467,779.658208,400.592759,640.032786,57.234673,54.162196,541.62196,C – Moderately Vulnerable
9688,Gulf_Coast_Urban,RealEstate,50000,31.542319,18.436386,72.11884,97.818374,315.423193,184.363857,721.188397,978.183743,48.351374,483.513742,C – Moderately Vulnerable
9689,Gulf_Coast_Urban,OilGas,50000,63.557756,50.953744,27.182879,18.87465,635.577563,509.53744,271.828787,188.746503,44.610568,446.105679,C – Moderately Vulnerable
9690,South_Asia_Coast,Retail,76639,65.343791,91.262463,40.333748,52.83731,653.437907,912.624629,403.337478,528.373105,63.694976,636.94976,D – High Climate Risk
9691,South_Asia_Coast,Banking,167486,46.274905,59.494084,57.362608,34.137172,462.749047,594.940841,573.626078,341.371725,50.530965,505.309655,C – Moderately Vulnerable
9692,Gulf_Coast_Urban,OilGas,85548,40.166617,59.104782,76.114033,69.8166,401.666168,591.047821,761.140333,698.165999,58.33551,583.355097,C – Moderately Vulnerable
9693,Gulf_Coast_Urban,Steel,95861,62.824339,51.931942,31.868641,19.082612,628.243392,519.319416,318.686413,190.826124,45.801056,458.010563,C – Moderately Vulnerable
9694,South_Asia_Coast,OilGas,50000,35.585627,12.300522,40.547256,51.244327,355.856266,123.005221,405.472562,512.443267,33.353563,333.535629,B – Resilient
9695,Gulf_Coast_Urban,Agriculture,63188,49.555125,55.661769,53.643005,51.420454,495.551254,556.617694,536.430048,514.204536,52.383556,523.835555,C – Moderately Vulnerable
9696,SE_Asia_StormBel,Agriculture,149296,54.477139,38.518636,0.628145,65.105229,544.771395,385.186355,6.281449,651.052289,38.619478,386.194782,B – Resilient
9697,Gulf_Coast_Urban,Retail,85532,33.919275,48.248195,84.696439,58.203827,339.19275,482.481949,846.964386,582.03827,53.838479,538.384787,C – Moderately Vulnerable
9698,South_Asia_Coast,RealEstate,65102,66.731915,38.902449,62.398964,12.59299,667.319146,389.024491,623.989641,125.929898,50.570472,505.704719,C – Moderately Vulnerable
9699,SE_Asia_StormBel,OilGas,96307,51.195071,67.894055,8.238676,69.424629,511.950714,678.940546,82.386762,694.246292,47.365152,473.651521,C – Moderately Vulnerable
9700,South_Asia_Coast,Agriculture,71771,49.226607,11.913647,35.343041,46.305513,492.266071,119.136473,353.430407,463.05513,35.989311,359.893114,B – Resilient
9701,South_Asia_Coast,RealEstate,153220,63.750893,54.757048,17.910114,18.749024,637.508931,547.570477,179.101143,187.490244,43.291957,432.919568,C – Moderately Vulnerable
9702,Gulf_Coast_Urban,Banking,71728,40.090841,3.456165,3.973943,40.010975,400.908406,34.561651,39.739428,400.109748,21.890967,218.909674,B – Resilient
9703,South_Asia_Coast,Banking,58419,55.675371,61.299898,31.106768,36.933519,556.753711,612.998976,311.067675,369.335193,48.128074,481.28074,C – Moderately Vulnerable
9704,South_Asia_Coast,Agriculture,50000,32.009038,34.737411,87.303491,44.3424,320.090375,347.374109,873.034911,443.423999,48.364749,483.647486,C – Moderately Vulnerable
9705,Gulf_Coast_Urban,RealEstate,158184,62.972311,90.654212,6.736552,89.464848,629.723109,906.542117,67.36552,894.648476,59.807727,598.077269,C – Moderately Vulnerable
9706,Gulf_Coast_Urban,RealEstate,50000,53.843039,29.730047,87.731123,87.156752,538.430392,297.300474,877.311227,871.567517,61.283869,612.83869,D – High Climate Risk
9707,EastAfrica_Droug,Agriculture,72402,71.531711,76.288733,21.818591,2.405294,715.317105,762.887327,218.185909,24.052937,49.923724,499.237236,C – Moderately Vulnerable
9708,Gulf_Coast_Urban,AutoManufacturing,113637,43.684885,63.634647,95.532542,51.306603,436.848855,636.346469,955.325421,513.066029,62.777498,627.774976,D – High Climate Risk
9709,Gulf_Coast_Urban,Steel,250564,52.674248,62.321002,21.967977,7.33648,526.742479,623.210019,219.679774,73.3648,40.608704,406.087036,C – Moderately Vulnerable
9710,SE_Asia_StormBel,RealEstate,71776,26.082606,48.160331,85.599573,3.635175,260.826057,481.603307,855.995728,36.35175,43.114164,431.141641,C – Moderately Vulnerable
9711,Gulf_Coast_Urban,Banking,182232,49.406628,64.076301,91.765098,21.123276,494.066282,640.763014,917.650983,211.232755,59.421161,594.211611,C – Moderately Vulnerable
9712,South_Asia_Coast,AutoManufacturing,61200,69.980954,54.554337,92.2106,96.55922,699.809536,545.543369,922.106,965.592196,75.668451,756.684509,D – High Climate Risk
9713,Gulf_Coast_Urban,OilGas,50000,33.128167,74.731494,12.37521,93.087874,331.281669,747.314941,123.752097,930.878737,47.334715,473.347154,C – Moderately Vulnerable
9714,Gulf_Coast_Urban,AutoManufacturing,547511,43.184999,50.126617,67.108358,71.326208,431.849991,501.266175,671.083584,713.26208,55.122425,551.224248,C – Moderately Vulnerable
9715,SE_Asia_StormBel,Agriculture,50000,14.133775,66.232988,82.33823,30.866065,141.337745,662.329876,823.382302,308.660652,46.719535,467.195353,C – Moderately Vulnerable
9716,SE_Asia_StormBel,AutoManufacturing,619743,38.26561,60.546843,73.593906,21.139165,382.656102,605.468433,735.939062,211.391646,50.099026,500.990256,C – Moderately Vulnerable
9717,Gulf_Coast_Urban,Steel,220289,47.600931,14.985524,47.348437,17.135822,476.00931,149.855237,473.484365,171.358219,34.814189,348.141892,B – Resilient
9718,Gulf_Coast_Urban,Agriculture,50000,65.869768,27.289317,94.136018,2.140775,658.697682,272.893171,941.360183,21.407747,53.731869,537.318689,C – Moderately Vulnerable
9719,Gulf_Coast_Urban,Retail,100698,29.192682,34.608672,17.981952,44.036078,291.926816,346.086721,179.819518,440.360785,29.970506,299.705063,B – Resilient
9720,South_Asia_Coast,OilGas,50000,69.779049,36.124997,87.758893,60.626967,697.79049,361.249969,877.588934,606.269667,64.487685,644.876847,D – High Climate Risk
9721,South_Asia_Coast,Banking,96223,51.778318,38.648728,24.109927,59.426496,517.78318,386.487284,241.099273,594.264963,42.72605,427.260497,C – Moderately Vulnerable
9722,SE_Asia_StormBel,Retail,77473,36.114398,45.15438,45.054094,70.155372,361.143985,451.543799,450.540943,701.553725,45.715464,457.154639,C – Moderately Vulnerable
9723,South_Asia_Coast,AutoManufacturing,119752,44.467908,84.204911,46.254073,51.065343,444.679083,842.049109,462.540734,510.653426,55.838315,558.383154,C – Moderately Vulnerable
9724,South_Asia_Coast,RealEstate,50000,36.954874,65.512151,28.941612,53.368975,369.548739,655.121511,289.416124,533.689749,44.552993,445.52993,C – Moderately Vulnerable
9725,EastAfrica_Droug,AutoManufacturing,67997,62.808988,36.865932,28.411749,95.938753,628.089883,368.659317,284.117492,959.387532,52.693379,526.933791,C – Moderately Vulnerable
9726,South_Asia_Coast,Banking,87642,75.185619,67.598483,37.355836,56.453623,751.856194,675.984831,373.558361,564.536231,61.02159,610.215901,D – High Climate Risk
9727,South_Asia_Coast,Banking,50000,62.383348,50.347379,1.294212,87.387474,623.833479,503.47379,12.94212,873.874743,47.852691,478.526907,C – Moderately Vulnerable
9728,Gulf_Coast_Urban,RealEstate,184403,54.838279,25.70812,24.195789,12.451702,548.382788,257.081195,241.957886,124.517025,33.53713,335.3713,B – Resilient
9729,Gulf_Coast_Urban,Retail,66444,13.020016,65.400973,95.123134,82.630424,130.200162,654.009726,951.231336,826.304235,57.082596,570.825957,C – Moderately Vulnerable
9730,EastAfrica_Droug,Retail,78866,21.827121,47.119989,71.912631,68.847186,218.271207,471.199892,719.126308,688.471857,47.724725,477.247251,C – Moderately Vulnerable
9731,EastAfrica_Droug,RealEstate,50000,60.997066,93.92669,44.467494,0.57842,609.970658,939.266896,444.674938,5.784198,56.034282,560.342818,C – Moderately Vulnerable
9732,South_Asia_Coast,Steel,50000,54.314796,53.180673,0.097942,21.050316,543.147957,531.806726,0.979416,210.503164,35.48738,354.873795,B – Resilient
9733,SE_Asia_StormBel,OilGas,50000,35.632229,77.29456,70.809535,21.528677,356.322285,772.945598,708.09535,215.286772,52.726605,527.266053,C – Moderately Vulnerable
9734,South_Asia_Coast,Agriculture,96476,40.944333,91.05562,49.29207,39.731252,409.443328,910.556196,492.9207,397.312521,55.377127,553.771267,C – Moderately Vulnerable
9735,South_Asia_Coast,Retail,50000,28.917337,38.599098,65.629388,39.161635,289.173373,385.990978,656.293881,391.616354,42.052435,420.524349,C – Moderately Vulnerable
9736,SE_Asia_StormBel,OilGas,107270,38.495523,81.539687,39.43284,34.924896,384.955229,815.396875,394.3284,349.248957,48.955299,489.552992,C – Moderately Vulnerable
9737,South_Asia_Coast,Agriculture,224986,70.769999,29.583687,0.077742,43.454709,707.699986,295.836866,0.77742,434.54709,38.703063,387.03063,B – Resilient
9738,EastAfrica_Droug,AutoManufacturing,110944,46.464233,11.371433,58.363982,82.705049,464.64233,113.714326,583.639819,827.050491,46.102093,461.020925,C – Moderately Vulnerable
9739,Gulf_Coast_Urban,Agriculture,84208,41.822578,49.120368,78.833987,5.051508,418.225776,491.203681,788.339868,50.515078,47.384217,473.842171,C – Moderately Vulnerable
9740,SE_Asia_StormBel,Retail,101169,33.762448,11.909719,21.662859,84.736987,337.62448,119.097188,216.628585,847.369868,32.920549,329.205491,B – Resilient
9741,EastAfrica_Droug,Steel,144816,26.368498,49.259563,66.270004,91.853779,263.684979,492.595633,662.700045,918.53779,51.889433,518.894331,C – Moderately Vulnerable
9742,EastAfrica_Droug,Steel,76832,38.755587,56.882777,35.151353,16.651505,387.555866,568.827769,351.513535,166.515054,39.070714,390.707137,B – Resilient
9743,South_Asia_Coast,OilGas,101819,46.793137,58.044388,83.316068,36.61575,467.931373,580.443878,833.160681,366.157504,57.210075,572.100746,C – Moderately Vulnerable
9744,South_Asia_Coast,AutoManufacturing,50000,50.468157,55.748349,43.786521,65.113492,504.681567,557.483492,437.865214,651.134918,52.314596,523.145963,C – Moderately Vulnerable
9745,Gulf_Coast_Urban,OilGas,50000,19.360263,36.412078,6.268892,97.857074,193.602628,364.120777,62.688924,978.570736,32.124896,321.248956,B – Resilient
9746,South_Asia_Coast,RealEstate,50000,49.421578,29.091922,52.922725,86.617043,494.215784,290.919222,529.227254,866.170427,50.793771,507.937707,C – Moderately Vulnerable
9747,South_Asia_Coast,Steel,50000,48.41658,47.019894,60.764244,74.092904,484.165796,470.19894,607.64244,740.929037,55.005773,550.057729,C – Moderately Vulnerable
9748,Gulf_Coast_Urban,OilGas,50000,61.965314,72.955852,31.965382,93.937021,619.65314,729.558518,319.653816,939.370209,62.008721,620.087214,D – High Climate Risk
9749,EastAfrica_Droug,RealEstate,149839,47.987495,35.542442,7.760943,98.238756,479.874946,355.424419,77.609425,982.387557,42.357283,423.572826,C – Moderately Vulnerable
