cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class
9437,0,855747,1779527,37,0,171632,30953,0.8356067856504317,Inventory,1,0,Senior,Services,SME,Unsecured
9438,1,8424868,719929,35,0,563123,135728,0.9492698283225328,Inventory,0,1,Senior,Transport,SME,Secured
9439,1,1144897,8971661,34,0,6253974,577132,0.05,Vehicles,0,0,Senior,Transport,SME,Secured
9440,0,1693877,1505872,23,0,540835,75965,0.7255585854226724,Receivables,0,0,Senior,Construction,Mortgage,Unsecured
9441,1,466941,1435135,12,0,955836,97098,0.05,Receivables,1,0,Senior,Transport,Corporate,Secured
9442,1,10464245,476878,18,1,254909,58925,0.95,Receivables,1,0,Senior,Manufacturing,SME,Partially Secured
9443,1,699908,770160,13,0,488307,86929,0.42652748646965033,Guarantee,1,0,Senior,Construction,Corporate,Partially Secured
9444,1,957322,464277,21,0,321659,59798,0.7264650765364213,Property,0,0,Junior,Transport,Other,Partially Secured
9445,1,4488632,3554444,15,0,1843936,314982,0.6593719422755084,Inventory,1,0,Senior,Energy,SME,Secured
9446,1,1002758,124199,17,1,102717,21424,0.91893058943434,Property,0,0,Senior,Services,Corporate,Secured
9447,0,1261596,3277060,38,0,1268656,192688,0.14713743543892022,PlantMachinery,1,0,Senior,Manufacturing,Mortgage,Unsecured
9448,0,907375,277874,34,0,51009,11403,0.95,Guarantee,0,0,Senior,Construction,Corporate,Unsecured
9449,1,913617,684392,21,0,596817,34797,0.38484069363858164,PlantMachinery,1,0,Senior,Services,Mortgage,Secured
9450,1,1741926,527161,17,0,320382,67204,0.8546562827582802,Vehicles,0,0,Senior,Services,Corporate,Partially Secured
9451,1,2090561,411610,24,0,259591,13897,0.8824746084902569,Property,1,0,Senior,Manufacturing,Mortgage,Partially Secured
9452,1,632067,1557764,15,0,766121,88870,0.05,Receivables,0,0,Senior,Transport,Corporate,Secured
9453,1,559008,725264,22,1,426493,59921,0.3442455206365562,Receivables,0,0,Senior,Transport,SME,Secured
9454,1,654000,349945,17,0,232559,37368,0.7015428134556575,Property,0,0,Senior,Manufacturing,SME,Partially Secured
9455,0,296186,864057,9,0,302298,69752,0.2148649834901042,Receivables,0,1,Senior,Services,Mortgage,Unsecured
9456,1,245136,339186,24,1,140107,32219,0.5598851249918413,Receivables,0,1,Senior,Services,Corporate,Partially Secured
9457,1,1618753,403707,22,0,213518,45748,0.8963584932352249,Property,0,0,Junior,Retail,SME,Secured
9458,0,3074324,140506,21,0,27759,6849,0.95,PlantMachinery,0,0,Senior,Energy,SME,Unsecured
9459,0,2873511,444479,29,0,148176,16246,0.95,Property,1,0,Senior,Services,Corporate,Unsecured
9460,1,111080,1256229,10,0,584796,115686,0.05,Inventory,1,0,Junior,Transport,Corporate,Secured
9461,0,941222,759820,20,1,140281,8796,0.8603039452966463,Inventory,0,0,Senior,Retail,SME,Unsecured
9462,1,399475,5371243,12,0,3061635,348716,0.05,Guarantee,0,0,Senior,Manufacturing,SME,Partially Secured
9463,0,1388503,12917573,37,0,5005731,574547,0.05,Inventory,0,1,Senior,Retail,Other,Unsecured
9464,1,791888,437730,17,1,269795,27587,0.694138565049603,Vehicles,0,0,Junior,Energy,Other,Partially Secured
9465,0,2173636,291661,25,0,46038,11291,0.95,Vehicles,0,0,Senior,Manufacturing,Mortgage,Unsecured
9466,0,1179789,2527643,14,0,433623,103601,0.7202703195232367,PlantMachinery,0,0,Senior,Energy,Other,Unsecured
9467,0,180592,1054660,29,1,341750,43959,0.05,Property,0,0,Senior,Manufacturing,Other,Unsecured
9468,0,457217,2544543,8,0,884371,109908,0.05,PlantMachinery,1,0,Senior,Energy,Mortgage,Unsecured
9469,1,1209581,1131114,26,0,520689,76788,0.6330125886567333,Inventory,0,1,Senior,Energy,Mortgage,Secured
9470,1,1316003,589014,24,0,383546,51973,0.748045407191321,Inventory,1,0,Senior,Retail,Corporate,Secured
9471,1,294879,592701,11,0,449956,49676,0.05,Vehicles,1,0,Senior,Manufacturing,Mortgage,Partially Secured
9472,0,258729,1174149,12,0,187568,19257,0.34946990866891614,Inventory,1,0,Junior,Services,SME,Unsecured
9473,0,1272183,578257,5,1,110644,26125,0.9335638033207486,Guarantee,1,0,Senior,Manufacturing,SME,Unsecured
9474,1,295472,2789718,8,0,2394183,215764,0.05,Vehicles,0,0,Junior,Transport,Corporate,Secured
9475,0,226697,174107,28,0,47793,6191,0.8164863231538132,PlantMachinery,1,0,Junior,Construction,SME,Unsecured
9476,0,770549,2773326,16,0,433377,81605,0.5434787404824353,Property,1,0,Senior,Transport,SME,Unsecured
9477,0,737892,92898,38,0,23368,5716,0.95,Guarantee,0,0,Senior,Energy,Corporate,Unsecured
9478,0,499618,855646,21,0,259728,49850,0.5799230612187711,Property,0,0,Junior,Energy,Mortgage,Unsecured
9479,1,594968,506790,25,0,279264,44329,0.6051300237995993,Property,1,0,Senior,Transport,SME,Partially Secured
9480,1,1219358,137586,7,0,78052,11139,0.9451244015293294,Property,0,0,Senior,Energy,Other,Partially Secured
9481,1,585274,75658,17,0,36185,6475,0.9492374511767138,Receivables,1,0,Senior,Manufacturing,SME,Partially Secured
9482,1,1290702,218105,32,0,190713,35717,0.8799134114613598,Guarantee,0,0,Senior,Construction,SME,Partially Secured
9483,1,822029,767008,35,0,325026,80793,0.7028900440252108,PlantMachinery,1,0,Senior,Construction,SME,Secured
9484,0,1422107,376095,21,1,55857,6695,0.95,Guarantee,1,0,Senior,Transport,Corporate,Unsecured
9485,0,2894160,232107,7,0,13398,1239,0.95,Guarantee,1,0,Senior,Retail,Corporate,Unsecured
9486,1,2783578,3228438,11,0,2438728,329321,0.2421958357193511,Vehicles,1,0,Senior,Construction,SME,Secured
9487,1,4360993,188075,9,0,134126,13311,0.95,PlantMachinery,0,0,Senior,Services,Mortgage,Secured
9488,1,2780515,1539593,26,0,878005,52002,0.7029316511509558,PlantMachinery,1,0,Senior,Energy,Corporate,Secured
9489,1,1526606,274334,18,0,120325,29294,0.9403703378605874,Receivables,1,0,Senior,Transport,Corporate,Partially Secured
9490,1,779625,212121,39,0,183708,11429,0.7790232483565817,Receivables,0,0,Senior,Energy,SME,Secured
9491,1,816056,375411,12,0,185914,27197,0.8055072200927387,Property,0,0,Senior,Retail,Corporate,Secured
9492,1,499929,1442527,23,0,1232429,179427,0.05,Guarantee,0,0,Senior,Manufacturing,SME,Partially Secured
9493,1,1208063,161359,23,0,82734,7204,0.9374784262079048,Property,1,0,Senior,Construction,Mortgage,Secured
9494,1,2415429,1000690,17,0,435563,72086,0.849518656934234,Inventory,0,0,Senior,Transport,Mortgage,Secured
9495,1,582062,253511,15,0,111999,24066,0.8489284646652762,Inventory,1,0,Senior,Services,Mortgage,Partially Secured
9496,1,1158668,309018,9,0,178984,40320,0.8803246486482754,Receivables,0,0,Senior,Services,Corporate,Secured
9497,1,610868,1133369,10,0,539468,66447,0.22565758887353737,Property,0,0,Senior,Transport,SME,Partially Secured
9498,1,1482668,7967099,4,0,5108694,453845,0.05,Vehicles,0,0,Senior,Energy,SME,Secured
9499,0,694270,267769,39,0,49802,7539,0.9391259884482982,Receivables,1,0,Senior,Energy,SME,Unsecured
9500,1,574060,1610199,24,0,1317336,97947,0.05,Inventory,0,0,Senior,Construction,SME,Partially Secured
9501,1,609280,517112,6,0,386733,85101,0.504936974789916,PlantMachinery,1,0,Senior,Transport,Corporate,Partially Secured
9502,0,1989370,432692,9,1,151772,21560,0.9345461125884074,Vehicles,0,0,Senior,Retail,Mortgage,Unsecured
9503,1,1091704,2370268,3,0,1648190,375695,0.05,Guarantee,1,0,Senior,Energy,SME,Secured
9504,0,783540,288406,21,0,96265,5538,0.8842088470275927,Vehicles,0,1,Senior,Services,Corporate,Unsecured
9505,1,1561885,204940,32,0,158546,34750,0.9207393630132821,Receivables,0,1,Senior,Retail,Corporate,Secured
9506,1,794512,1210075,4,0,700966,71443,0.20766080310933,Inventory,0,0,Senior,Retail,Corporate,Secured
9507,1,3709908,4215430,15,0,3448614,831461,0.2945504309001733,Vehicles,0,0,Junior,Retail,Corporate,Secured
9508,1,454127,1664431,30,0,871013,56990,0.05,PlantMachinery,1,0,Senior,Services,Mortgage,Secured
9509,1,997521,155170,16,0,114058,24831,0.9105512565650247,Property,0,0,Junior,Construction,Mortgage,Partially Secured
9510,1,295148,370694,5,0,260180,40789,0.25667461748004394,Receivables,0,1,Senior,Transport,SME,Secured
9511,1,850113,2142658,18,0,977083,86782,0.05,Inventory,0,0,Senior,Retail,SME,Secured
9512,1,224215,4152500,27,0,1944014,264852,0.05,Inventory,0,0,Senior,Energy,Corporate,Secured
9513,1,2536552,938072,5,1,844211,93457,0.7040257798775661,Guarantee,1,0,Senior,Energy,Corporate,Secured
9514,0,2588279,385736,36,0,70242,6859,0.95,Vehicles,1,0,Senior,Services,Corporate,Unsecured
9515,1,2634410,4459827,5,0,2692578,469375,0.15609073758450653,Receivables,0,0,Senior,Construction,Mortgage,Secured
9516,1,1237832,671955,31,0,556202,102942,0.6338275307149921,Property,0,0,Junior,Transport,SME,Partially Secured
9517,1,498884,374598,21,0,268030,19108,0.5010423264726871,Property,1,0,Senior,Transport,Corporate,Secured
9518,0,540180,311008,22,0,22665,4420,0.95,Inventory,0,1,Junior,Manufacturing,Corporate,Unsecured
9519,1,5554794,195923,23,0,140718,20629,0.95,Inventory,1,0,Senior,Construction,SME,Secured
9520,1,5053931,16468145,22,1,9250176,1443191,0.05,Property,0,0,Junior,Energy,Corporate,Partially Secured
9521,1,1359401,3481778,30,0,2836241,563685,0.05,PlantMachinery,0,0,Junior,Energy,Corporate,Partially Secured
9522,1,718101,354363,29,0,147723,20143,0.8223369693121163,Inventory,1,0,Senior,Services,Corporate,Secured
9523,0,4726159,4901287,27,0,805327,135866,0.8583498777760121,Guarantee,0,0,Junior,Retail,Corporate,Unsecured
9524,0,600487,1311434,4,0,226300,34535,0.6806508717091294,Guarantee,1,0,Senior,Construction,SME,Unsecured
9525,1,1511856,1228763,26,0,724081,53399,0.5563849996295944,Receivables,1,0,Senior,Transport,Mortgage,Secured
9526,1,4648045,331138,35,0,135234,18329,0.95,Guarantee,1,0,Junior,Energy,Corporate,Secured
9527,0,521081,414347,21,0,101790,22111,0.8470890322233972,Vehicles,0,0,Senior,Construction,Mortgage,Unsecured
9528,1,2755814,696159,28,0,607100,33996,0.7920382144803677,Inventory,1,0,Senior,Manufacturing,Mortgage,Secured
9529,0,2023948,83943,5,0,20572,1166,0.95,PlantMachinery,0,0,Senior,Energy,SME,Unsecured
9530,0,1156008,426982,29,1,128011,30190,0.9153803433886271,Guarantee,0,0,Senior,Energy,SME,Unsecured
9531,1,445328,733027,16,0,651477,139436,0.05,Vehicles,1,1,Junior,Construction,Corporate,Secured
9532,0,582777,3080094,22,0,841239,42656,0.05,Guarantee,1,0,Senior,Services,SME,Unsecured
9533,1,1606311,370199,37,0,331756,78595,0.8423960241821167,PlantMachinery,1,0,Senior,Manufacturing,SME,Secured
9534,0,289717,1782187,25,0,460374,50433,0.05,PlantMachinery,0,1,Senior,Energy,Corporate,Unsecured
9535,1,1370579,75618,27,0,64753,9071,0.95,Vehicles,0,0,Junior,Energy,Corporate,Secured
9536,1,2065847,2633260,6,0,1237250,120105,0.45923149197399415,Inventory,1,1,Senior,Energy,Corporate,Partially Secured
9537,1,3221057,270930,4,1,149247,12741,0.95,Guarantee,0,0,Junior,Energy,SME,Secured
9538,0,297046,841802,4,0,140107,10446,0.5634985827110952,Guarantee,0,0,Senior,Retail,SME,Unsecured
9539,1,4484992,1140500,27,0,744321,140954,0.8654697711835384,Property,0,0,Junior,Manufacturing,Corporate,Secured
9540,1,6552541,919143,25,0,501666,26493,0.9274826361254359,Guarantee,0,0,Senior,Manufacturing,SME,Secured
9541,1,1812380,648581,23,0,484948,61966,0.7666151690042927,Vehicles,0,1,Junior,Retail,Corporate,Secured
9542,1,425896,186154,27,1,147030,20715,0.7034135094013563,Vehicles,0,0,Senior,Manufacturing,Mortgage,Partially Secured
9543,1,866216,274170,29,0,148794,16156,0.8468765296415675,Property,0,0,Junior,Construction,Corporate,Secured
9544,1,1146704,2182704,13,0,966748,96727,0.24128545814787428,Vehicles,0,0,Senior,Retail,Corporate,Secured
9545,1,1576099,378088,16,0,259815,44924,0.8636564073703492,Guarantee,0,1,Senior,Retail,Corporate,Secured
9546,1,1229332,651071,19,0,389509,83999,0.7514829191788711,Receivables,0,0,Senior,Retail,SME,Secured
9547,1,1593056,141309,17,0,118542,17914,0.9368333567683748,Inventory,0,0,Senior,Energy,Corporate,Secured
9548,1,1098277,1875584,33,0,792444,152431,0.41725721288891604,Property,1,0,Senior,Manufacturing,Corporate,Secured
9549,1,1567679,170854,36,0,122836,24104,0.9370202700935587,Inventory,1,0,Junior,Construction,Mortgage,Partially Secured
9550,0,758787,1997803,38,0,180307,41735,0.817376945045184,Property,0,0,Junior,Retail,Corporate,Unsecured
9551,1,857531,226617,15,1,103479,20355,0.9030658949938836,Vehicles,1,0,Senior,Services,Corporate,Secured
9552,0,676017,2226538,20,0,312183,32524,0.5863136577926295,Vehicles,0,0,Senior,Transport,SME,Unsecured
9553,0,8180464,737640,19,0,128381,11293,0.95,Inventory,0,0,Senior,Construction,Corporate,Unsecured
9554,1,5198604,394497,30,0,189710,43940,0.95,PlantMachinery,0,0,Senior,Services,SME,Secured
9555,1,2095482,4241561,28,0,3378666,686960,0.05,Receivables,0,0,Senior,Retail,Other,Secured
9556,0,4525818,676210,16,1,122842,21505,0.95,Inventory,0,0,Junior,Services,SME,Unsecured
9557,1,2672330,489924,39,0,285300,68370,0.9188236482769718,Vehicles,0,0,Junior,Transport,Mortgage,Partially Secured
9558,1,1441610,1982818,13,0,1693213,312602,0.05,Inventory,1,0,Senior,Retail,Corporate,Secured
9559,0,266846,143128,34,0,40941,7248,0.8737361624307654,Inventory,1,0,Senior,Energy,SME,Unsecured
9560,1,925265,45257,26,0,29960,6704,0.95,Vehicles,0,0,Senior,Construction,Corporate,Secured
9561,0,860236,2607175,33,1,384753,79893,0.645608879423786,Guarantee,0,0,Senior,Retail,Corporate,Unsecured
9562,1,387288,290705,10,0,253706,27715,0.4164781764475016,PlantMachinery,0,0,Junior,Construction,Mortgage,Secured
9563,0,272076,1888105,10,0,657523,98555,0.05,Guarantee,0,0,Senior,Manufacturing,SME,Unsecured
9564,1,1968375,767411,33,1,320435,58173,0.8667621769225884,Guarantee,0,1,Junior,Retail,SME,Partially Secured
9565,1,1663616,202726,21,0,177264,17224,0.9037999153650842,Property,0,1,Junior,Transport,Corporate,Secured
9566,1,374221,1422619,38,0,620069,110279,0.05,PlantMachinery,0,0,Junior,Energy,Corporate,Secured
9567,1,570416,464544,34,0,325876,64357,0.541529339990463,Vehicles,0,0,Senior,Energy,Mortgage,Secured
9568,0,3840919,222999,23,0,87618,9020,0.95,Inventory,1,0,Senior,Energy,Corporate,Unsecured
9569,1,499970,229480,25,0,204339,21241,0.6337820269216152,Receivables,0,0,Junior,Manufacturing,SME,Partially Secured
9570,0,1426591,108431,38,0,29576,7354,0.95,Property,1,0,Junior,Retail,SME,Unsecured
9571,1,994725,1136344,17,0,794769,97878,0.2994134057151474,Guarantee,1,0,Senior,Services,SME,Secured
9572,1,1995416,260682,4,0,195669,10897,0.9074017648450248,Guarantee,1,0,Senior,Transport,Mortgage,Secured
9573,1,510881,702082,14,0,569259,47820,0.05,Inventory,1,0,Senior,Services,Corporate,Partially Secured
9574,1,1315968,597258,8,0,483872,97160,0.7061387510942515,PlantMachinery,0,0,Senior,Construction,SME,Partially Secured
9575,1,1423632,258923,3,0,181133,33465,0.896273756139227,Property,0,0,Junior,Energy,Corporate,Partially Secured
9576,1,1513871,136599,28,0,71828,15584,0.95,Receivables,0,0,Senior,Energy,Mortgage,Secured
9577,0,1301559,11841038,25,0,948689,172326,0.40351301785013205,PlantMachinery,1,0,Senior,Services,SME,Unsecured
9578,0,1697401,691497,3,0,199983,34304,0.9023925401245787,Property,0,0,Junior,Manufacturing,SME,Unsecured
9579,1,10764565,5420622,23,0,4032534,779148,0.6977689298174148,Guarantee,0,0,Senior,Retail,Corporate,Secured
9580,1,15576871,2627203,21,0,1538840,354276,0.9239536618105137,Inventory,0,0,Senior,Transport,SME,Secured
9581,1,634621,512326,31,0,432342,83948,0.45102037278942864,Guarantee,0,0,Senior,Services,SME,Secured
9582,1,118392,890075,28,0,534073,38153,0.05,Receivables,0,0,Senior,Construction,SME,Partially Secured
9583,1,2181438,862083,36,0,645915,135093,0.7658324463037685,Inventory,0,0,Senior,Transport,Other,Partially Secured
9584,1,1448809,5546184,19,0,2799149,690295,0.05,Vehicles,0,0,Senior,Transport,Corporate,Secured
9585,0,3474780,1817217,20,0,278680,14090,0.9238541720626917,Receivables,0,0,Senior,Retail,Corporate,Unsecured
9586,0,1598995,300138,34,0,60982,9046,0.95,Property,0,0,Senior,Services,SME,Unsecured
9587,1,1275187,1073871,6,0,449755,25755,0.6674997470959161,Vehicles,1,0,Senior,Services,SME,Secured
9588,1,3718781,1766915,32,0,743789,179275,0.8481991813984207,Vehicles,0,0,Senior,Construction,SME,Secured
9589,1,4277077,200215,33,0,107097,25885,0.95,Inventory,1,0,Junior,Services,Corporate,Partially Secured
9590,0,300571,1256152,20,0,317507,55879,0.12956339766644154,Property,1,0,Senior,Services,Corporate,Unsecured
9591,1,531465,3204407,7,0,1628641,246373,0.05,PlantMachinery,0,0,Senior,Construction,Corporate,Secured
9592,1,1082092,284014,34,0,239406,13579,0.7913051755303615,Vehicles,0,0,Senior,Transport,SME,Secured
9593,0,1327008,330628,31,0,65640,15969,0.95,Guarantee,1,0,Senior,Construction,Mortgage,Unsecured
9594,1,959355,2614333,14,0,1946267,475353,0.05,Receivables,0,0,Senior,Energy,SME,Partially Secured
9595,1,1856506,494024,17,1,364124,72331,0.8428267939882769,Receivables,1,0,Senior,Transport,SME,Secured
9596,1,3256308,247654,17,0,219955,12269,0.936220406669148,PlantMachinery,0,0,Junior,Services,Corporate,Secured
9597,1,6734200,1925122,37,0,1380007,288720,0.8379485313771495,Guarantee,0,0,Senior,Energy,SME,Secured
9598,1,2145564,1375791,37,0,996950,161894,0.6107988389066931,Vehicles,0,0,Senior,Construction,Corporate,Secured
9599,1,512812,809225,16,1,507140,123901,0.25267154434763617,Guarantee,0,0,Senior,Services,Corporate,Secured
9600,1,1037810,2513133,20,0,2101364,391731,0.05,PlantMachinery,0,0,Senior,Services,SME,Secured
9601,1,1115315,2717434,24,1,1164969,280969,0.20739880661517152,Receivables,0,0,Senior,Retail,Corporate,Partially Secured
9602,0,2012000,665900,13,1,88589,6275,0.95,Receivables,0,0,Senior,Manufacturing,SME,Unsecured
9603,1,1772972,6399683,5,0,3477148,699495,0.05,Property,0,0,Senior,Transport,Mortgage,Secured
9604,1,9345417,4162926,16,0,2493505,564890,0.79362986156744,Vehicles,0,0,Senior,Services,Corporate,Partially Secured
9605,0,758036,82229,27,1,27962,4954,0.95,Inventory,1,0,Junior,Construction,SME,Unsecured
9606,0,1766923,234889,16,0,27703,4384,0.95,Receivables,0,0,Senior,Energy,Mortgage,Unsecured
9607,0,12669541,61033,33,0,15956,3271,0.95,Inventory,0,0,Senior,Retail,Corporate,Unsecured
9608,1,669839,510330,27,0,360105,79579,0.5812038415201265,Property,0,0,Senior,Services,SME,Secured
9609,1,1390464,192463,21,0,78897,13780,0.95,Guarantee,0,0,Senior,Energy,SME,Secured
9610,0,467483,297821,14,0,49106,9674,0.9156504086779627,Guarantee,0,0,Senior,Retail,Mortgage,Unsecured
9611,0,1305487,2420839,9,0,209403,27218,0.8604467145210944,Vehicles,0,0,Senior,Construction,SME,Unsecured
9612,1,551161,105840,16,1,61372,7340,0.901966938879928,PlantMachinery,0,0,Senior,Manufacturing,Mortgage,Partially Secured
9613,0,3425646,841304,31,0,256215,23266,0.9319985194033475,Vehicles,0,0,Senior,Transport,Corporate,Unsecured
9614,1,1393485,835715,16,0,605091,105905,0.6417715296540687,Receivables,1,0,Senior,Construction,SME,Secured
9615,0,471937,666217,25,0,211281,45123,0.6479233457008033,Inventory,0,0,Senior,Construction,SME,Unsecured
9616,0,2787254,842270,16,0,122200,22325,0.95,Inventory,1,0,Junior,Manufacturing,SME,Unsecured
9617,0,1439297,62598,25,0,6387,820,0.95,PlantMachinery,0,0,Senior,Manufacturing,SME,Unsecured
9618,0,3118363,299386,10,1,106394,26326,0.95,Inventory,0,0,Senior,Services,Mortgage,Unsecured
9619,0,381679,3982024,15,0,1233947,63220,0.05,Guarantee,1,0,Senior,Services,Corporate,Unsecured
9620,1,1739006,195524,38,0,168217,18836,0.9140997788391759,Vehicles,1,1,Junior,Manufacturing,Corporate,Secured
9621,1,2606038,4562000,3,1,3229856,786910,0.06258235681904867,Vehicles,1,0,Senior,Manufacturing,Other,Partially Secured
9622,1,787503,155203,39,0,136605,17359,0.8485770847857088,Vehicles,0,0,Senior,Services,Corporate,Partially Secured
9623,1,341463,135978,28,0,85502,14879,0.7931752488556594,Vehicles,0,0,Junior,Manufacturing,Corporate,Secured
9624,0,1153593,256028,6,0,87550,8574,0.9315391130147288,PlantMachinery,0,0,Senior,Services,SME,Unsecured
9625,1,4106638,2525605,18,1,1477701,277810,0.7078167104088551,Inventory,0,0,Senior,Transport,SME,Secured
9626,1,3707729,400018,27,1,345813,62158,0.923496296520053,Guarantee,0,0,Senior,Construction,SME,Secured
9627,1,783535,1066558,21,0,488114,84651,0.4850734172691711,PlantMachinery,0,0,Senior,Energy,Mortgage,Partially Secured
9628,0,333338,790958,22,0,198088,24801,0.4801462779521086,Inventory,0,0,Senior,Transport,Mortgage,Unsecured
9629,1,781382,687001,28,0,456767,110202,0.556471738535057,Receivables,1,0,Senior,Manufacturing,SME,Partially Secured
9630,1,752775,2962458,34,0,1288748,230327,0.05,Vehicles,0,1,Senior,Transport,Mortgage,Secured
9631,1,1879369,1704308,5,0,1022379,70105,0.49330120907602504,PlantMachinery,0,0,Junior,Transport,SME,Secured
9632,0,1082732,207483,9,0,77857,15359,0.9422774980327542,Vehicles,1,0,Junior,Construction,Corporate,Unsecured
9633,1,566218,538677,34,1,370416,42194,0.4203257402625844,Inventory,0,0,Senior,Services,Mortgage,Partially Secured
9634,0,3628257,4964304,7,0,283703,32917,0.9308797585176574,Inventory,1,0,Senior,Services,Mortgage,Unsecured
9635,1,1383913,1036663,23,0,902555,85889,0.40988631510795837,Guarantee,0,0,Senior,Manufacturing,Corporate,Secured
9636,1,1858751,138880,32,0,70223,12611,0.95,Vehicles,1,0,Senior,Manufacturing,Other,Secured
9637,0,214274,150130,22,0,49565,11953,0.8244677375696539,Receivables,0,0,Senior,Energy,Mortgage,Unsecured
9638,1,106482,1941865,31,0,1583833,338508,0.05,PlantMachinery,0,0,Senior,Construction,Mortgage,Partially Secured
9639,1,285630,1579598,26,0,1102477,258883,0.05,Guarantee,0,0,Junior,Construction,SME,Secured
9640,1,743747,264738,3,1,192671,45499,0.8021208825044001,Receivables,0,0,Junior,Construction,Mortgage,Partially Secured
9641,1,2140084,1660107,27,0,1003801,50500,0.5545497279546037,Inventory,0,0,Senior,Retail,Corporate,Secured
9642,1,115584,4236853,29,0,1910482,334076,0.05,Receivables,0,0,Senior,Energy,Corporate,Secured
9643,1,5914112,3626014,27,1,1688503,398516,0.7818798494177993,PlantMachinery,0,0,Junior,Energy,Corporate,Secured
9644,1,1426259,4259685,23,0,3199363,512800,0.05,Property,0,0,Senior,Transport,Corporate,Secured
9645,1,4686961,1343834,19,0,1073215,199657,0.813619528730877,Property,0,0,Senior,Transport,Mortgage,Partially Secured
9646,0,495850,599933,30,0,133602,18349,0.7675647877382272,Property,1,0,Senior,Services,SME,Unsecured
9647,0,1990427,468490,34,0,36309,8001,0.95,Vehicles,1,0,Senior,Transport,Corporate,Unsecured
9648,1,1309552,715598,36,0,632894,52317,0.5566598348137378,Inventory,1,0,Senior,Manufacturing,Corporate,Secured
9649,1,2724202,278277,24,0,200584,13724,0.9314074360124542,Vehicles,0,1,Senior,Services,Corporate,Secured
9650,1,951893,491280,21,1,234233,29168,0.7845713751440551,Property,0,0,Senior,Transport,SME,Partially Secured
9651,1,1930356,2965723,10,0,1286141,84598,0.37755367403732787,PlantMachinery,0,0,Senior,Services,Corporate,Partially Secured
9652,1,3620762,124246,4,0,83549,6543,0.95,Guarantee,0,0,Senior,Services,Corporate,Partially Secured
9653,1,627076,133955,7,0,103217,8411,0.848812584120585,Guarantee,1,0,Senior,Energy,SME,Partially Secured
9654,1,1532244,1818611,30,0,743869,37929,0.5392770342060402,Inventory,1,0,Senior,Construction,Mortgage,Secured
9655,1,182068,496237,6,0,204093,43435,0.11759342663180794,Vehicles,0,0,Senior,Transport,Mortgage,Secured
9656,1,2427816,87710,38,0,60445,13811,0.95,Receivables,0,0,Senior,Energy,Corporate,Partially Secured
9657,0,8492233,681827,3,0,87638,5084,0.95,Guarantee,0,0,Junior,Transport,Mortgage,Unsecured
9658,1,346474,582722,17,0,447977,43277,0.05,Guarantee,1,0,Senior,Services,Mortgage,Secured
9659,1,1097580,453979,15,0,215994,25534,0.8264727855828277,Receivables,0,0,Senior,Energy,SME,Secured
9660,0,2900754,1550792,33,0,177330,37176,0.95,PlantMachinery,0,0,Senior,Energy,Mortgage,Unsecured
9661,1,1240986,168296,19,0,135842,13129,0.9011165315321849,Guarantee,0,1,Senior,Energy,Mortgage,Secured
9662,1,1418484,739910,8,1,595545,77329,0.6346691256298979,Vehicles,1,0,Senior,Retail,SME,Secured
9663,1,813418,578347,26,0,363444,88953,0.662546193961776,Inventory,0,1,Senior,Energy,SME,Partially Secured
9664,1,783751,760405,15,1,317751,68491,0.6819653180665799,Property,0,0,Senior,Retail,SME,Partially Secured
9665,1,1102737,108509,23,0,84976,5942,0.9283292389753858,Property,1,0,Senior,Construction,Corporate,Secured
9666,0,1253777,410481,26,0,152094,17324,0.8925087954237476,Inventory,0,0,Senior,Retail,SME,Unsecured
9667,1,369002,745452,24,1,602472,99643,0.05,Guarantee,0,0,Senior,Retail,SME,Secured
9668,1,1125770,1322818,31,0,624439,116506,0.5488128125638452,PlantMachinery,0,0,Senior,Construction,Corporate,Secured
9669,0,5772027,5559596,26,0,2057768,368193,0.7072822077928602,Receivables,0,0,Senior,Services,SME,Unsecured
9670,0,790852,1770094,14,0,604387,40421,0.28688806502354425,PlantMachinery,0,0,Senior,Services,SME,Unsecured
9671,1,348971,1211379,22,0,708428,176145,0.05,PlantMachinery,1,0,Senior,Manufacturing,Mortgage,Secured
9672,0,1033626,2953856,36,0,905733,78428,0.19960894946528052,Inventory,1,0,Senior,Services,Corporate,Unsecured
9673,1,588532,522194,17,0,408066,34749,0.3656810504781388,Vehicles,1,0,Senior,Transport,SME,Secured
9674,1,315419,4030177,6,0,3284891,323160,0.05,Guarantee,0,0,Senior,Construction,Mortgage,Secured
9675,1,1382174,2498497,16,0,1300550,171858,0.18339369717560883,Guarantee,0,0,Senior,Transport,Corporate,Partially Secured
9676,1,591086,446651,3,0,264566,30206,0.60350947239488,Vehicles,0,0,Senior,Services,Corporate,Secured
9677,0,643891,6054732,35,0,1976300,301197,0.05,Property,0,0,Senior,Transport,Corporate,Unsecured
9678,1,1402023,1192579,31,0,1072313,248933,0.4127200481019213,Receivables,0,0,Senior,Transport,SME,Secured
9679,1,259581,8139716,12,0,4304292,250061,0.05,Receivables,0,0,Senior,Manufacturing,Corporate,Secured
9680,1,210750,1018152,38,0,458465,58402,0.05,Property,0,0,Senior,Energy,SME,Secured
9681,1,2352224,393122,16,0,197587,48837,0.9367619750499953,Receivables,1,0,Senior,Retail,Corporate,Secured
